General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Pre-test comments;;70;17,62200;2,89500;0,006000;79,700;82,60;-19,1200;0,000;100,950;29,500;0,000;491,650;556,950;27,00;1135,750;263,177;0,000;845,200;881,000;861,600;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,372;27,440;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;890,4049;20,39504;106,6198;0,43666649;0,43666649;0,00184;1,84311;46,4646;17,594729;0,191291;24,492825;27,745914;0,0466;4,6548;2,35;234,52;0,00;0,80;68,21;;657,416;652,915;8,9058295;17,43900;3,03500;0,00700;0,1725729;;48,23;70,00;;;
After test comments;;71;17,60100;2,90100;0,007000;74,725;80,51;-19,6700;0,000;100,958;29,500;0,000;491,950;556,550;26,90;1136,050;263,177;0,000;846,000;881,000;861,700;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,343;27,456;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;876,4273;20,83020;121,3435;0,42083263;0,42083263;0,00343;1,88161;47,3410;17,031540;0,216906;23,723303;26,838508;0,0511;5,1055;2,40;239,63;0,00;0,79;67,20;;660,599;658,932;8,7660259;17,37700;3,08400;0,01800;0,1755353;;47,68;71,00;;;
;;72;17,58200;2,91000;-0,005000;80,650;82,17;-19,9200;0,000;100,954;29,500;0,000;492,250;555,650;27,00;1136,550;263,177;0,000;847,500;880,900;861,800;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,322;27,440;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;926,4932;42,12146;218,0655;0,22000154;0,22000154;0,00216;3,78857;48,2675;17,688490;0,196528;24,653396;27,828663;0,0480;4,7965;2,44;244,42;0,00;0,83;70,98;;663,945;658,932;9,2667851;17,31600;3,12500;0,00900;0,1787290;;47,43;72,00;;;
Events;;73;17,57100;2,93700;0,019000;77,525;81,45;-20,2000;0,000;100,958;29,500;0,000;492,950;556,450;27,00;1136,650;263,177;0,000;847,900;880,800;861,800;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,345;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;913,9512;21,59361;116,1883;0,42333539;0,42333539;0,00533;1,94152;49,1815;17,330093;0,205364;24,188227;27,304064;0,0492;4,9177;2,49;249,34;0,01;0,82;70,10;;667,455;665,405;9,1413402;17,28700;3,14500;0,03000;0,1799807;;47,15;73,00;;;
Number of events;;74;17,56400;2,96500;0,036000;72,325;82,57;-20,7200;0,000;100,954;29,400;0,000;494,050;557,950;27,00;1136,883;263,177;0,000;848,700;880,700;861,800;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,341;27,464;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;882,2623;22,62676;113,8907;0,38999780;0,38999780;0,00441;2,03397;50,0637;16,720152;0,191699;23,388985;26,414096;0,0444;4,4408;2,54;253,78;0,00;0,79;67,65;;670,572;665,405;8,8243874;17,28600;3,14600;0,02500;0,1800797;;46,63;74,00;;;
Event1;;75;17,53400;2,98300;0,021000;75,625;81,76;-20,9900;0,000;100,954;29,400;0,005;495,450;559,950;26,90;1136,083;263,177;0,000;846,400;880,600;861,800;326,650;;;;;0,00;0,00;0,00;3,00;3,01;15,366;27,474;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;902,1075;21,27200;112,7771;0,42416700;0,42416700;0,00359;1,91579;50,9658;17,073172;0,201465;23,950486;27,068471;0,0478;4,7827;2,59;258,57;0,00;0,81;69,18;;673,527;671,875;9,0228790;17,28100;3,15600;0,01900;0,1803272;;46,36;75,00;;;
Event2;;76;17,50900;2,98100;0,031000;78,650;81,94;-21,5600;0,000;100,954;29,400;0,005;496,650;561,750;26,90;1136,983;263,177;0,000;849,300;880,500;861,700;326,650;;;;;0,00;0,00;0,00;3,00;3,02;15,353;27,461;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;922,7281;20,77850;108,8737;0,44416714;0,44416714;0,00335;1,87010;51,8886;17,390240;0,199308;24,454360;27,659794;0,0484;4,8348;2,63;263,40;0,00;0,83;70,75;;676,670;671,875;9,2291269;17,26600;3,16700;0,01700;0,1811004;;45,79;76,00;;;
Event3;;77;17,48500;2,97200;0,023000;74,875;82,15;-21,8300;0,000;100,954;29,400;0,005;497,750;562,950;26,90;1141,217;263,177;0,000;862,200;880,300;861,700;326,650;;;;;0,00;0,00;0,00;3,00;3,02;15,385;27,448;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;902,9837;39,84603;205,6785;0,22666359;0,22666359;0,00312;3,58540;52,7915;16,949006;0,196726;23,886679;27,015581;0,0466;4,6611;2,68;268,06;0,00;0,81;69,24;;679,738;677,866;9,0316432;17,25100;3,17900;0,01600;0,1818530;;45,52;77,00;;;
Event4;;78;17,47800;2,96400;0,020000;74,850;79,30;-22,1100;0,000;100,954;29,400;0,000;497,950;562,350;26,90;1139,450;263,177;0,000;856,900;880,200;861,800;326,650;;;;;0,00;0,00;0,00;3,00;3,02;15,372;27,453;0,58;0,45;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;904,7712;20,29797;123,1384;0,44583384;0,44583384;0,00237;1,82332;53,6963;16,942772;0,231996;23,887487;26,976863;0,0549;5,4888;2,74;273,55;0,00;0,81;69,34;;682,611;677,866;9,0495220;17,24400;3,18100;0,01100;0,1822878;;45,24;78,00;;;
Event5;;79;17,48400;2,98400;0,014000;74,525;81,21;-22,6700;0,000;100,954;29,400;0,000;498,850;563,550;26,90;1137,783;263,177;0,000;852,300;880,000;861,600;326,650;;;;;0,00;0,00;0,00;3,00;3,02;15,364;27,464;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;900,3474;20,86165;114,0537;0,43166637;0,43166637;0,00251;1,86959;54,5967;16,890692;0,208249;23,857102;26,951327;0,0492;4,9223;2,79;278,47;0,00;0,81;68,98;;685,395;683,532;9,0052746;17,25200;3,16800;0,01200;0,1819495;;44,68;79,00;;;
Event6;;80;17,49900;3,03500;0,009000;76,600;82,30;-22,9300;0,000;100,956;29,400;0,000;499,950;564,950;26,90;1136,883;263,177;0,000;850,000;879,700;861,500;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,345;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;906,7934;40,16120;207,1488;0,22583357;0,22583357;0,00224;3,59932;55,5035;17,105373;0,194909;24,213601;27,361683;0,0468;4,6772;2,83;283,15;0,00;0,81;69,46;;688,123;683,532;9,0697474;17,27300;3,15100;0,01000;0,1809332;;44,42;80,00;;;
Event7;;81;17,48300;3,08400;0,007000;73,275;86,17;-23,2100;0,000;100,954;29,400;0,000;501,250;567,150;26,90;1136,183;263,177;0,000;848,100;879,600;861,400;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,358;27,469;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;881,7571;21,29402;84,6306;0,41416963;0,41416963;0,00381;1,91149;56,3852;16,708296;0,148929;23,713017;26,830598;0,0351;3,5044;2,87;286,65;0,00;0,79;67,59;;690,668;688,656;8,8193349;17,28700;3,14200;0,02100;0,1801044;;44,14;81,00;;;
Event8;;82;17,43900;3,12500;0,018000;74,725;85,29;-23,7200;0,000;100,954;29,400;0,000;502,750;569,450;26,90;1135,617;263,177;0,000;846,900;879,300;861,200;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,358;27,466;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;890,7484;22,18069;94,4537;0,40166759;0,40166759;0,00370;1,99578;57,2760;16,847612;0,159219;23,982294;27,164031;0,0379;3,7931;2,91;290,45;0,00;0,80;68,30;;693,053;688,656;8,9092657;17,27900;3,15500;0,02000;0,1804426;;43,63;82,00;;;
Event9;;83;17,37700;3,14500;0,009000;74,675;84,10;-24,0200;0,000;100,954;29,400;0,000;504,050;570,850;26,90;1134,917;263,177;0,000;845,100;879,100;861,100;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,330;27,469;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;893,5001;20,00788;92,5162;0,44666354;0,44666354;0,00354;1,79875;58,1695;16,820242;0,173280;24,005244;27,186577;0,0413;4,1315;2,95;294,58;0,00;0,80;68,51;;695,451;693,451;8,9367884;17,26200;3,16700;0,01900;0,1813107;;43,33;83,00;;;
;;84;17,31600;3,14600;0,030000;74,375;82,70;-24,5900;0,000;100,956;29,400;0,000;504,450;571,150;27,00;1133,950;263,177;0,000;842,400;879,000;861,000;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,353;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,1480;21,56443;109,4307;0,41333167;0,41333167;0,00472;1,93664;59,0606;16,779765;0,190023;23,966481;27,135406;0,0452;4,5222;2,99;299,10;0,00;0,80;68,34;;697,795;693,451;8,9132624;17,26200;3,16300;0,02700;0,1812695;;42,76;84,00;;;
;;85;17,28700;3,15600;0,025000;76,950;81,69;-24,8100;0,000;100,954;29,300;0,000;505,050;571,350;27,00;1133,450;263,177;0,000;841,200;878,800;860,900;326,750;;;;;0,00;0,00;0,00;3,00;3,02;15,357;27,445;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;902,6251;46,89865;254,4155;0,19250139;0,19250139;0,00585;4,20678;59,9632;17,057625;0,202330;24,392325;27,594408;0,0490;4,8966;3,04;304,00;0,01;0,81;69,23;;700,137;698,265;9,0280558;17,27500;3,14800;0,03400;0,1806015;;42,54;85,00;;;
;;86;17,28600;3,16700;0,019000;74,175;83,83;-25,0800;0,000;100,956;29,300;0,000;505,850;573,150;27,00;1133,117;263,177;0,000;840,500;878,600;860,800;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,366;27,466;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;884,5550;20,29979;96,4608;0,43583298;0,43583298;0,00648;1,83106;60,8478;16,733983;0,176485;23,967424;27,156131;0,0420;4,2032;3,08;308,20;0,01;0,80;67,91;;702,387;698,265;8,8473194;17,27500;3,16200;0,03900;0,1804057;;42,27;86,00;;;
;;87;17,28100;3,17900;0,017000;73,050;81,84;-25,6300;0,000;100,954;29,300;0,000;507,150;574,150;27,00;1133,017;263,177;0,000;840,300;878,500;860,800;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,330;27,445;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;887,9643;19,99570;106,7751;0,44416650;0,44416650;0,00261;1,80877;61,7358;16,585300;0,200526;23,815518;26,961805;0,0474;4,7416;3,13;312,94;0,00;0,80;68,14;;704,500;702,795;8,8814191;17,23000;3,21100;0,01300;0,1827667;;41,72;87,00;;;
;;88;17,26600;3,18100;0,016000;74,475;83,17;-25,9200;0,000;100,956;29,300;0,000;507,250;573,650;27,00;1132,950;263,177;0,000;840,100;878,500;860,800;326,850;;;;;0,00;0,00;0,00;3,00;3,03;15,395;27,469;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;908,9015;37,35927;180,8538;0,24333541;0,24333541;0,00086;3,35966;62,6447;16,744634;0,184465;24,049054;27,197121;0,0440;4,3999;3,17;317,34;0,00;0,82;69,66;;706,704;702,795;9,0908324;17,18300;3,23600;0,00100;0,1853442;;41,43;88,00;;;
;;89;17,25100;3,16800;0,011000;77,000;83,32;-26,2000;0,000;100,956;29,300;0,000;507,350;572,950;27,00;1133,083;263,177;0,000;840,700;878,400;860,700;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,418;27,477;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;927,4153;22,17362;105,7800;0,41833528;0,41833528;0,00163;1,99499;63,5721;17,024446;0,182660;24,455746;27,617856;0,0443;4,4243;3,22;321,77;0,00;0,83;71,11;;709,080;707,399;9,2760073;17,16800;3,24900;0,00600;0,1860247;;41,15;89,00;;;
;;90;17,24400;3,15100;0,012000;73,525;81,70;-26,7200;0,000;100,952;29,300;0,000;508,150;574,550;27,00;1133,050;263,177;0,000;840,600;878,400;860,700;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,360;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;910,1679;22,61749;119,1863;0,40249825;0,40249825;0,00277;2,03785;64,4822;16,622754;0,202239;23,916366;27,041519;0,0480;4,7963;3,27;326,56;0,00;0,82;69,84;;711,410;707,399;9,1034993;17,14600;3,27000;0,01400;0,1869962;;40,63;90,00;;;
;;91;17,25200;3,14200;0,010000;71,225;81,70;-27,0100;0,000;100,956;29,300;0,000;509,350;576,050;27,00;1132,650;263,183;0,000;839,500;878,300;860,700;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,372;27,493;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;904,5334;21,03992;109,9406;0,42999903;0,42999903;0,00330;1,90201;65,3868;16,341409;0,202200;23,567097;26,653237;0,0473;4,7265;3,31;331,29;0,00;0,82;69,47;;713,563;711,983;9,0471435;17,10100;3,31600;0,01800;0,1890790;;40,34;91,00;;;
;;92;17,27300;3,15500;0,021000;76,650;84,38;-27,5700;0,000;100,952;29,300;0,000;510,450;577,250;27,00;1132,450;263,183;0,000;839,000;878,300;860,600;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,343;27,456;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;945,3829;21,69565;94,6948;0,43583488;0,43583488;0,00491;1,96305;66,3322;16,934053;0,169992;24,474532;27,677389;0,0413;4,1263;3,35;335,42;0,00;0,86;72,66;;715,861;711,983;9,4557195;17,06500;3,34700;0,02800;0,1907353;;39,78;92,00;;;
;;93;17,28700;3,16700;0,020000;74,800;81,83;-27,8400;0,000;100,958;29,300;0,000;511,150;577,850;27,00;1132,950;263,183;0,000;840,500;878,300;860,600;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,379;27,466;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;941,1268;39,91471;204,1019;0,23583158;0,23583158;0,00529;3,61829;67,2733;16,716989;0,200623;24,193945;27,351015;0,0481;4,8124;3,40;340,23;0,01;0,85;72,38;;718,306;716,517;9,4131501;17,03000;3,38100;0,03100;0,1923747;;39,51;93,00;;;
;;94;17,27900;3,16300;0,019000;75,100;82,25;-28,1300;0,000;100,958;29,300;0,000;512,250;578,750;27,00;1132,950;263,183;0,000;840,600;878,200;860,600;326,750;;;;;0,00;0,00;0,00;3,00;3,03;15,370;27,464;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;951,1646;21,95434;108,5455;0,43333340;0,43333340;0,00589;1,98815;68,2245;16,732484;0,195563;24,268484;27,419005;0,0470;4,7027;3,45;344,93;0,01;0,86;73,17;;720,730;716,517;9,5135488;16,99100;3,41000;0,03500;0,1942850;;39,22;94,00;;;
;;95;17,26200;3,14800;0,027000;68,825;83,28;-28,6600;0,000;100,956;29,300;0,000;513,550;581,350;27,00;1132,683;263,183;0,000;839,800;878,200;860,600;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,389;27,464;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;915,8050;23,14077;106,8119;0,39583302;0,39583302;0,00535;2,08840;69,1403;15,997907;0,183036;23,261953;26,333048;0,0423;4,2271;3,49;349,16;0,01;0,83;70,42;;722,969;720,979;9,1598815;16,96500;3,42200;0,03300;0,1956797;;38,69;95,00;;;
;;96;17,26200;3,16200;0,034000;75,100;83,34;-28,9300;0,000;100,956;29,300;0,000;514,450;581,950;27,00;1132,983;263,183;0,000;840,800;878,100;860,600;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,351;27,477;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;955,1411;22,83671;105,1783;0,41833178;0,41833178;0,00396;2,05322;70,0954;16,696668;0,182321;24,320542;27,511593;0,0440;4,3991;3,54;353,56;0,00;0,86;73,37;;725,183;720,979;9,5533218;16,97200;3,40700;0,02200;0,1955399;;38,42;96,00;;;
Auswertung Test;;97;17,27500;3,21100;0,039000;67,675;85,24;-29,4900;0,000;100,952;29,200;0,000;515,550;584,950;27,00;1132,917;263,183;0,000;840,600;878,100;860,600;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,366;27,490;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;899,8230;21,01162;85,8580;0,42833583;0,42833583;0,00669;1,89475;70,9952;15,832889;0,159879;23,111665;26,222807;0,0368;3,6769;3,57;357,23;0,01;0,81;69,20;;727,269;724,832;9,0000297;16,99300;3,39500;0,04300;0,1942408;;37,86;97,00;;;
Software;Logger2025 / 19.09.2025 10:04;98;17,27500;3,23600;0,013000;71,350;83,33;-29,7500;0,000;100,958;29,200;0,000;517,150;587,550;27,00;1132,817;263,183;0,000;840,400;878,100;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,343;27,474;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;923,8269;36,59454;171,1535;0,25249990;0,25249990;0,00643;3,30411;71,9190;16,231930;0,182447;23,767689;27,003202;0,0432;4,3208;3,62;361,55;0,01;0,83;71,05;;729,152;724,832;9,2401164;16,98700;3,40400;0,04000;0,1945253;;37,60;98,00;;;
Auswertung Test;;99;17,23000;3,24900;0,001000;73,900;84,40;-30,0800;0,000;100,952;29,200;0,000;518,450;588,950;27,00;1132,750;263,183;0,000;840,300;878,000;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,381;27,485;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;944,6677;20,50325;88,8939;0,46083260;0,46083260;0,00464;1,85112;72,8637;16,498719;0,169743;24,219065;27,512427;0,0410;4,0957;3,66;365,65;0,00;0,85;72,62;;731,223;728,820;9,4485667;16,96500;3,42400;0,02700;0,1957201;;37,27;99,00;;;
Test start time   [s];60;100;17,18300;3,27000;0,006000;71,400;82,15;-30,6200;0,000;100,956;29,200;0,000;519,050;589,650;27,00;1132,450;263,183;0,000;839,300;878,100;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,364;27,456;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;936,5090;22,70779;113,2202;0,41250006;0,41250006;0,00126;2,04962;73,8002;16,207870;0,196758;23,819651;27,059546;0,0467;4,6694;3,70;370,32;0,00;0,85;71,94;;733,317;728,820;9,3669630;16,93200;3,45400;0,00400;0,1975468;;36,73;100,00;;;
Time to ignition  [s];12;101;17,16800;3,31600;0,014000;73,750;83,89;-30,9200;0,000;100,956;29,200;0,000;519,550;589,350;27,00;1132,517;263,183;0,000;839,600;878,000;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,379;27,469;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;960,2618;20,91729;92,2542;0,45916748;0,45916748;0,00288;1,88968;74,7605;16,464509;0,175768;24,220126;27,474028;0,0424;4,2352;3,75;374,55;0,00;0,87;73,82;;735,447;733,248;9,6045385;16,89100;3,48900;0,01500;0,1994396;;36,43;101,00;;;
Time to flame out [s];205;102;17,14600;3,34700;0,018000;72,400;81,72;-31,5200;0,000;100,958;29,200;0,000;520,550;590,650;27,00;1132,317;263,183;0,000;839,000;878,000;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,387;27,493;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;959,6062;21,56842;108,5399;0,44500160;0,44500160;0,00372;1,95586;75,7201;16,297444;0,202025;24,020510;27,255238;0,0483;4,8291;3,79;379,38;0,00;0,87;73,85;;737,647;733,248;9,5979815;16,84800;3,53500;0,02100;0,2013873;;35,83;102,00;;;
Time end of test  [s];224;103;17,10100;3,38100;0,028000;72,550;80,40;-31,7700;0,000;100,954;29,200;0,000;521,150;591,450;27,00;1132,817;263,183;0,000;840,500;878,000;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,372;27,485;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;967,0869;42,20889;228,0929;0,22916508;0,22916508;0,00574;3,81388;76,6872;16,304924;0,218237;24,059233;27,304678;0,0523;5,2260;3,85;384,61;0,01;0,87;74,44;;739,839;737,723;9,6728030;16,81700;3,54800;0,03500;0,2028968;;35,58;103,00;;;
Masses;;104;17,06500;3,41000;0,031000;75,200;80,31;-32,0800;0,000;100,954;29,200;0,000;521,750;592,050;27,00;1132,783;263,183;0,000;840,400;878,000;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,04;15,379;27,466;0,58;0,46;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;985,6600;21,08792;114,4634;0,46749846;0,46749846;0,00584;1,90229;77,6728;16,590487;0,219348;24,508790;27,811075;0,0535;5,3501;3,90;389,96;0,01;0,89;75,86;;742,113;737,723;9,8585717;16,81100;3,54800;0,03500;0,2032412;;35,27;104,00;;;
Mass sust.flaming [g];67,29;105;17,03000;3,42200;0,035000;77,500;83,37;-32,6500;0,000;100,954;29,200;0,000;522,550;593,150;27,00;1133,117;263,183;0,000;841,300;878,100;860,500;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,345;27,466;0,58;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1001,2106;23,10951;104,1464;0,43333276;0,43333276;0,00592;2,08897;78,6741;16,829390;0,182028;24,899836;28,263971;0,0451;4,5121;3,95;394,47;0,01;0,91;77,08;;744,507;742,417;10,0141083;16,80400;3,56000;0,03500;0,2035230;;34,70;105,00;;;
Mass remaining    [g];-0,09;106;16,99100;3,40700;0,033000;68,000;83,15;-32,9500;0,000;100,958;29,200;0,000;524,050;596,450;27,00;1132,850;263,183;0,000;840,600;878,100;860,400;326,850;;;;;0,00;0,00;0,00;3,00;3,05;15,370;27,456;0,58;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;938,8125;21,06166;96,5813;0,44583384;0,44583384;0,00568;1,90188;79,6129;15,741624;0,184649;23,357294;26,584215;0,0431;4,3051;3,99;398,78;0,01;0,85;72,27;;746,634;742,417;9,3900027;16,79400;3,56500;0,03600;0,2040370;;34,40;106,00;;;
