General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
Mass loss test    [g];68,31;107;17,17800;3,28300;0,008000;75,275;81,93;-32,9500;0,000;100,880;30,500;0,005;511,950;578,050;27,40;1133,517;263,203;0,000;849,700;875,600;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,748;26,622;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;986,0721;22,28263;108,1461;0,44416682;0,44416682;0,00229;2,02001;79,6125;16,756876;0,199666;24,289628;27,425763;0,0480;4,7858;4,00;398,09;0,00;0,90;75,92;;739,429;737,461;9,8972055;16,84600;3,54000;0,01100;0,2020173;;35,36;107,00;;;
Mass loss rate test [g/s];0,42;108;17,15500;3,29500;0,011000;70,850;82,18;-33,5000;0,000;100,888;30,500;0,005;512,950;579,450;27,40;1132,950;263,203;0,000;847,900;875,600;855,900;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,776;26,633;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;955,5699;22,65596;108,5290;0,42333476;0,42333476;0,00222;2,04595;80,5680;16,241041;0,196564;23,587893;26,645881;0,0459;4,5775;4,04;402,67;0,00;0,87;73,53;;741,572;737,461;9,5910547;16,84900;3,52600;0,01100;0,2019855;;34,81;108,00;;;
Mass loss rate 10/90 [g/s];0,41;109;17,14000;3,29700;0,013000;70,850;82,18;-33,8000;0,000;100,888;30,500;0,005;512,950;579,450;27,40;1132,783;263,203;0,000;847,600;875,500;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,753;26,630;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;944,2237;21,25719;103,0520;0,44583384;0,44583384;0,00437;1,92037;81,5122;16,241041;0,196564;23,587893;26,645881;0,0459;4,5775;4,09;407,24;0,00;0,86;72,68;;743,483;741,639;9,4771737;16,89600;3,48600;0,02600;0,1995382;;34,51;109,00;;;
Values;;110;17,13300;3,30500;0,003000;70,550;82,37;-34,3800;0,000;100,880;30,500;0,005;514,250;581,950;27,40;1132,517;263,203;0,000;846,800;875,500;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,744;26,612;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;938,2675;21,40317;103,3110;0,43999990;0,43999990;0,00550;1,93927;82,4505;16,186121;0,194301;23,567709;26,670351;0,0455;4,5289;4,13;411,77;0,01;0,85;72,28;;745,281;741,639;9,4173910;16,90500;3,48600;0,03400;0,1989408;;33,93;110,00;;;
THR   [MJ/m²];165,5;111;17,12600;3,34500;0,008000;70,100;82,63;-34,6400;0,000;100,880;30,500;0,005;516,050;585,450;27,40;1132,483;263,203;0,000;846,800;875,400;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,774;26,628;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;941,2163;41,07366;194,5498;0,23000113;0,23000113;0,00491;3,73454;83,3917;16,106255;0,191065;23,533505;26,698363;0,0447;4,4582;4,18;416,23;0,00;0,86;72,54;;747,033;745,262;9,4469879;16,87000;3,52600;0,03000;0,2005892;;33,67;111,00;;;
TSP   [m²];7,8;112;17,12100;3,39800;0,019000;77,350;81,82;-34,9400;0,000;100,888;30,500;0,005;517,250;585,950;27,40;1132,717;263,203;0,000;847,400;875,500;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,44;15,778;26,638;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;998,3898;21,39690;105,5601;0,46833134;0,46833134;0,00500;1,94645;84,3901;16,899013;0,201018;24,749255;28,036395;0,0494;4,9255;4,23;421,16;0,00;0,91;76,97;;749,022;745,262;10,0208383;16,82400;3,56600;0,02900;0,2028391;;33,37;112,00;;;
TSR   [m²/m²];778,0;113;17,08500;3,40700;0,034000;75,775;79,97;-35,5200;0,000;100,888;30,500;0,005;517,650;585,450;27,40;1135,483;263,203;0,000;855,800;875,400;855,800;314,950;;;;;0,00;0,00;0,00;3,00;3,45;15,791;26,628;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;997,0755;23,50130;127,7825;0,42583370;0,42583370;0,00554;2,13302;85,3872;16,719616;0,223820;24,505456;27,715095;0,0544;5,4213;4,28;426,58;0,01;0,91;76,88;;751,223;749,225;10,0076465;16,78500;3,59100;0,03300;0,2047870;;32,79;113,00;;;
TSR   [m²/m² (none flaming phase)];230,1;114;17,01800;3,41200;0,031000;71,450;80,43;-35,8000;0,000;100,888;30,500;0,005;517,750;584,950;27,40;1136,083;263,203;0,000;857,500;875,400;855,900;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,770;26,633;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;968,4608;21,76207;115,1314;0,44666894;0,44666894;0,00380;1,96999;86,3557;16,233886;0,218043;23,798133;26,886948;0,0514;5,1236;4,33;431,70;0,00;0,88;74,61;;753,254;749,225;9,7204412;16,78700;3,58300;0,02200;0,2048620;;32,51;114,00;;;
TSR   [m²/m² (flaming phase)];547,9;115;16,99500;3,43900;0,028000;71,250;80,03;-36,4100;0,000;100,888;30,500;0,005;518,250;585,550;27,40;1137,317;263,203;0,000;861,200;875,400;855,900;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,791;26,630;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;963,8082;20,29463;110,2528;0,47666518;0,47666518;0,00279;1,83629;87,3195;16,203328;0,223018;23,776275;26,863863;0,0526;5,2360;4,39;436,94;0,00;0,88;74,22;;755,105;753,246;9,6737429;16,80100;3,57100;0,01500;0,2042489;;31,90;115,00;;;
MARHE [kW / m²];892,1;116;16,99300;3,50400;0,000000;72,775;84,26;-36,7000;0,000;100,880;30,500;0,005;519,350;588,050;27,40;1135,950;263,203;0,000;857,200;875,300;855,900;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,732;26,636;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;971,6990;39,67339;166,7839;0,24583085;0,24583085;0,00252;3,59673;88,2912;16,358462;0,171608;24,054862;27,236857;0,0410;4,0849;4,43;441,02;0,00;0,88;74,84;;756,938;753,246;9,7529430;16,80600;3,57300;0,01300;0,2039621;;31,61;116,00;;;
Results HRR;;117;16,96800;3,54000;0,010000;71,525;84,60;-37,0000;0,000;100,880;30,500;0,005;520,650;590,150;27,40;1135,050;263,203;0,000;854,500;875,300;855,900;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,828;26,633;0,61;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;967,1174;21,25602;87,1313;0,45666854;0,45666854;0,00393;1,93067;89,2583;16,197106;0,167602;23,877210;27,064507;0,0398;3,9643;4,47;444,99;0,00;0,88;74,55;;758,754;756,873;9,7069574;16,78100;3,59800;0,02300;0,2050464;;31,31;117,00;;;
HRR max [kW/m²];1384,4;118;16,90600;3,52600;0,011000;76,525;83,63;-37,5700;0,000;100,880;30,500;0,005;521,650;590,750;27,40;1134,717;263,203;0,000;853,600;875,300;855,800;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,826;26,636;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1008,4211;22,87339;99,3670;0,44250202;0,44250202;0,00273;2,07751;90,2667;16,737612;0,179046;24,721396;27,996098;0,0440;4,3808;4,51;449,37;0,00;0,92;77,72;;760,695;756,873;10,1215228;16,74400;3,63000;0,01400;0,2069386;;30,74;118,00;;;
Max at [s];166;119;16,84600;3,48600;0,011000;70,900;81,38;-37,8900;0,000;100,882;30,500;0,005;521,850;590,950;27,40;1134,350;263,203;0,000;852,800;875,100;855,700;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,791;26,630;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;981,9807;20,46262;101,2950;0,48166561;0,48166561;0,00405;1,85879;91,2487;16,107632;0,206374;23,800039;26,951485;0,0488;4,8610;4,56;454,23;0,00;0,90;75,73;;762,665;760,532;9,8561398;16,69100;3,67300;0,02400;0,2094489;;30,42;119,00;;;
HRR 060s [kW/m²];764,4;120;16,84900;3,48600;0,026000;75,350;80,23;-38,5100;0,000;100,880;30,500;0,005;522,450;590,850;27,40;1134,150;263,203;0,000;852,300;875,000;855,700;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,749;26,646;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1020,1441;23,09596;121,1909;0,44333235;0,44333235;0,00579;2,10080;92,2688;16,595895;0,220610;24,549672;27,763755;0,0537;5,3530;4,61;459,58;0,01;0,93;78,74;;764,652;760,532;10,2391862;16,65200;3,70800;0,03500;0,2112268;;29,80;120,00;;;
HRR 120s [kW/m²];848,1;121;16,89600;3,52600;0,034000;68,325;81,39;-38,7400;0,000;100,882;30,500;0,005;523,250;592,450;27,40;1133,583;263,203;0,000;850,700;874,900;855,700;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,786;26,622;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;974,5692;44,80180;219,4124;0,21833388;0,21833388;0,00579;4,06891;93,2434;15,791255;0,206167;23,395167;26,489185;0,0479;4,7729;4,66;464,35;0,01;0,89;75,22;;766,575;764,131;9,7817514;16,63500;3,71700;0,03700;0,2120914;;29,57;121,00;;;
HRR 180s [kW/m²];906,1;122;16,90500;3,56600;0,030000;71,950;81,75;-39,0500;0,000;100,882;30,500;0,005;523,850;592,550;27,40;1133,650;263,203;0,000;851,000;874,900;855,600;315,050;;;;;0,00;0,00;0,00;3,00;3,45;15,805;26,636;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1004,3558;22,36011;106,7139;0,45083491;0,45083491;0,00550;2,03747;94,2478;16,195463;0,201848;24,021525;27,171814;0,0481;4,7933;4,71;469,15;0,01;0,92;77,56;;768,402;764,131;10,0807192;16,61200;3,74700;0,03400;0,2131413;;29,26;122,00;;;
HRR 240s [kW/m²];--;123;16,87000;3,59100;0,029000;67,275;83,09;-39,5900;0,000;100,882;30,500;0,005;524,750;594,950;27,40;1133,483;263,203;0,000;850,600;874,800;855,600;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,732;26,622;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;979,0724;23,35123;101,9537;0,42083216;0,42083216;0,00435;2,12194;95,2268;15,647035;0,185568;23,247956;26,358020;0,0429;4,2747;4,75;473,42;0,00;0,89;75,57;;770,218;767,589;9,8269500;16,57500;3,77000;0,02700;0,2151009;;28,72;123,00;;;
HRR 300s [kW/m²];--;124;16,82400;3,58300;0,033000;70,725;80,87;-39,9000;0,000;100,882;30,500;0,005;525,950;596,750;27,40;1133,917;263,203;0,000;852,000;874,800;855,500;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,797;26,641;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1005,8066;22,14688;110,7621;0,45583312;0,45583312;0,00630;2,01225;96,2326;16,024913;0,212576;23,863845;27,076242;0,0505;5,0303;4,80;478,45;0,01;0,92;77,68;;772,010;767,589;10,0952810;16,55900;3,78100;0,04000;0,2157798;;28,41;124,00;;;
HRR 360s [kW/m²];--;125;16,78500;3,57100;0,022000;71,150;80,21;-40,4900;0,000;100,878;30,500;0,005;526,850;596,950;27,40;1133,917;263,203;0,000;852,100;874,700;855,500;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,788;26,655;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1012,4906;23,40656;121,0804;0,43416754;0,43416754;0,00418;2,12796;97,2451;16,059255;0,220786;23,955908;27,143360;0,0526;5,2375;4,85;483,69;0,00;0,92;78,17;;773,907;771,240;10,1623680;16,54100;3,80000;0,02500;0,2167700;;27,82;125,00;;;
HRR Test [kW/m²];906,2;126;16,78700;3,57300;0,015000;70,625;82,82;-40,7800;0,000;100,878;30,500;0,005;527,550;598,350;27,40;1134,550;263,203;0,000;854,200;874,600;855,400;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,786;26,628;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1016,5393;21,70857;95,4819;0,46999900;0,46999900;0,00233;1,97750;98,2617;15,989278;0,188859;23,883213;27,088467;0,0449;4,4711;4,90;488,16;0,00;0,93;78,48;;775,817;771,240;10,2030049;16,50400;3,83900;0,01200;0,2186299;;27,53;126,00;;;
Results EHC;;127;16,80100;3,59800;0,013000;71,475;81,54;-41,4200;0,000;100,882;30,500;0,005;529,150;601,350;27,40;1139,517;263,203;0,000;869,100;874,600;855,400;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,793;26,660;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1029,3264;21,26526;100,9061;0,48583221;0,48583221;0,00191;1,93329;99,2910;16,060872;0,204367;24,062912;27,346182;0,0490;4,8843;4,95;493,05;0,00;0,94;79,45;;777,762;775,172;10,3313492;16,46900;3,86200;0,00900;0,2204337;;26,89;127,00;;;
EHC max [MJ/kg];105,2;128;16,80600;3,63000;0,023000;75,725;81,95;-41,7000;0,000;100,882;30,500;0,005;529,850;601,850;27,40;1140,017;263,203;0,000;870,800;874,500;855,300;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,816;26,660;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1062,4268;42,65428;196,9363;0,25000016;0,25000016;0,00197;3,88480;100,3534;16,520554;0,199369;24,784366;28,152252;0,0492;4,9053;5,00;497,95;0,00;0,97;82,04;;779,857;775,172;10,6635774;16,45200;3,88200;0,00900;0,2212091;;26,61;128,00;;;
Max at [s];12;129;16,78100;3,67300;0,014000;68,450;82,31;-42,0200;0,000;100,882;30,500;0,005;530,750;603,550;27,40;1141,383;263,203;0,000;875,100;874,400;855,200;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,809;26,646;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1013,2883;21,91095;98,8418;0,46416855;0,46416855;0,00395;1,99229;101,3667;15,693621;0,195022;23,583782;26,818636;0,0459;4,5710;5,04;502,52;0,00;0,92;78,28;;781,857;778,988;10,1703743;16,43200;3,89100;0,02400;0,2221168;;26,29;129,00;;;
EHC 060s [MJ/kg];27,0;130;16,74400;3,70800;0,024000;66,075;83,40;-42,5800;0,000;100,878;30,500;0,005;531,950;605,750;27,40;1139,917;263,203;0,000;870,900;874,300;855,100;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,805;26,633;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;994,1873;22,93942;96,8371;0,43500042;0,43500042;0,00387;2,08307;102,3609;15,401557;0,181793;23,197207;26,415469;0,0421;4,1969;5,09;506,72;0,00;0,91;76,79;;783,564;778,988;9,9786577;16,43400;3,88500;0,02400;0,2220612;;25,73;130,00;;;
EHC 120s [MJ/kg];26,3;131;16,69100;3,71700;0,035000;70,125;82,17;-42,8900;0,000;100,884;30,500;0,005;532,950;606,650;27,40;1138,650;263,203;0,000;867,500;874,100;854,900;315,050;;;;;0,00;0,00;0,00;3,00;3,46;15,814;26,655;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1019,0834;23,78735;109,2832;0,42999919;0,42999919;0,00609;2,15759;103,3800;15,851656;0,196749;23,920011;27,227836;0,0470;4,6818;5,13;511,40;0,01;0,93;78,73;;785,267;782,609;10,2285398;16,45100;3,86500;0,03900;0,2211391;;25,42;131,00;;;
EHC 180s [MJ/kg];26,4;132;16,65200;3,74700;0,037000;71,425;83,01;-43,4400;0,000;100,880;30,500;0,005;533,950;608,350;27,40;1135,950;263,203;0,000;859,900;873,800;854,700;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,763;26,638;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1024,2917;24,57571;107,6513;0,41833242;0,41833242;0,00557;2,23322;104,4043;15,982926;0,186481;24,163349;27,530244;0,0450;4,4868;5,18;515,89;0,01;0,93;79,14;;787,058;782,609;10,2808154;16,46500;3,86000;0,03500;0,2204274;;24,87;132,00;;;
EHC 240s [MJ/kg];--;133;16,63500;3,77000;0,034000;66,975;85,32;-43,7400;0,000;100,876;30,500;0,005;535,550;611,750;27,40;1134,050;263,203;0,000;854,600;873,600;854,500;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,799;26,671;0,60;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;995,4503;21,40999;80,0481;0,46666686;0,46666686;0,00512;1,95394;105,3997;15,453889;0,159093;23,433550;26,767761;0,0374;3,7218;5,22;519,61;0,01;0,91;76,96;;788,733;785,988;9,9913347;16,43900;3,89600;0,03300;0,2215802;;24,57;133,00;;;
EHC 300s [MJ/kg];--;134;16,61200;3,78100;0,027000;70,425;84,75;-44,3600;0,000;100,880;30,500;0,005;536,450;612,150;27,40;1132,783;263,203;0,000;851,300;873,300;854,300;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,805;26,649;0,60;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1032,3689;21,62481;83,3113;0,47916651;0,47916651;0,00454;1,97150;106,4321;15,833621;0,165828;24,049706;27,443429;0,0399;3,9773;5,26;523,59;0,00;0,94;79,81;;790,413;785,988;10,3618868;16,38400;3,93900;0,02800;0,2243501;;23,95;134,00;;;
EHC 360s [MJ/kg];--;135;16,57500;3,80000;0,040000;73,275;82,13;-44,6500;0,000;100,884;30,500;0,005;537,450;613,050;27,30;1132,683;263,203;0,000;851,400;873,100;854,100;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,809;26,652;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1067,1735;41,86791;189,3680;0,25583363;0,25583363;0,00349;3,82873;107,4993;16,135793;0,197189;24,554362;28,008283;0,0484;4,8268;5,30;528,41;0,00;0,98;82,55;;792,335;789,622;10,7112200;16,31600;4,00700;0,02000;0,2276470;;23,66;135,00;;;
EHC Test [MJ/kg];24,3;136;16,55900;3,83900;0,025000;71,325;81,37;-44,9700;0,000;100,880;30,500;0,005;537,950;613,450;27,40;1132,083;263,203;0,000;850,000;872,800;854,000;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,830;26,663;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1067,6495;22,84044;106,7205;0,46916771;0,46916771;0,00485;2,08328;108,5669;15,912242;0,206524;24,236704;27,638268;0,0501;4,9885;5,35;533,40;0,00;0,98;82,62;;794,357;789,622;10,7159980;16,24700;4,05400;0,03000;0,2310291;;23,34;136,00;;;
Results MLR;;137;16,54100;3,86200;0,012000;70,575;82,27;-45,5500;0,000;100,880;30,500;0,005;538,750;614,450;27,30;1131,750;263,203;0,000;849,300;872,700;853,800;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,799;26,665;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1068,1220;22,25763;97,9844;0,48166593;0,48166593;0,00328;2,03163;109,6350;15,816604;0,195527;24,126859;27,516934;0,0472;4,7022;5,40;538,10;0,00;0,98;82,64;;796,354;793,681;10,7207409;16,21700;4,08300;0,01900;0,2325646;;22,76;137,00;;;
MLR max [g/s];0,5708;138;16,50400;3,88200;0,009000;70,475;81,90;-45,9300;0,000;100,882;30,500;0,005;539,850;615,850;27,30;1132,217;263,203;0,000;850,700;872,600;853,900;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,809;26,641;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1075,7078;21,23976;95,0017;0,50833337;0,50833337;0,00425;1,94933;110,7107;15,789283;0,199962;24,134361;27,531993;0,0483;4,8115;5,45;542,92;0,00;0,99;83,34;;798,351;793,681;10,7968796;16,16900;4,14100;0,02600;0,2346728;;22,38;138,00;;;
Max at [s];165;139;16,46900;3,89100;0,009000;71,750;83,28;-46,5500;0,000;100,880;30,500;0,005;540,650;616,950;27,40;1131,217;263,203;0,000;847,900;872,500;853,800;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,856;26,657;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1101,4243;23,94582;96,8417;0,46166706;0,46166706;0,00316;2,19158;111,8122;15,919678;0,183279;24,369733;27,808946;0,0447;4,4544;5,49;547,37;0,00;1,01;85,31;;800,438;797,869;11,0549961;16,09600;4,19300;0,01800;0,2384053;;21,76;139,00;;;
MLR 060s [g/s];0,3244;140;16,45200;3,88500;0,024000;68,775;83,69;-46,8700;0,000;100,882;30,500;0,005;542,050;620,050;27,40;1131,783;263,203;0,000;849,800;872,300;853,800;315,150;;;;;0,00;0,00;0,00;3,00;3,47;15,809;26,657;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1089,9983;22,06451;86,2049;0,49583308;0,49583308;0,00460;2,02411;112,9022;15,566002;0,178307;23,890030;27,327761;0,0427;4,2586;5,54;551,63;0,00;1,00;84,51;;802,548;797,869;10,9403132;16,03200;4,25300;0,02900;0,2413669;;21,44;140,00;;;
MLR 120s [g/s];0,3595;141;16,43200;3,86500;0,024000;68,875;80,60;-47,5300;0,000;100,878;30,500;0,005;543,050;620,950;27,40;1131,350;263,203;0,000;848,600;872,300;853,700;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,845;26,655;0,59;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1104,7421;22,06629;103,1842;0,50249926;0,50249926;0,00488;2,01918;114,0069;15,562965;0,216025;23,929434;27,362088;0,0518;5,1659;5,59;556,79;0,00;1,01;85,67;;804,638;802,199;11,0882963;15,96400;4,30000;0,03100;0,2447647;;20,78;141,00;;;
MLR 180s [g/s];0,3761;142;16,43400;3,86000;0,039000;65,450;82,89;-47,8200;0,000;100,882;30,500;0,005;543,950;622,450;27,30;1130,917;263,203;0,000;847,200;872,300;853,800;315,150;;;;;0,00;0,00;0,00;3,00;3,48;15,818;26,673;0,59;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1086,0428;45,89728;185,4596;0,23750019;0,23750019;0,00636;4,20711;115,0929;15,158519;0,187956;23,346190;26,715389;0,0440;4,3884;5,63;561,18;0,01;1,00;84,29;;806,686;802,199;10,9006116;15,91300;4,34700;0,04300;0,2471019;;20,49;142,00;;;
