General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
;;270;16,59900;70,80000;0,024000;3,921;82,05;21,7000;-57,870;0,00;101,888;0,000;263,183;539,150;597,25;1020,617;;;751,100;765,700;725,600;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;971,55513;0,00001;0,0000;;nan;0,36785;104,05209;119,915524;15,582254;0,198122;23,787027;26,350370;0,0458;5,1827;;;0,00;0,92;84,64;;643,361;642,355;9,7155513;15,69700;4,57500;0,03400;0,2124805;;;;;;
;;271;16,49900;68,47500;0,033000;3,979;83,46;21,7000;-58,510;0,00;101,888;0,000;263,183;541,650;601,05;1020,850;;;750,300;767,200;725,600;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;975,49375;0,00001;0,0000;;nan;0,49779;103,62060;120,891018;15,288860;0,181164;23,447369;26,018723;0,0413;4,6795;;;0,00;0,92;84,95;;645,534;646,568;9,7549375;15,60900;4,60400;0,03300;0,2175499;;;;;;
;;272;16,42200;74,60000;0,027000;4,081;82,52;21,7000;-58,880;0,00;101,888;0,000;263,183;541,650;600,85;1021,650;;;751,100;768,900;725,500;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1034,04171;0,00001;0,0000;;nan;0,42434;110,96314;121,925060;15,958001;0,192432;24,473580;27,148437;0,0458;5,1863;;;0,00;0,98;90,20;;647,853;646,568;10,3404171;15,59900;4,58400;0,03900;0,2210153;;;;;;
;;273;16,35400;69,80000;0,026000;4,160;83,67;21,7000;-59,520;0,00;101,888;0,000;263,183;542,850;602,75;1022,617;;;751,400;771,500;725,500;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1012,93141;0,00001;0,0000;;nan;0,39466;109,31518;122,937991;15,419001;0,178628;23,699346;26,314416;0,0412;4,6664;;;0,00;0,97;88,46;;650,249;651,062;10,1293141;15,63800;4,53900;0,02600;0,2241433;;;;;;
;;274;16,28100;69,62500;0,030000;4,232;80,42;21,7000;-59,890;0,00;101,890;0,000;263,183;545,250;605,85;1022,883;;;751,900;771,800;725,500;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1024,53491;0,00001;0,0001;;nan;0,45443;110,84411;123,962526;15,365731;0,218306;23,721884;26,358374;0,0505;5,7125;;;0,00;0,98;89,55;;652,598;651,062;10,2453491;15,71700;4,46700;0,03900;0,2275774;;;;;;
;;275;16,16600;72,22500;0,052000;4,284;82,34;21,7000;-60,550;0,00;101,886;0,000;263,183;546,350;607,65;1022,283;;;751,600;770,500;725,300;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1068,59202;0,00001;0,0000;;nan;0,80447;114,18228;125,031118;15,634239;0,194632;24,185105;26,898652;0,0459;5,1974;;;0,01;1,01;93,36;;655,072;655,962;10,6859202;15,82600;4,37200;0,04000;0,2334289;;;;;;
;;276;16,07300;74,07500;0,060000;4,362;83,49;21,7000;-60,860;0,00;101,894;0,000;263,183;547,450;609,05;1021,683;;;751,100;769,300;725,200;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1101,33034;0,00001;0,0000;;nan;0,93975;117,64625;126,132448;15,817289;0,180779;24,517534;27,276288;0,0433;4,8952;;;0,01;1,04;96,28;;657,724;655,962;11,0133034;15,90100;4,31700;0,04800;0,2379059;;;;;;
;;277;16,00400;72,10000;0,059000;4,436;81,45;21,7000;-61,550;0,00;101,894;0,000;263,183;548,750;610,95;1021,483;;;751,700;768,300;725,000;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1099,64787;0,00001;0,0000;;nan;0,91053;117,91798;127,232096;15,586508;0,205575;24,217183;26,962164;0,0486;5,5026;;;0,01;1,04;96,22;;660,432;661,225;10,9964787;15,96600;4,25300;0,03800;0,2411394;;;;;;
;;278;15,93000;70,02500;0,042000;4,449;80,79;21,7000;-61,850;0,00;101,894;0,000;263,183;549,550;611,85;1021,650;;;753,200;767,500;724,800;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1101,5298;0,00001;0,0000;;nan;0,63714;116,46787;128,333626;15,349400;0,213679;23,883551;26,591122;0,0498;5,6408;;;0,01;1,03;96,17;;663,116;661,225;11,0152980;16,04200;4,19400;0,03700;0,2453886;;;;;;
;;279;15,83900;70,62500;0,039000;4,424;81,03;21,7000;-62,150;0,00;101,890;0,000;263,183;549,750;611,85;1021,483;;;753,600;766,800;724,600;311,550;;;;;0,00;0,00;0,00;3,00;1,94;0,000;0,000;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1129,89016;0,00001;0,0000;;nan;0,59376;116,27999;129,463516;15,412215;0,210711;23,990018;26,699941;0,0494;5,5852;;;0,01;1,03;98,31;;665,854;666,708;11,2989016;16,10400;4,16900;0,03100;0,2508196;;;;;;
;;280;15,77400;70,27500;0,047000;4,480;81,66;21,7000;-62,800;0,00;101,892;0,000;263,183;550,050;611,95;1021,150;;;753,400;766,100;724,500;311,550;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1140,2708;0,00001;0,0000;;nan;0,71442;117,44421;130,603787;15,369785;0,202888;23,937029;26,630787;0,0474;5,3639;;;0,01;1,04;99,29;;668,667;666,708;11,4027080;16,10100;4,18200;0,01000;0,2539034;;;;;;
;;281;15,80400;71,50000;0,034000;4,575;81,35;21,7000;-63,140;0,00;101,890;0,000;263,183;550,850;612,65;1020,817;;;753,000;765,600;724,400;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1138,43816;0,00001;0,0000;;nan;0,51978;120,91517;131,742225;15,491904;0,206701;24,162309;26,873084;0,0487;5,5144;;;0,00;1,07;99,50;;671,476;672,290;11,3843816;16,10300;4,13800;0,01400;0,2514325;;;;;;
;;282;15,79400;72,35000;0,033000;4,604;80,26;21,7000;-63,770;0,00;101,894;0,000;263,183;550,750;611,95;1020,517;;;752,700;765,100;724,300;311,550;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1146,64042;0,00001;0,0001;;nan;0,50741;122,42265;132,888866;15,585131;0,220224;24,303300;27,003911;0,0522;5,9038;;;0,00;1,08;100,29;;674,275;672,290;11,4664042;16,18900;4,05000;0,01300;0,2517369;;;;;;
;;283;15,69700;75,92500;0,039000;4,584;80,04;21,7000;-64,080;0,00;101,892;0,000;263,183;550,550;611,25;1020,517;;;753,000;764,900;724,200;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1200,42965;0,00001;0,0001;;nan;0,61519;124,88314;134,089295;15,968439;0,222957;24,891983;27,636409;0,0541;6,1170;;;0,01;1,10;104,69;;677,207;678,131;12,0042965;16,32900;3,90400;0,02600;0,2573684;;;;;;
;;284;15,60900;66,82500;0,026000;4,539;80,69;21,7000;-64,730;0,00;101,886;0,000;263,183;550,950;612,15;1019,950;;;751,800;764,600;724,000;311,550;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1149,26323;0,00001;0,0000;;nan;0,38330;115,95522;135,238558;14,975518;0,214872;23,361155;25,956132;0,0489;5,5368;;;0,00;1,02;99,82;;680,120;678,131;11,4926323;16,46700;3,77300;0,03600;0,2628824;;;;;;
;;285;15,59900;70,50000;0,039000;4,467;80,87;21,7000;-64,970;0,00;101,886;0,000;263,183;551,050;611,95;1019,750;;;751,800;764,200;723,800;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1185,17237;0,00001;0,0000;;nan;0,59253;117,18046;136,423731;15,380396;0,212688;23,997101;26,649171;0,0497;5,6269;;;0,01;1,04;102,71;;682,968;684,102;11,8517237;16,63900;3,65200;0,03600;0,2639908;;;;;;
;;286;15,63800;73,10000;0,040000;4,372;80,65;21,7000;-65,280;0,00;101,886;0,000;263,183;550,650;610,85;1019,117;;;750,600;763,700;723,600;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1201,33615;0,00001;0,0001;;nan;0,61916;116,79866;137,625067;15,667125;0,215338;24,426725;27,097185;0,0512;5,7927;;;0,01;1,03;103,87;;685,922;684,102;12,0133616;16,80200;3,47800;0,03900;0,2626583;;;;;;
;;287;15,71700;74,47500;0,048000;4,317;81,08;21,7000;-65,830;0,00;101,884;0,000;263,183;550,350;610,05;1018,483;;;749,300;763,400;723,300;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1194,82885;0,00001;0,0001;;nan;0,75099;116,42413;138,819896;15,818097;0,210112;24,648669;27,322468;0,0504;5,6992;;;0,01;1,03;103,31;;688,873;689,941;11,9482885;17,02500;3,28000;0,03700;0,2586366;;;;;;
;;288;15,82600;76,07500;0,038000;4,253;81,45;21,7000;-66,120;0,00;101,884;0,000;263,183;549,450;608,25;1018,150;;;748,800;763,100;723,100;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,57;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1183,69519;0,00001;0,0000;;nan;0,60050;115,99927;140,003591;16,000198;0,205477;24,891656;27,555465;0,0497;5,6210;;;0,01;1,02;102,32;;691,755;689,941;11,8369519;17,32900;2,98400;0,02600;0,2531681;;;;;;
;;289;15,90100;73,15000;0,037000;4,194;80,16;21,7000;-66,360;0,00;101,880;0,000;263,183;548,250;606,45;1017,950;;;748,700;762,800;722,900;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1145,52594;0,00001;0,0001;;nan;0,57387;112,27445;141,149117;15,706749;0,221532;24,381769;26,970038;0,0524;5,9314;;;0,01;0,99;98,98;;694,490;695,481;11,4552594;17,67800;2,72500;0,01600;0,2494879;;;;;;
;;290;15,96600;72,95000;0,031000;4,169;81,52;21,7000;-66,880;0,00;101,884;0,000;263,183;547,250;604,55;1017,383;;;747,300;762,600;722,800;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1129,8445;0,00001;0,0000;;nan;0,47992;111,54725;142,278961;15,699586;0,204617;24,326199;26,873282;0,0482;5,4589;;;0,00;0,99;97,66;;697,068;695,481;11,2984450;17,96900;2,40100;0,00800;0,2460990;;;;;;
;;291;16,04200;77,87500;0,010000;4,182;81,60;21,7000;-67,090;0,00;101,880;0,000;263,183;545,150;601,15;1016,950;;;746,500;762,300;722,600;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1149,9892;0,00001;0,0000;;nan;0,15734;115,83902;143,428951;16,252100;0,203697;25,085673;27,662574;0,0494;5,5939;;;0,00;1,02;99,56;;699,636;700,706;11,4998920;18,31600;2,14400;0,00300;0,2418646;;;;;;
;;292;16,10400;77,97500;0,014000;4,138;82,37;21,7000;-67,290;0,00;101,892;0,000;263,183;542,450;596,85;1016,417;;;745,300;762,100;722,400;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1138,97549;0,00001;0,0000;;nan;0,22270;114,96648;144,567926;16,302953;0,194248;25,039535;27,550645;0,0469;5,3129;;;0,00;1,02;98,62;;702,203;700,706;11,3897550;18,65300;1,82800;-0,01000;0,2387245;;;;;;
;;293;16,10100;79,12500;0,013000;4,050;84,41;21,6000;-67,670;0,00;101,886;0,000;263,183;539,350;591,95;1015,983;;;744,300;761,900;722,300;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1155,42722;0,00001;0,0000;;nan;0,20861;113,64626;145,723353;16,469862;0,169862;25,151328;27,604205;0,0411;4,6549;;;0,00;1,00;99,69;;704,761;705,889;11,5542723;19,00500;1,56200;0,00500;0,2397435;;;;;;
;;294;16,10300;84,20000;0,026000;3,904;85,20;21,6000;-67,810;0,00;101,894;0,000;263,183;535,450;586,15;1015,583;;;743,400;761,800;722,100;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1201,83494;0,00001;0,0000;;nan;0,43648;113,36950;146,925188;17,051596;0,160523;25,851409;28,299195;0,0398;4,5097;;;0,00;1,00;103,17;;707,450;705,889;12,0183494;19,37500;1,22400;0,00100;0,2408946;;;;;;
;;295;16,18900;83,82500;0,036000;3,773;84,29;21,6000;-67,940;0,00;101,892;0,000;263,183;531,450;580,05;1015,883;;;744,600;761,600;722,000;311,650;;;;;0,00;0,00;0,00;3,00;1,95;0,000;0,000;0,56;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1185,51873;0,00001;0,0000;;nan;0,60704;109,68610;148,110707;17,077490;0,171196;25,697254;28,047215;0,0421;4,7668;;;0,01;0,97;101,50;;710,188;711,156;11,8551873;19,73600;0,96600;0,01900;0,2371744;;;;;;
;;296;16,32900;86,17500;0,036000;3,652;83,65;21,6000;-68,050;0,00;101,886;0,000;263,183;526,750;573,15;1016,317;;;746,000;761,500;722,000;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,56;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1173,67457;0,00001;0,0000;;nan;0,61825;108,08165;149,284382;17,392292;0,178841;25,939503;28,224444;0,0443;5,0111;;;0,01;0,96;100,34;;712,836;711,156;11,7367457;20,05000;0,70400;0,01800;0,2303948;;;;;;
;;297;16,46700;89,40000;0,039000;3,478;86,64;21,6000;-68,110;0,00;101,888;0,000;263,183;521,350;565,45;1016,650;;;747,200;761,300;722,000;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,56;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1170,09731;0,00001;0,0000;;nan;0,68613;105,31379;150,454479;17,806252;0,143741;26,284648;28,508016;0,0359;4,0681;;;0,01;0,93;99,66;;715,424;716,403;11,7009731;20,25400;0,54000;0,00700;0,2242108;;;;;;
;;298;16,63900;93,30000;0,037000;3,280;90,12;21,6000;-68,190;0,00;101,888;0,000;263,183;515,250;557,15;1016,350;;;746,500;761,100;722,000;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,57;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1161,34958;0,00001;0,0000;;nan;0,66870;101,97603;151,615829;18,297859;0,104337;26,694301;28,865075;0,0264;2,9899;;;0,01;0,90;98,49;;717,961;716,403;11,6134958;20,45200;0,41600;-0,00300;0,2163818;;;;;;
;;299;16,80200;93,02500;0,026000;2,984;95,45;21,6000;-68,240;0,00;101,890;0,000;263,183;508,850;548,45;1016,250;;;746,600;760,800;721,900;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1133,90442;0,00001;0,0000;;nan;0,47071;93,08027;152,749733;18,385413;0,046916;26,488871;28,550302;0,0117;1,3298;;;0,00;0,82;95,23;;720,391;721,318;11,3390442;20,59400;0,30400;0,00000;0,2101263;;;;;;
;;300;17,02500;89,42500;0,016000;2,725;98,22;21,6000;-68,270;0,00;101,886;0,000;263,183;502,550;539,95;1015,550;;;744,900;760,500;721,800;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,57;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1066,4266;0,00001;0,0000;;nan;0,28395;83,73089;153,816160;18,138789;0,018325;25,809990;27,730781;0,0045;0,5045;;;0,00;0,74;88,92;;722,578;721,318;10,6642660;20,68900;0,24500;-0,00900;0,2001017;;;;;;
;;301;17,32900;91,30000;0,008000;2,401;98,84;21,6000;-68,290;0,00;101,886;0,000;263,183;496,550;532,05;1014,650;;;742,600;760,200;721,700;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,58;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1009,65708;0,00001;0,0000;;nan;0,14188;74,81054;154,825817;18,438362;0,011971;25,923020;27,776343;0,0029;0,3301;;;0,00;0,66;83,40;;724,454;725,398;10,0965708;20,75100;0,19700;-0,00800;0,1861027;;;;;;
;;302;17,67800;87,97500;0,003000;2,144;99,91;21,6000;-68,290;0,00;101,886;0,000;263,183;490,850;524,35;1013,983;;;740,900;760,000;721,600;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,58;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;905,828789;0,00001;0,0000;;nan;0,04951;65,79193;155,731645;18,204288;0,001270;25,300130;27,026838;0,0003;0,0341;;;0,00;0,58;74,42;;725,939;725,398;9,0582879;20,79000;0,17300;0,01200;0,1688101;;;;;;
;;303;17,96900;89,47500;-0,010000;1,828;100,10;21,6000;-68,280;0,00;101,890;0,000;263,183;485,350;517,15;1013,383;;;739,400;759,800;721,500;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,58;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;847,564909;0,00001;0,0000;;nan;-0,18862;56,66165;156,579210;18,462555;-0,000658;25,371555;27,033893;-0,0002;-0,0176;;;0,00;0,50;68,77;;727,035;728,077;8,4756491;20,81600;0,15400;-0,00200;0,1555280;;;;;;
;;304;18,31600;85,82500;0,005000;1,562;100,11;21,6000;-68,280;0,00;101,890;0,000;263,183;480,250;510,35;1012,950;;;738,300;759,600;721,500;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;742,78405;0,00001;0,0000;;nan;0,08562;47,44672;157,321994;18,177815;-0,000800;24,717772;26,266975;-0,0002;-0,0208;;;0,00;0,42;59,85;;727,744;728,077;7,4278405;20,83000;0,14200;0,00000;0,1381890;;;;;;
;;305;18,65300;86,85000;0,001000;1,224;100,21;21,6000;-68,290;0,00;101,890;0,000;263,183;475,350;503,85;1012,517;;;737,300;759,400;721,400;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,59;0,62;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;666,2568;0,00001;0,0000;;nan;0,01341;37,25643;157,988251;18,380047;-0,001756;24,737760;26,220933;-0,0004;-0,0457;;;0,00;0,33;52,79;;728,028;729,127;6,6625680;20,84200;0,13100;0,00900;0,1223871;;;;;;
;;306;19,00500;84,20000;0,019000;0,966;100,18;21,6000;-68,300;0,00;101,884;0,000;263,183;470,750;497,85;1012,283;;;736,600;759,400;721,400;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,59;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;564,298479;0,00001;0,0000;;nan;0,33905;28,76729;158,552550;18,185671;-0,001428;24,239292;25,634692;-0,0003;-0,0363;;;0,00;0,25;44,25;;727,899;729,127;5,6429848;20,85300;0,12600;0,02000;0,1045740;;;;;;
;;307;19,37500;87,17500;0,018000;0,704;100,19;21,6000;-68,300;0,00;101,884;0,000;263,183;466,550;492,25;1012,150;;;736,300;759,300;721,400;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;474,789619;0,00000;0,0000;;nan;0,32805;20,99967;159,027339;18,587258;-0,001552;24,553522;25,906058;-0,0004;-0,0399;;;0,00;0,19;36,65;;727,332;728,451;4,7478962;20,86000;0,12100;0,01600;0,0859189;;;;;;
;;308;19,73600;85,07500;0,007000;0,540;100,17;21,6000;-68,310;0,00;101,892;0,000;263,183;462,650;486,95;1012,017;;;735,800;759,300;721,500;311,650;;;;;0,00;0,00;0,00;3,00;1,96;0,000;0,000;0,60;0,63;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;366,46827;0,00000;0,0000;;nan;0,12357;15,61441;159,393808;18,439246;-0,001373;24,154385;25,423059;-0,0003;-0,0347;;;0,00;0,14;28,05;;726,319;728,451;3,6646827;20,86400;0,11700;0,01600;0,0667150;;;;;;
