General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
HRR 120s [kW/m²];0,0;121;17,59400;83,50000;0,034000;2,954;82,54;20,8000;-15,690;0,00;101,094;0,009;263,170;484,750;530,65;1137,550;;;859,500;882,400;851,300;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;862,058979;0,00001;0,0000;;nan;0,49900;90,91641;23,3623455;17,804986;0,191781;24,437666;26,751619;0,0450;5,0932;;;0,00;0,80;76,02;;425,089;426,861;8,6205898;17,35700;3,04400;0,04100;0,1647285;;;;;;
HRR 180s [kW/m²];0,0;122;17,50500;81,32500;0,042000;2,966;81,67;20,8000;-16,000;0,00;101,094;0,009;263,170;486,050;532,25;1137,483;;;859,500;882,200;851,300;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;874,68272;0,00001;0,0000;;nan;0,63421;89,97946;24,2370282;17,548050;0,202297;24,149607;26,445075;0,0469;5,3110;;;0,01;0,80;76,91;;434,084;426,861;8,7468272;17,37500;3,05800;0,02800;0,1696751;;;;;;
HRR 240s [kW/m²];0,0;123;17,47600;77,30000;0,040000;2,979;82,29;20,8000;-16,590;0,00;101,082;0,009;263,170;487,350;534,25;1137,650;;;860,100;882,100;851,300;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;859,333310;0,00001;0,0000;;nan;0,58287;88,00379;25,0963615;17,085455;0,194816;23,575873;25,844692;0,0442;4,9984;;;0,01;0,78;75,52;;442,769;444,233;8,5933331;17,33400;3,13000;0,03400;0,1712384;;;;;;
HRR 300s [kW/m²];0,0;124;17,47000;80,37500;0,039000;3,002;81,54;20,8000;-16,860;0,00;101,086;0,009;263,170;488,550;535,65;1137,883;;;860,800;882,000;851,400;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;875,77375;0,00001;0,0000;;nan;0,57599;90,33482;25,9721353;17,400562;0,203920;24,069805;26,390321;0,0472;5,3425;;;0,01;0,80;77,04;;451,192;444,233;8,7577375;17,24100;3,20400;0,00500;0,1713562;;;;;;
HRR 360s [kW/m²];0,0;125;17,45900;84,57500;0,017000;3,015;80,64;20,8000;-17,180;0,00;101,082;0,009;263,170;489,050;535,95;1137,617;;;860,200;881,900;851,300;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;901,67236;0,00001;0,0001;;nan;0,19243;93,02642;26,8738076;17,840280;0,214987;24,703313;27,072366;0,0511;5,7780;;;0,00;0,82;79,24;;459,724;461,226;9,0167236;17,14500;3,26400;0,01500;0,1720862;;;;;;
HRR Test [kW/m²];0,0;126;17,44100;79,07500;0,024000;3,018;81,92;20,8000;-17,730;0,00;101,086;0,009;263,170;490,050;536,95;1138,283;;;862,400;881,700;851,300;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;875,62487;0,00001;0,0000;;nan;0,30825;89,95277;27,7494325;17,232834;0,199270;23,910979;26,199368;0,0458;5,1829;;;0,00;0,79;76,94;;467,997;461,226;8,7562487;17,09400;3,27800;0,01900;0,1730230;;;;;;
Results EHC;;127;17,41700;80,17500;0,024000;3,017;81,39;20,8000;-18,030;0,00;101,086;0,009;263,170;491,650;539,15;1138,183;;;862,100;881,600;851,400;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;887,24054;0,00001;0,0000;;nan;0,30990;90,40465;28,6366730;17,324023;0,205740;24,115988;26,445917;0,0477;5,4015;;;0,00;0,80;77,88;;475,900;477,675;8,8724054;17,09700;3,25200;0,02100;0,1744205;;;;;;
EHC max [MJ/kg];0,0;128;17,40500;77,10000;0,025000;3,016;80,71;20,8000;-18,600;0,00;101,084;0,009;263,170;493,250;541,25;1137,783;;;861,100;881,400;851,400;317,850;;;;;0,00;0,00;0,00;3,00;1,99;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;872,037289;0,00001;0,0000;;nan;0,32064;88,48617;29,5087103;16,960980;0,214130;23,687450;25,992564;0,0488;5,5254;;;0,00;0,78;76,51;;483,542;477,675;8,7203729;17,13100;3,23500;0,02800;0,1751138;;;;;;
Max at [s];176;129;17,40500;81,05000;0,020000;3,031;82,18;20,8000;-18,860;0,00;101,086;0,009;263,164;494,850;543,45;1137,450;;;860,400;881,200;851,300;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;892,13294;0,00001;0,0000;;nan;0,24016;91,04217;30,4008433;17,361891;0,196062;24,326009;26,715104;0,0459;5,1998;;;0,00;0,80;78,33;;491,002;493,015;8,9213294;17,14300;3,26700;0,04300;0,1750101;;;;;;
EHC 060s [MJ/kg];0,0;130;17,40700;72,82500;0,042000;3,059;81,49;20,8000;-19,160;0,00;101,082;0,009;263,170;496,050;545,05;1137,717;;;861,300;881,100;851,300;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;841,61531;0,00001;0,0000;;nan;0,59431;87,00873;31,2424586;16,437464;0,204553;23,086630;25,367135;0,0455;5,1513;;;0,01;0,77;74,12;;498,003;493,015;8,4161531;17,09900;3,30500;0,02800;0,1743756;;;;;;
EHC 120s [MJ/kg];0,0;131;17,40200;83,42500;0,030000;3,062;82,55;20,8000;-19,730;0,00;101,086;0,009;263,164;496,950;546,15;1137,317;;;860,300;880,900;851,300;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;901,913479;0,00001;0,0000;;nan;0,42151;93,13753;32,1443720;17,577174;0,191663;24,732159;27,180739;0,0457;5,1718;;;0,00;0,82;79,37;;504,884;507,724;9,0191348;17,05100;3,32700;0,04800;0,1747580;;;;;;
EHC 180s [MJ/kg];0,0;132;17,37200;79,67500;0,041000;3,044;80,72;20,8000;-20,020;0,00;101,086;0,009;263,170;497,550;546,65;1137,183;;;860,100;880,700;851,300;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;889,8104;0,00001;0,0000;;nan;0,60331;90,42299;33,0341824;17,167220;0,214031;24,184491;26,571103;0,0499;5,6458;;;0,01;0,80;78,18;;511,954;507,724;8,8981040;17,03200;3,33900;0,03000;0,1765639;;;;;;
EHC 240s [MJ/kg];0,0;133;17,35100;72,82500;0,028000;3,058;81,45;20,8000;-20,660;0,00;101,088;0,009;263,170;499,050;548,55;1136,750;;;859,100;880,500;851,200;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;855,103850;0,00001;0,0000;;nan;0,35976;86,72737;33,8892863;16,387983;0,204984;23,156336;25,453177;0,0458;5,1797;;;0,00;0,77;75,07;;518,467;521,053;8,5510385;17,01500;3,36000;0,04400;0,1777661;;;;;;
EHC 300s [MJ/kg];0,0;134;17,35700;74,27500;0,034000;3,130;81,93;20,8000;-20,910;0,00;101,088;0,009;263,170;500,350;550,25;1136,683;;;859,200;880,300;851,100;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,954499;0,00001;0,0000;;nan;0,46352;89,57133;34,7462408;16,528813;0,199145;23,416169;25,751468;0,0450;5,0911;;;0,00;0,79;75,59;;524,552;521,053;8,5695450;16,99000;3,37700;0,02000;0,1766124;;;;;;
EHC 360s [MJ/kg];0,0;135;17,37500;80,90000;0,005000;3,204;81,38;20,8000;-21,220;0,00;101,082;0,009;263,170;501,450;551,65;1136,550;;;859,000;880,200;851,000;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;885,89832;0,00001;0,0000;;nan;-0,02390;95,62596;35,6321391;17,231288;0,205883;24,465024;26,914209;0,0486;5,5010;;;0,00;0,84;78,42;;530,708;533,430;8,8589832;16,96800;3,39100;0,03800;0,1751047;;;;;;
EHC Test [MJ/kg];0,0;136;17,33400;76,70000;0,015000;3,264;81,28;20,8000;-21,810;0,00;101,082;0,009;263,170;502,350;552,95;1136,750;;;859,800;880,000;851,000;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;869,771590;0,00001;0,0000;;nan;0,14688;94,80082;36,5019107;16,763001;0,207146;23,842865;26,244475;0,0477;5,3970;;;0,00;0,84;77,16;;536,797;533,430;8,6977159;16,95600;3,39700;0,02200;0,1767506;;;;;;
Results MLR;;137;17,24100;77,45000;0,019000;3,278;81,65;20,8000;-22,120;0,00;101,088;0,009;263,170;503,550;554,45;1136,517;;;859,300;879,800;851,000;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;898,1218;0,00001;0,0000;;nan;0,21573;95,56845;37,4000325;16,824676;0,202544;23,987753;26,412491;0,0469;5,3109;;;0,00;0,84;79,44;;542,818;545,796;8,9812180;16,94800;3,41200;0,02300;0,1819403;;;;;;
MLR max [g/s];0,0000;138;17,14500;78,75000;0,021000;3,252;81,21;20,7000;-22,720;0,00;101,088;0,009;263,170;504,750;555,95;1136,817;;;860,400;879,700;850,900;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;932,739480;0,00001;0,0000;;nan;0,25168;95,48149;38,3327720;16,945111;0,208040;24,217037;26,673525;0,0487;5,5089;;;0,00;0,84;82,08;;549,141;545,796;9,3273948;16,92500;3,44200;0,02700;0,1877220;;;;;;
Max at [s];0;139;17,09400;75,27500;0,028000;3,235;80,61;20,7000;-22,970;0,00;101,086;0,009;263,170;505,850;557,35;1136,750;;;860,500;879,500;850,800;317,850;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;925,378609;0,00001;0,0000;;nan;0,36340;92,75826;39,2581506;16,549002;0,215446;23,702482;26,115605;0,0494;5,5857;;;0,00;0,82;81,24;;555,499;558,101;9,2537861;16,87900;3,47800;0,03700;0,1907585;;;;;;
MLR 060s [g/s];0,0000;140;17,09700;79,37500;0,043000;3,267;81,26;20,7000;-23,280;0,00;101,084;0,009;263,170;506,650;558,25;1136,483;;;860,000;879,300;850,700;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;946,31448;0,00001;0,0000;;nan;0,63142;96,13459;40,2044651;16,980291;0,207364;24,358663;26,839483;0,0488;5,5252;;;0,01;0,85;83,30;;561,794;558,101;9,4631448;16,84800;3,49100;0,03600;0,1901081;;;;;;
MLR 120s [g/s];0,0000;141;17,13100;82,62500;0,028000;3,305;83,81;20,8000;-23,830;0,00;101,088;0,009;263,170;507,550;559,55;1136,050;;;858,900;879,200;850,600;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;953,73523;0,00001;0,0000;;nan;0,38011;99,15746;41,1582003;17,309065;0,176461;24,874406;27,422862;0,0424;4,8040;;;0,00;0,88;84,16;;568,132;570,576;9,5373523;16,83100;3,51400;0,04900;0,1879159;;;;;;
MLR 180s [g/s];0,0000;142;17,14300;73,17500;0,048000;3,327;81,47;20,8000;-24,140;0,00;101,084;0,009;263,170;508,850;561,25;1135,617;;;857,900;879,000;850,500;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;891,13946;0,00001;0,0000;;nan;0,68758;93,83029;42,0493398;16,268360;0,204749;23,438716;25,852372;0,0464;5,2549;;;0,01;0,83;78,86;;573,935;570,576;8,9113946;16,80700;3,53600;0,03000;0,1867949;;;;;;
MLR 240s [g/s];0,0000;143;17,09900;73,92500;0,030000;3,339;82,19;20,8000;-24,710;0,00;101,088;0,009;263,170;510,250;562,75;1135,750;;;858,600;878,800;850,400;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;906,6665;0,00001;0,0000;;nan;0,39178;94,52951;42,9560063;16,329070;0,195984;23,590912;26,018199;0,0447;5,0622;;;0,00;0,84;80,07;;579,277;582,194;9,0666650;16,77800;3,54400;0,04100;0,1893921;;;;;;
MLR 300s [g/s];0,0000;144;17,05100;78,60000;0,044000;3,360;81,23;20,8000;-25,030;0,00;101,084;0,009;263,170;510,950;563,65;1135,450;;;858,000;878,600;850,300;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;945,89158;0,00001;0,0000;;nan;0,64286;98,03049;43,9018978;16,825941;0,207783;24,342100;26,852773;0,0489;5,5391;;;0,01;0,87;83,54;;584,861;582,194;9,4589158;16,78200;3,52100;0,03000;0,1917997;;;;;;
MLR 360s [g/s];0,0000;145;17,03200;75,25000;0,020000;3,377;82,60;20,8000;-25,640;0,00;101,084;0,009;263,170;512,150;565,25;1135,383;;;857,900;878,500;850,300;317,950;;;;;0,00;0,00;0,00;3,00;2,00;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;929,9403;0,00001;0,0000;;nan;0,22761;96,30281;44,8318381;16,444170;0,191037;23,845663;26,317995;0,0441;4,9912;;;0,00;0,85;82,04;;590,468;592,949;9,2994030;16,81400;3,52300;0,02600;0,1929641;;;;;;
MLR Test [g/s];0,0000;146;17,01500;76,02500;0,038000;3,391;82,01;20,8000;-25,890;0,00;101,084;0,009;263,164;513,450;567,05;1135,650;;;858,700;878,400;850,400;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;936,62394;0,00001;0,0000;;nan;0,53020;97,08674;45,7684621;16,507695;0,198121;23,998542;26,503794;0,0461;5,2129;;;0,00;0,86;82,72;;595,884;592,949;9,3662394;16,78200;3,59200;0,02100;0,1936176;;;;;;
Results SEA;;147;16,99000;77,50000;0,022000;3,397;81,57;20,8000;-26,260;0,00;101,088;0,009;263,170;514,350;568,15;1136,517;;;861,500;878,200;850,400;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,61;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;952,20421;0,00001;0,0000;;nan;0,26433;98,11723;46,7206663;16,652475;0,203582;24,251455;26,788109;0,0478;5,4140;;;0,00;0,87;83,98;;601,320;603,802;9,5220421;16,67400;3,69600;0,02100;0,1951565;;;;;;
SEA max [m²/kg];0,0;148;16,96800;78,60000;0,023000;3,412;82,90;20,8000;-26,830;0,00;101,084;0,009;263,170;514,750;568,55;1136,983;;;862,800;878,100;850,600;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,61;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;963,8721;0,00001;0,0000;;nan;0,28312;99,21654;47,6845384;16,763720;0,187406;24,432450;26,986050;0,0444;5,0207;;;0,00;0,88;85,01;;606,808;603,802;9,6387210;16,57100;3,75400;0,02300;0,1962592;;;;;;
Max at [s];228;149;16,95600;75,67500;0,027000;3,442;79,82;20,8000;-27,150;0,00;101,088;0,009;263,170;515,050;568,85;1136,650;;;861,800;878,000;850,700;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,47;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;947,1252;0,00001;0,0001;;nan;0,34452;98,19396;48,6316636;16,444051;0,225299;23,980513;26,485419;0,0523;5,9239;;;0,00;0,87;83,64;;612,140;614,385;9,4712520;16,50400;3,79700;0,03700;0,1966056;;;;;;
SEA 060s [m²/kg];0,0;150;16,94800;74,32500;0,037000;3,478;80,86;20,8000;-27,730;0,00;101,086;0,009;263,170;516,750;570,95;1136,217;;;860,500;877,900;850,800;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;937,068299;0,00001;0,0000;;nan;0,50610;98,19106;49,5687319;16,269886;0,212355;23,804840;26,301641;0,0490;5,5448;;;0,00;0,87;82,93;;617,185;614,385;9,3706830;16,47100;3,81400;0,04100;0,1966010;;;;;;
SEA 120s [m²/kg];0,0;151;16,92500;75,87500;0,036000;3,491;81,38;20,8000;-28,040;0,00;101,084;0,009;263,170;518,250;573,05;1136,450;;;861,400;877,700;850,800;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;951,077169;0,00001;0,0000;;nan;0,49397;99,44758;50,5198091;16,414853;0,205876;24,086660;26,633594;0,0481;5,4435;;;0,00;0,88;84,15;;622,144;624,490;9,5107717;16,44900;3,82300;0,04100;0,1978022;;;;;;
SEA 180s [m²/kg];0,0;152;16,87900;73,45000;0,049000;3,514;80,99;20,8000;-28,710;0,00;101,086;0,009;263,170;519,250;574,35;1136,517;;;861,700;877,500;850,900;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;945,40661;0,00001;0,0000;;nan;0,69858;98,40826;51,4652157;16,134850;0,210739;23,721476;26,238671;0,0485;5,4894;;;0,01;0,87;83,66;;627,046;624,490;9,4540661;16,45400;3,80200;0,05300;0,2000831;;;;;;
SEA 240s [m²/kg];0,0;153;16,84800;69,25000;0,030000;3,536;81,63;20,8000;-29,000;0,00;101,086;0,009;263,170;520,250;575,95;1136,050;;;860,500;877,400;850,800;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;924,958619;0,00001;0,0000;;nan;0,37567;96,07204;52,3901743;15,651686;0,202865;23,055444;25,523849;0,0454;5,1404;;;0,00;0,85;81,78;;631,684;633,890;9,2495862;16,48100;3,79600;0,04500;0,2018331;;;;;;
SEA 300s [m²/kg];0,0;154;16,83100;74,50000;0,041000;3,544;81,64;20,8000;-29,320;0,00;101,086;0,009;263,170;521,350;577,35;1135,850;;;860,200;877,200;850,700;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,48;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;962,01405;0,00001;0,0000;;nan;0,57043;99,77441;53,3521883;16,217008;0,202658;23,938690;26,510028;0,0471;5,3335;;;0,01;0,88;85,09;;636,323;633,890;9,6201405;16,47900;3,80200;0,03900;0,2026184;;;;;;
SEA 360s [m²/kg];0,0;155;16,80700;70,90000;0,030000;3,521;82,47;20,8000;-29,910;0,00;101,078;0,009;263,170;522,750;579,15;1135,483;;;859,400;877,000;850,600;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;945,004669;0,00001;0,0000;;nan;0,37924;96,56836;54,2971930;15,799138;0,192553;23,384479;25,907453;0,0438;4,9524;;;0,00;0,85;83,38;;640,984;642,821;9,4500467;16,46900;3,82100;0,03500;0,2043353;;;;;;
SEA Test [m²/kg];0,0;156;16,77800;79,70000;0,026000;3,523;82,12;20,8000;-30,240;0,00;101,088;0,009;263,170;523,150;579,55;1135,550;;;859,800;876,900;850,500;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1009,62424;0,00001;0,0000;;nan;0,33391;102,40703;55,3068172;16,744544;0,196850;24,802750;27,476696;0,0474;5,3696;;;0,00;0,90;88,99;;645,829;642,821;10,0962424;16,43400;3,85800;0,00800;0,2060173;;;;;;
Results SPR;;157;16,78200;71,65000;0,021000;3,592;82,81;20,8000;-30,830;0,00;101,086;0,009;263,170;524,050;580,85;1135,083;;;858,800;876,700;850,300;317,950;;;;;0,00;0,00;0,00;3,00;2,01;0,000;0,000;0,60;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;952,515559;0,00001;0,0000;;nan;0,23578;98,94541;56,2593328;15,862770;0,188459;23,537049;26,088151;0,0431;4,8809;;;0,00;0,87;84,23;;650,617;651,706;9,5251556;16,39600;3,87800;0,01500;0,2051496;;;;;;
