General information;;time (s);O2 (%);DPT (Pa);CO (%);CO2 (%);PD (%);AHU (%);Mass (g);Methane MFM (g/s);APT (kPa);HFM (kW/m²);Cold Trap TC (K);StackTC (K);Smoke TC (K);Cone heater TC (K);Soot MFM (g/s);Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;n.u;TX1;TX2;TX3;TX4;TX5;TX6;TX7;TX8;TX9;TX10;TX11;TX12;TX13;TX14;TX15;n.u;n.u.;n.u.;n.u.;L0;L1;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31
;;;;;;;;;;;;;;;;;;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;V;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;%;%;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;
EHC 300s [MJ/kg];0,0;134;18,90900;85,47500;-0,001000;1,789;86,39;20,5000;-11,160;0,00;101,884;0,000;263,170;432,250;458,75;1019,017;;;746,400;763,400;727,800;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;573,44568;0,00001;0,0000;;nan;-0,09010;57,40931;17,6858702;19,121436;0,147026;23,402152;24,836870;0,0320;3,6252;;;0,00;0,51;48,75;;264,998;258,975;5,7344568;18,76800;1,87800;0,01100;0,1009828;;;;;;
EHC 360s [MJ/kg];0,0;135;18,90400;83,57500;-0,011000;1,805;87,36;20,5000;-11,360;0,00;101,884;0,000;263,170;433,650;460,65;1018,783;;;746,200;763,100;727,600;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;567,3809;0,00001;0,0000;;nan;-0,27685;57,19645;18,2532511;18,877173;0,135822;23,178034;24,621149;0,0293;3,3198;;;0,00;0,51;48,24;;270,072;269,675;5,6738090;18,78600;1,87700;0,01400;0,1012092;;;;;;
EHC Test [MJ/kg];0,0;136;18,89500;90,05000;0,001000;1,813;87,40;20,5000;-11,570;0,00;101,888;0,000;263,170;434,650;461,95;1018,517;;;745,700;762,900;727,500;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;590,01027;0,00001;0,0000;;nan;-0,05325;59,57211;18,8432613;19,572237;0,135380;24,086873;25,599749;0,0304;3,4406;;;0,00;0,53;50,24;;275,136;269,675;5,9001027;18,78000;1,89200;0,01700;0,1015125;;;;;;
Results MLR;;137;18,88300;96,95000;0,013000;1,822;87,72;20,5000;-12,020;0,00;101,884;0,000;263,170;435,450;462,85;1018,450;;;745,800;762,700;727,400;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;614,422849;0,00001;0,0000;;nan;0,18715;62,07027;19,4576842;20,289587;0,131750;25,015649;26,589719;0,0307;3,4778;;;0,00;0,55;52,38;;280,414;280,041;6,1442285;18,75700;1,90800;0,02400;0,1019811;;;;;;
MLR max [g/s];0,0000;138;18,86700;90,00000;0,019000;1,830;85,70;20,5000;-12,210;0,00;101,884;0,000;263,170;435,950;463,45;1018,217;;;745,400;762,500;727,300;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;596,14524;0,00001;0,0000;;nan;0,29691;60,03931;20,0538294;19,537607;0,155057;24,116170;25,637433;0,0349;3,9464;;;0,00;0,53;50,83;;285,601;280,041;5,9614524;18,74000;1,91100;0,01900;0,1027647;;;;;;
Max at [s];0;139;18,85600;86,42500;0,023000;1,829;86,85;20,5000;-12,420;0,00;101,882;0,000;263,170;436,650;464,25;1018,250;;;745,700;762,300;727,300;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,16264;0,00001;0,0000;;nan;0,36688;58,75423;20,6409921;19,130284;0,141669;23,651307;25,146272;0,0312;3,5366;;;0,00;0,52;50,03;;290,462;290,165;5,8716264;18,74100;1,91000;0,01500;0,1033783;;;;;;
MLR 060s [g/s];0,0000;140;18,84300;90,05000;0,022000;1,833;85,21;20,5000;-12,860;0,00;101,882;0,000;263,170;437,250;465,05;1018,217;;;745,800;762,200;727,200;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;603,12953;0,00001;0,0000;;nan;0,35482;60,06697;21,2441216;19,513959;0,160760;24,158808;25,694804;0,0362;4,1008;;;0,00;0,53;51,35;;295,251;290,165;6,0312953;18,74200;1,91200;0,01300;0,1041094;;;;;;
MLR 120s [g/s];0,0000;141;18,83600;89,45000;0,011000;1,862;85,65;20,5000;-13,050;0,00;101,886;0,000;263,170;438,450;466,55;1018,417;;;746,700;762,000;727,100;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;601,48874;0,00001;0,0000;;nan;0,14048;60,75601;21,8456103;19,422208;0,155640;24,111206;25,656479;0,0350;3,9642;;;0,00;0,54;51,28;;300,021;299,608;6,0148874;18,74200;1,91400;0,02100;0,1043180;;;;;;
MLR 180s [g/s];0,0000;142;18,83700;92,12500;0,011000;1,894;85,23;20,5000;-13,260;0,00;101,882;0,000;263,170;438,950;467,15;1018,183;;;746,300;761,800;727,000;315,450;;;;;0,00;0,00;0,00;3,00;2,27;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;607,63584;0,00001;0,0000;;nan;0,14249;62,71037;22,4532462;19,699249;0,160547;24,483021;26,055913;0,0367;4,1529;;;0,00;0,55;51,99;;304,706;299,608;6,0763584;18,73800;1,92800;-0,00300;0,1038975;;;;;;
MLR 240s [g/s];0,0000;143;18,82500;90,72500;0,002000;1,911;86,23;20,5000;-13,660;0,00;101,884;0,000;263,170;439,350;467,65;1018,250;;;746,600;761,700;727,000;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;606,26607;0,00001;0,0000;;nan;-0,03371;62,77681;23,0595122;19,540093;0,148839;24,307345;25,873062;0,0338;3,8230;;;0,00;0,55;51,86;;309,311;308,856;6,0626607;18,71600;1,95000;-0,00100;0,1045136;;;;;;
MLR 300s [g/s];0,0000;144;18,78400;86,55000;0,011000;1,899;86,03;20,5000;-13,860;0,00;101,888;0,000;263,170;439,950;468,45;1017,850;;;745,700;761,500;726,900;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,439599;0,00001;0,0000;;nan;0,13795;60,87817;23,6649518;19,072180;0,151214;23,757675;25,296699;0,0336;3,7975;;;0,00;0,54;51,59;;313,791;308,856;6,0543960;18,68100;1,98500;-0,00200;0,1069596;;;;;;
MLR 360s [g/s];0,0000;145;18,74900;91,90000;0,011000;1,878;86,82;20,5000;-14,060;0,00;101,882;0,000;263,170;440,450;469,05;1017,350;;;744,300;761,400;726,900;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,73246;0,00001;0,0000;;nan;0,14207;61,98373;24,3016843;19,641647;0,142049;24,494851;26,085389;0,0325;3,6785;;;0,00;0,55;53,99;;318,369;318,139;6,3673246;18,64100;2,01100;0,00500;0,1092526;;;;;;
MLR Test [g/s];0,0000;146;18,74400;90,10000;0,014000;1,877;86,87;20,5000;-14,500;0,00;101,886;0,000;263,170;441,150;469,95;1017,383;;;744,700;761,200;726,800;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;631,510109;0,00001;0,0000;;nan;0,19859;61,29105;24,9331944;19,432904;0,141444;24,273045;25,857685;0,0321;3,6309;;;0,00;0,54;53,54;;323,012;318,139;6,3151011;18,61300;2,03000;0,01200;0,1095238;;;;;;
Results SEA;;147;18,76800;88,15000;0,017000;1,892;85,66;20,5000;-14,670;0,00;101,882;0,000;263,170;441,850;470,85;1017,650;;;745,700;761,100;726,700;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;615,05751;0,00001;0,0000;;nan;0,25362;61,07296;25,5482519;19,206233;0,155516;24,027983;25,605015;0,0349;3,9531;;;0,00;0,54;52,34;;327,407;327,109;6,1505751;18,60200;2,03300;0,02100;0,1079115;;;;;;
SEA max [m²/kg];0,0;148;18,78600;87,75000;0,024000;1,908;84,62;20,5000;-14,880;0,00;101,886;0,000;263,170;442,650;471,75;1017,750;;;746,100;761,000;726,700;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;605,70033;0,00001;0,0000;;nan;0,38621;61,40743;26,1539523;19,145283;0,167777;23,995098;25,572546;0,0376;4,2594;;;0,00;0,54;51,74;;331,537;327,109;6,0570033;18,59500;2,04700;0,02100;0,1065942;;;;;;
Max at [s];285;149;18,78000;88,37500;0,019000;1,911;86,60;20,5000;-15,360;0,00;101,886;0,000;263,170;443,550;472,95;1017,750;;;746,200;760,900;726,700;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;609,354129;0,00001;0,0000;;nan;0,29166;61,66203;26,7633064;19,193841;0,144570;24,104866;25,702619;0,0326;3,6889;;;0,00;0,54;52,02;;335,537;335,328;6,0935413;18,57800;2,06500;0,01900;0,1069696;;;;;;
SEA 060s [m²/kg];0,0;150;18,75700;87,22500;0,015000;1,910;86,95;20,5000;-15,560;0,00;101,882;0,000;263,170;444,450;474,05;1017,683;;;746,200;760,800;726,600;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;612,63911;0,00001;0,0000;;nan;0,21362;61,16410;27,3759455;19,049233;0,140576;23,971802;25,568303;0,0315;3,5682;;;0,00;0,54;52,17;;339,492;335,328;6,1263911;18,55400;2,07800;0,02500;0,1083782;;;;;;
SEA 120s [m²/kg];0,0;151;18,74000;87,22500;0,013000;1,912;86,95;20,5000;-15,770;0,00;101,882;0,000;263,170;444,450;474,05;1017,517;;;745,900;760,600;726,600;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;618,223090;0,00001;0,0000;;nan;0,17570;61,22986;27,9941686;19,049233;0,140576;23,971802;25,568303;0,0315;3,5682;;;0,00;0,54;52,58;;343,415;343,226;6,1822309;18,54500;2,08000;0,01300;0,1093772;;;;;;
SEA 180s [m²/kg];0,0;152;18,74100;89,82500;0,021000;1,914;86,00;20,5000;-16,220;0,00;101,882;0,000;263,170;444,850;474,65;1017,250;;;745,300;760,500;726,500;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;626,11389;0,00001;0,0000;;nan;0,33207;62,17421;28,6202825;19,322364;0,151591;24,337397;25,967732;0,0345;3,9079;;;0,00;0,55;53,31;;347,336;343,226;6,2611389;18,53800;2,09600;0,00800;0,1092061;;;;;;
SEA 240s [m²/kg];0,0;153;18,74200;84,37500;-0,003000;1,928;85,97;20,5000;-16,410;0,00;101,882;0,000;263,170;445,850;475,85;1017,150;;;745,100;760,400;726,500;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;606,44663;0,00001;0,0000;;nan;-0,12536;60,64237;29,2267291;18,706001;0,151944;23,614024;25,202946;0,0336;3,8017;;;0,00;0,54;51,58;;351,101;350,748;6,0644663;18,51600;2,11900;0,01200;0,1092597;;;;;;
SEA 300s [m²/kg];0,0;154;18,74200;83,00000;-0,001000;1,950;86,22;20,5000;-16,620;0,00;101,886;0,000;263,170;446,750;477,25;1016,983;;;744,700;760,300;726,500;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;599,41217;0,00001;0,0000;;nan;-0,08732;60,78872;29,8261413;18,534258;0,148988;23,444450;25,045022;0,0327;3,7044;;;0,00;0,54;51,11;;354,625;350,748;5,9941217;18,48800;2,13800;0,00400;0,1089901;;;;;;
SEA 360s [m²/kg];0,0;155;18,73800;88,22500;-0,002000;1,985;86,83;20,5000;-17,080;0,00;101,886;0,000;263,170;447,650;478,35;1016,550;;;743,500;760,200;726,500;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;616,54734;0,00001;0,0000;;nan;-0,10893;63,76245;30,4426886;19,089519;0,141957;24,195458;25,854792;0,0322;3,6437;;;0,00;0,56;52,73;;358,135;357,933;6,1654734;18,47500;2,14200;0,02300;0,1088432;;;;;;
SEA Test [m²/kg];0,0;156;18,71600;86,80000;0,005000;2,011;86,77;20,5000;-17,250;0,00;101,886;0,000;263,170;448,250;479,05;1016,317;;;742,700;760,200;726,600;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;616,25728;0,00001;0,0000;;nan;0,02386;64,05181;31,0589459;18,922049;0,142684;24,015340;25,665473;0,0321;3,6355;;;0,00;0,57;52,79;;361,671;357,933;6,1625728;18,46500;2,15900;0,01700;0,1097660;;;;;;
Results SPR;;157;18,68100;87,32500;0,012000;2,030;85,63;20,5000;-17,470;0,00;101,882;0,000;263,170;449,050;480,05;1016,350;;;742,900;760,100;726,600;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;627,383009;0,00001;0,0000;;nan;0,15602;64,80929;31,6863289;18,962273;0,155827;24,109343;25,773722;0,0352;3,9871;;;0,00;0,57;53,73;;365,197;365,066;6,2738301;18,44400;2,18000;0,02800;0,1115316;;;;;;
SPR max [m²/s];0,000;158;18,64100;86,57500;0,021000;2,033;86,93;20,5000;-17,950;0,00;101,882;0,000;263,170;450,050;481,35;1016,683;;;743,900;760,100;726,600;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;636,232820;0,00001;0,0000;;nan;0,32411;64,55571;32,3225617;18,859680;0,140794;24,032301;25,703696;0,0317;3,5927;;;0,00;0,57;54,38;;368,767;365,066;6,3623282;18,41400;2,20000;0,02900;0,1137470;;;;;;
Max at [s];303;159;18,61300;88,00000;0,021000;2,047;86,33;20,5000;-18,130;0,00;101,888;0,000;263,170;451,050;482,45;1016,917;;;744,600;760,000;726,700;315,450;;;;;0,00;0,00;0,00;3,00;2,28;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;649,01457;0,00001;0,0000;;nan;0,32640;65,47103;32,9715763;18,993170;0,147749;24,256180;25,944782;0,0336;3,8055;;;0,00;0,58;55,43;;372,388;372,283;6,4901457;18,39300;2,21500;0,03100;0,1152344;;;;;;
SPR 060s [m²/s];0,000;160;18,60200;88,47500;0,019000;2,065;86,01;20,5000;-18,350;0,00;101,886;0,000;263,170;451,650;483,05;1017,183;;;745,300;760,100;726,700;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;652,9371;0,00001;0,0000;;nan;0,28918;66,19479;33,6245134;19,031707;0,151406;24,337727;26,029755;0,0346;3,9125;;;0,00;0,58;55,80;;376,032;372,283;6,5293710;18,37400;2,22800;0,01100;0,1157016;;;;;;
SPR 120s [m²/s];0,000;161;18,59500;82,27500;0,025000;2,078;83,91;20,5000;-18,870;0,00;101,886;0,000;263,170;452,550;484,15;1017,117;;;745,100;760,000;726,800;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;630,08363;0,00001;0,0000;;nan;0,38807;64,18067;34,2545970;18,334502;0,176160;23,492864;25,133289;0,0388;4,3954;;;0,00;0,57;53,92;;379,497;379,243;6,3008363;18,36800;2,22400;0,00700;0,1159006;;;;;;
SPR 180s [m²/s];0,000;162;18,57800;85,30000;0,013000;2,080;86,16;20,5000;-19,050;0,00;101,886;0,000;263,170;453,550;485,45;1017,217;;;745,400;760,000;726,800;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;646,91736;0,00001;0,0000;;nan;0,17198;65,34158;34,9015144;18,647919;0,149662;23,947259;25,631567;0,0336;3,8082;;;0,00;0,58;55,23;;382,861;379,243;6,4691736;18,38200;2,21300;-0,00200;0,1170095;;;;;;
SPR 240s [m²/s];0,000;163;18,55400;85,35000;0,008000;2,096;84,71;20,5000;-19,280;0,00;101,886;0,000;263,170;454,350;486,45;1017,083;;;744,900;760,000;726,900;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;653,553569;0,00001;0,0000;;nan;0,07914;65,81731;35,5550680;18,636955;0,166679;23,975394;25,669265;0,0375;4,2475;;;0,00;0,58;55,76;;386,288;385,984;6,5355357;18,38800;2,22400;0,00000;0,1182947;;;;;;
SPR 300s [m²/s];0,000;164;18,54500;83,97500;0,012000;2,119;85,82;20,5000;-19,780;0,00;101,884;0,000;263,170;455,250;487,45;1017,250;;;745,400;760,000;726,900;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;648,85612;0,00001;0,0000;;nan;0,15194;65,95300;36,2039241;18,467941;0,153613;23,805029;25,488767;0,0343;3,8870;;;0,00;0,58;55,46;;389,660;385,984;6,4885612;18,36000;2,26000;-0,00200;0,1185224;;;;;;
SPR 360s [m²/s];0,000;165;18,53800;85,40000;0,004000;2,138;86,70;20,5000;-19,980;0,00;101,886;0,000;263,170;456,350;488,95;1017,283;;;745,500;760,000;726,900;315,450;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;655,12306;0,00001;0,0000;;nan;0,00494;67,03926;36,8590471;18,601517;0,143444;24,035142;25,752126;0,0324;3,6672;;;0,00;0,59;56,02;;392,977;392,737;6,5512306;18,32200;2,28200;0,00900;0,1188107;;;;;;
SPR Test [m²/s];0,000;166;18,51600;87,62500;0,023000;2,142;85,57;20,5000;-20,210;0,00;101,886;0,000;263,170;456,950;489,65;1017,750;;;746,800;760,000;727,000;315,550;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,86097;0,00001;0,0000;;nan;0,36106;67,99203;37,5279081;18,829905;0,156595;24,362233;26,105629;0,0359;4,0584;;;0,00;0,60;57,23;;396,337;392,737;6,6886097;18,29200;2,31000;0,01000;0,1198453;;;;;;
Results COY;;167;18,48800;84,95000;0,017000;2,159;85,36;20,5000;-20,400;0,00;101,884;0,000;263,170;457,350;489,95;1017,983;;;747,400;760,000;727,100;315,550;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,55;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;666,527400;0,00001;0,0000;;nan;0,24469;67,46041;38,1944355;18,532150;0,159004;23,997984;25,708565;0,0359;4,0581;;;0,00;0,60;56,97;;399,696;399,375;6,6652740;18,26300;2,32900;0,02100;0,1213646;;;;;;
COY max [kg/kg];0,0000;168;18,47500;85,05000;0,028000;2,180;84,02;20,5000;-20,870;0,00;101,886;0,000;263,170;458,150;491,05;1017,883;;;747,000;760,000;727,200;315,550;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;668,54099;0,00001;0,0000;;nan;0,44744;68,11204;38,8629765;18,526858;0,174800;24,033096;25,758926;0,0395;4,4700;;;0,00;0,60;57,25;;402,990;399,375;6,6854099;18,23600;2,35300;0,03000;0,1217721;;;;;;
Max at [s];444;169;18,46500;85,55000;0,029000;2,200;84,16;20,5000;-21,110;0,00;101,886;0,000;263,170;459,150;492,45;1017,783;;;746,600;760,000;727,300;315,550;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;671,69258;0,00001;0,0000;;nan;0,46673;68,87748;39,5346691;18,560991;0,173202;24,129928;25,879958;0,0393;4,4500;;;0,00;0,61;57,59;;406,250;405,942;6,7169258;18,21100;2,37000;0,03000;0,1221257;;;;;;
COY 060s [kg/kg];0,0000;170;18,44400;76,90000;0,031000;2,215;83,84;20,5000;-21,330;0,00;101,886;0,000;263,177;459,450;492,95;1018,050;;;747,300;760,000;727,400;315,550;;;;;0,00;0,00;0,00;3,00;2,29;0,000;0,000;0,61;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;641,987199;0,00001;0,0000;;nan;0,47737;65,73641;40,1766563;17,591890;0,177018;22,885005;24,553626;0,0381;4,3149;;;0,00;0,58;55,04;;409,315;405,942;6,4198720;18,19000;2,39000;0,01200;0,1231683;;;;;;
