File Name:	PMMA_CN_10mm_60Kmin_8mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_10mm_8mg_60K_R1
Sample ID:	PMMA_10mm_8mg_R1
Sample Mass (mg):	8.0800
Sample Cup Mass (mg):	184.4500
End Total Mass (mg):	0.0400
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.973
Baseline O2:	20.368
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
68.001	130.661	80.055	19.998	100.442	20.223	1.275	1.074	899.192
68.500	131.180	80.056	19.996	100.444	20.222	1.344	1.044	899.173
69.000	131.712	80.060	19.997	100.451	20.223	1.321	1.052	899.190
69.500	132.227	80.057	19.997	100.455	20.217	1.569	1.046	899.157
70.000	132.758	80.058	19.997	100.454	20.219	1.482	1.045	899.176
70.501	133.278	80.058	19.997	100.446	20.216	1.605	1.050	899.171
71.001	133.818	80.057	19.996	100.444	20.217	1.548	1.061	899.197
71.500	134.360	80.058	19.997	100.444	20.213	1.743	1.083	899.165
72.000	134.900	80.059	19.997	100.438	20.216	1.683	1.082	899.207
72.500	135.354	80.056	19.997	100.438	20.212	1.827	0.994	899.193
73.001	135.908	80.056	19.997	100.444	20.213	1.842	1.008	899.193
73.501	136.439	80.057	19.997	100.443	20.209	2.030	1.086	899.177
74.000	136.968	80.057	19.996	100.439	20.207	2.118	1.060	899.181
74.501	137.479	80.058	19.996	100.442	20.204	2.170	1.040	899.183
75.000	138.007	80.055	19.995	100.439	20.199	2.353	1.040	899.162
75.500	138.508	80.057	19.996	100.432	20.200	2.289	1.029	899.189
76.000	139.062	80.057	19.996	100.432	20.198	2.353	1.054	899.183
76.501	139.597	80.056	19.995	100.433	20.198	2.387	1.088	899.209
77.001	140.105	80.061	19.996	100.430	20.197	2.417	1.044	899.189
77.500	140.623	80.062	19.998	100.430	20.197	2.445	1.027	899.220
78.000	141.162	80.061	19.996	100.434	20.197	2.484	1.057	899.196
78.500	141.683	80.058	19.997	100.430	20.195	2.563	1.059	899.207
79.001	142.188	80.057	19.998	100.422	20.194	2.610	1.025	899.204
79.501	142.707	80.059	19.996	100.420	20.193	2.607	1.024	899.198
80.000	143.228	80.058	19.996	100.416	20.193	2.624	1.039	899.198
80.501	143.746	80.056	19.996	100.408	20.191	2.733	1.038	899.222
81.001	144.279	80.057	19.996	100.406	20.188	2.908	1.052	899.193
81.500	144.804	80.057	19.997	100.410	20.189	2.877	1.059	899.217
82.000	145.300	80.058	19.997	100.413	20.186	3.078	1.021	899.185
82.500	145.850	80.061	19.997	100.418	20.183	3.279	1.045	899.196
83.001	146.364	80.061	19.998	100.424	20.183	3.312	1.064	899.206
83.500	146.871	80.060	19.996	100.423	20.184	3.295	1.023	899.228
84.000	147.400	80.059	19.997	100.417	20.183	3.303	1.036	899.218
84.500	147.900	80.058	19.997	100.414	20.181	3.377	1.028	899.192
85.001	148.410	80.061	19.997	100.411	20.183	3.265	1.008	899.202
85.501	148.920	80.059	19.996	100.409	20.182	3.286	1.020	899.212
86.001	149.437	80.059	19.996	100.410	20.179	3.368	1.028	899.196
86.501	149.968	80.057	19.996	100.413	20.179	3.369	1.048	899.195
87.000	150.512	80.056	19.997	100.413	20.175	3.560	1.076	899.228
87.500	150.993	80.056	19.995	100.408	20.179	3.399	1.025	899.221
88.001	151.525	80.056	19.996	100.404	20.175	3.569	1.012	899.205
88.501	152.068	80.058	19.996	100.399	20.175	3.557	1.075	899.230
89.000	152.576	80.056	19.996	100.392	20.172	3.655	1.052	899.216
89.500	153.128	80.055	19.996	100.382	20.173	3.606	1.058	899.236
90.001	153.584	80.056	19.997	100.371	20.171	3.667	1.008	899.200
90.501	154.133	80.058	19.996	100.366	20.172	3.633	1.005	899.251
91.001	154.659	80.058	19.997	100.365	20.172	3.605	1.074	899.209
91.501	155.179	80.057	19.997	100.367	20.173	3.571	1.047	899.251
92.001	155.636	80.058	19.996	100.371	20.168	3.778	0.978	899.200
92.500	156.190	80.055	19.997	100.380	20.167	3.819	1.011	899.244
93.000	156.700	80.058	19.997	100.383	20.162	4.056	1.065	899.236
93.500	157.208	80.058	19.997	100.381	20.162	4.085	1.017	899.256
94.000	157.747	80.057	19.998	100.378	20.165	3.997	1.047	899.242
94.501	158.234	80.057	19.997	100.376	20.161	4.185	1.026	899.268
95.001	158.762	80.055	19.997	100.375	20.158	4.311	1.015	899.298
95.500	159.270	80.056	19.997	100.374	20.156	4.386	1.037	899.273
96.000	159.798	80.059	19.997	100.378	20.156	4.390	1.035	899.261
96.501	160.273	80.058	19.997	100.379	20.154	4.472	1.002	899.256
97.001	160.811	80.059	19.997	100.384	20.155	4.439	1.013	899.271
97.501	161.320	80.059	19.996	100.385	20.153	4.481	1.047	899.264
98.001	161.847	80.059	19.997	100.387	20.153	4.509	1.036	899.288
98.501	162.332	80.059	19.997	100.387	20.152	4.550	1.011	899.302
99.001	162.867	80.061	19.996	100.388	20.150	4.643	1.020	899.288
99.501	163.387	80.058	19.997	100.385	20.149	4.692	1.056	899.268
100.000	163.843	80.059	19.997	100.382	20.146	4.804	0.976	899.282
100.501	164.376	80.058	19.998	100.377	20.149	4.742	0.988	899.291
101.001	164.912	80.056	19.998	100.370	20.142	4.999	1.069	899.297
101.501	165.435	80.058	19.997	100.366	20.140	5.043	1.060	899.272
102.001	165.933	80.056	19.996	100.363	20.138	5.068	1.021	899.297
102.500	166.455	80.054	19.995	100.363	20.139	5.024	1.020	899.267
103.001	166.957	80.055	19.995	100.365	20.137	5.128	1.024	899.259
103.501	167.450	80.055	19.996	100.364	20.139	5.095	0.996	899.269
104.000	167.983	80.057	19.996	100.364	20.136	5.213	1.025	899.280
104.501	168.485	80.059	19.996	100.363	20.136	5.229	1.034	899.275
105.001	169.009	80.059	19.997	100.365	20.133	5.343	1.027	899.304
105.500	169.496	80.056	19.997	100.364	20.134	5.311	1.011	899.307
106.001	169.978	80.055	19.996	100.364	20.131	5.411	0.969	899.289
106.501	170.507	80.054	19.997	100.360	20.127	5.538	1.010	899.278
107.001	171.042	80.054	19.997	100.356	20.126	5.601	1.063	899.289
107.501	171.540	80.053	19.997	100.352	20.120	5.866	1.033	899.277
108.001	172.074	80.056	19.996	100.350	20.122	5.792	1.033	899.329
108.501	172.561	80.056	19.996	100.351	20.120	5.872	1.021	899.297
109.000	173.103	80.056	19.997	100.360	20.122	5.775	1.030	899.276
109.500	173.587	80.058	19.996	100.367	20.120	5.889	1.026	899.278
110.000	174.108	80.058	19.996	100.365	20.116	6.039	1.004	899.299
110.501	174.639	80.058	19.996	100.363	20.115	6.081	1.052	899.318
111.001	175.140	80.057	19.996	100.356	20.115	6.096	1.032	899.291
111.501	175.644	80.056	19.996	100.352	20.113	6.204	1.005	899.299
112.001	176.140	80.057	19.997	100.349	20.111	6.250	1.000	899.311
112.501	176.659	80.056	19.997	100.351	20.109	6.356	1.015	899.284
113.001	177.162	80.057	19.997	100.354	20.107	6.420	1.022	899.313
113.501	177.675	80.058	19.996	100.360	20.106	6.449	1.016	899.294
114.001	178.173	80.056	19.996	100.360	20.102	6.618	1.010	899.332
114.501	178.717	80.057	19.996	100.354	20.106	6.424	1.041	899.307
115.001	179.254	80.060	19.996	100.350	20.104	6.490	1.081	899.317
115.501	179.725	80.058	19.996	100.351	20.104	6.458	1.009	899.298
