File Name:	PS_23.txt	Version: 8.3.7.3						
Date:	10 Sep 2024
Operator:	KH
Test ID:	PS_23
Sample ID:	PS_23
Sample Mass (mg):	3.0300
Sample Cup Mass (mg):	184.5900
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	100.125
Baseline O2:	20.275
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
129.502	194.241	80.057	19.982	100.679	20.187	-1.376	1.035	900.156
130.001	194.752	80.058	19.980	100.682	20.186	-1.160	1.018	900.151
130.502	195.245	80.059	19.981	100.676	20.184	-0.831	1.004	900.156
131.001	195.771	80.060	19.983	100.672	20.183	-0.668	1.020	900.144
131.501	196.264	80.061	19.981	100.674	20.186	-0.923	1.018	900.159
132.002	196.769	80.059	19.983	100.672	20.184	-0.711	0.997	900.156
132.502	197.260	80.060	19.983	100.670	20.183	-0.560	0.997	900.166
133.001	197.806	80.061	19.982	100.668	20.184	-0.701	1.037	900.163
133.502	198.308	80.061	19.982	100.673	20.186	-0.942	1.047	900.160
134.002	198.792	80.060	19.982	100.676	20.184	-0.762	0.986	900.101
134.502	199.318	80.059	19.981	100.681	20.182	-0.501	1.011	900.124
135.001	199.837	80.059	19.982	100.685	20.183	-0.604	1.046	900.141
135.502	200.383	80.061	19.982	100.686	20.183	-0.736	1.064	900.151
136.003	200.859	80.057	19.982	100.685	20.186	-0.914	1.021	900.130
136.502	201.348	80.060	19.982	100.687	20.185	-0.747	0.966	900.112
137.001	201.860	80.061	19.982	100.680	20.184	-0.586	1.002	900.124
137.501	202.362	80.058	19.983	100.670	20.184	-0.558	1.014	900.130
138.001	202.900	80.059	19.983	100.664	20.183	-0.538	1.039	900.101
138.502	203.381	80.062	19.982	100.659	20.180	-0.169	1.018	900.100
139.002	203.856	80.060	19.981	100.657	20.180	-0.215	0.956	900.102
139.502	204.375	80.059	19.980	100.661	20.182	-0.487	0.994	900.142
