"Time","TC_00 Ave. (C)","TC_01 Ave. (C)","TC_02 Ave. (C)","TC_03 Ave. (C)"
"00:09:33.300","183.308","20.051","19.209","18.488"
"00:09:33.400","183.282","20.057","19.207","18.486"
"00:09:33.500","182.939","20.057","19.211","18.489"
"00:09:33.600","182.595","20.057","19.215","18.493"
"00:09:33.700","182.251","20.057","19.220","18.497"
"00:09:33.800","181.908","20.057","19.224","18.500"
"00:09:33.900","181.564","20.057","19.229","18.504"
"00:09:34.000","182.280","20.056","19.228","18.500"
"00:09:34.100","182.995","20.055","19.227","18.497"
"00:09:34.200","183.711","20.054","19.226","18.493"
"00:09:34.300","184.426","20.054","19.226","18.489"
"00:09:34.400","185.142","20.053","19.225","18.485"
"00:09:34.500","185.384","20.055","19.225","18.485"
"00:09:34.600","185.626","20.057","19.226","18.485"
"00:09:34.700","185.868","20.059","19.227","18.485"
"00:09:34.800","186.109","20.062","19.228","18.485"
"00:09:34.900","186.351","20.064","19.228","18.485"
"00:09:35.000","187.376","20.067","19.230","18.486"
"00:09:35.100","188.401","20.070","19.233","18.488"
"00:09:35.200","189.426","20.072","19.235","18.489"
"00:09:35.300","190.450","20.075","19.237","18.491"
"00:09:35.400","191.475","20.078","19.239","18.492"
"00:09:35.500","191.930","20.078","19.239","18.494"
"00:09:35.600","192.385","20.077","19.239","18.495"
"00:09:35.700","192.840","20.076","19.239","18.497"
"00:09:35.800","193.295","20.075","19.239","18.498"
"00:09:35.900","193.749","20.074","19.239","18.500"
"00:09:36.000","193.771","20.072","19.238","18.497"
"00:09:36.100","193.793","20.070","19.236","18.495"
"00:09:36.200","193.814","20.068","19.235","18.493"
"00:09:36.300","193.836","20.066","19.233","18.491"
"00:09:36.400","193.858","20.063","19.232","18.488"
"00:09:36.500","194.410","20.066","19.232","18.488"
"00:09:36.600","194.962","20.069","19.233","18.488"
"00:09:36.700","195.514","20.072","19.234","18.488"
"00:09:36.800","196.065","20.075","19.234","18.488"
"00:09:36.900","196.617","20.078","19.235","18.488"
"00:09:37.000","196.351","20.077","19.234","18.488"
"00:09:37.100","196.084","20.076","19.234","18.488"
"00:09:37.200","195.817","20.076","19.233","18.488"
"00:09:37.300","195.551","20.075","19.232","18.488"
"00:09:37.400","195.284","20.074","19.231","18.488"
"00:09:37.500","195.288","20.077","19.232","18.489"
"00:09:37.600","195.291","20.080","19.233","18.489"
"00:09:37.700","195.295","20.083","19.233","18.490"
"00:09:37.800","195.299","20.086","19.234","18.491"
"00:09:37.900","195.302","20.089","19.235","18.492"
"00:09:38.000","195.020","20.089","19.233","18.492"
"00:09:38.100","194.738","20.089","19.230","18.493"
"00:09:38.200","194.455","20.088","19.228","18.494"
"00:09:38.300","194.173","20.088","19.226","18.494"
"00:09:38.400","193.891","20.088","19.223","18.495"
"00:09:38.500","193.665","20.087","19.226","18.494"
"00:09:38.600","193.439","20.085","19.228","18.492"
"00:09:38.700","193.214","20.084","19.230","18.491"
"00:09:38.800","192.988","20.082","19.232","18.489"
"00:09:38.900","192.763","20.081","19.234","18.487"
"00:09:39.000","193.173","20.079","19.235","18.487"
"00:09:39.100","193.584","20.076","19.236","18.487"
"00:09:39.200","193.995","20.074","19.237","18.487"
"00:09:39.300","194.406","20.072","19.237","18.487"
"00:09:39.400","194.816","20.070","19.238","18.487"
"00:09:39.500","195.444","20.069","19.235","18.488"
"00:09:39.600","196.071","20.068","19.232","18.489"
"00:09:39.700","196.699","20.067","19.229","18.489"
"00:09:39.800","197.326","20.066","19.226","18.490"
"00:09:39.900","197.953","20.066","19.223","18.491"
"00:09:40.000","198.960","20.068","19.222","18.492"
"00:09:40.100","199.967","20.070","19.221","18.494"
"00:09:40.200","200.974","20.072","19.221","18.495"
"00:09:40.300","201.981","20.074","19.220","18.497"
"00:09:40.400","202.987","20.077","19.219","18.498"
"00:09:40.500","203.952","20.076","19.220","18.499"
"00:09:40.600","204.917","20.075","19.220","18.499"
"00:09:40.700","205.881","20.074","19.221","18.500"
"00:09:40.800","206.846","20.073","19.222","18.501"
"00:09:40.900","207.810","20.073","19.222","18.502"
"00:09:41.000","208.090","20.072","19.225","18.500"
"00:09:41.100","208.369","20.071","19.227","18.498"
"00:09:41.200","208.649","20.070","19.229","18.497"
"00:09:41.300","208.928","20.070","19.231","18.495"
"00:09:41.400","209.207","20.069","19.233","18.494"
"00:09:41.500","209.605","20.069","19.231","18.495"
"00:09:41.600","210.003","20.069","19.229","18.495"
"00:09:41.700","210.400","20.069","19.227","18.496"
"00:09:41.800","210.798","20.069","19.224","18.497"
"00:09:41.900","211.195","20.069","19.222","18.497"
"00:09:42.000","210.999","20.068","19.225","18.499"
"00:09:42.100","210.803","20.067","19.228","18.500"
"00:09:42.200","210.607","20.066","19.231","18.502"
"00:09:42.300","210.410","20.066","19.234","18.503"
"00:09:42.400","210.214","20.065","19.237","18.505"
"00:09:42.500","210.681","20.065","19.236","18.506"
"00:09:42.600","211.148","20.065","19.235","18.508"
"00:09:42.700","211.614","20.065","19.234","18.509"
"00:09:42.800","212.081","20.065","19.234","18.510"
"00:09:42.900","212.548","20.065","19.233","18.512"
"00:09:43.000","212.308","20.065","19.232","18.510"
"00:09:43.100","212.067","20.066","19.231","18.507"
"00:09:43.200","211.827","20.067","19.231","18.505"
"00:09:43.300","211.587","20.067","19.230","18.503"
"00:09:43.400","211.347","20.068","19.229","18.501"
"00:09:43.500","211.387","20.068","19.229","18.503"
"00:09:43.600","211.427","20.068","19.229","18.505"
"00:09:43.700","211.467","20.068","19.229","18.507"
"00:09:43.800","211.508","20.068","19.229","18.509"
"00:09:43.900","211.548","20.068","19.229","18.512"
"00:09:44.000","211.860","20.067","19.228","18.511"
"00:09:44.100","212.173","20.066","19.227","18.511"
"00:09:44.200","212.486","20.066","19.226","18.511"
"00:09:44.300","212.799","20.065","19.226","18.511"
"00:09:44.400","213.112","20.064","19.225","18.511"
"00:09:44.500","213.907","20.065","19.226","18.513"
"00:09:44.600","214.702","20.065","19.228","18.514"
"00:09:44.700","215.497","20.066","19.229","18.516"
"00:09:44.800","216.293","20.067","19.231","18.517"
"00:09:44.900","217.088","20.067","19.232","18.519"
"00:09:45.000","218.004","20.068","19.231","18.517"
"00:09:45.100","218.920","20.069","19.231","18.516"
"00:09:45.200","219.836","20.070","19.230","18.514"
"00:09:45.300","220.752","20.070","19.229","18.513"
"00:09:45.400","221.669","20.071","19.228","18.511"
"00:09:45.500","222.191","20.072","19.225","18.510"
"00:09:45.600","222.714","20.072","19.222","18.509"
"00:09:45.700","223.237","20.073","19.219","18.509"
"00:09:45.800","223.760","20.074","19.216","18.508"
"00:09:45.900","224.283","20.074","19.213","18.507"
"00:09:46.000","225.098","20.076","19.215","18.507"
"00:09:46.100","225.914","20.077","19.216","18.507"
"00:09:46.200","226.729","20.079","19.217","18.507"
"00:09:46.300","227.545","20.080","19.219","18.507"
"00:09:46.400","228.361","20.082","19.220","18.507"
"00:09:46.500","228.684","20.083","19.220","18.506"
"00:09:46.600","229.007","20.084","19.220","18.505"
"00:09:46.700","229.330","20.086","19.220","18.504"
"00:09:46.800","229.653","20.087","19.220","18.504"
"00:09:46.900","229.976","20.089","19.220","18.503"
"00:09:47.000","230.449","20.090","19.221","18.502"
"00:09:47.100","230.922","20.092","19.222","18.501"
"00:09:47.200","231.395","20.093","19.222","18.501"
"00:09:47.300","231.868","20.094","19.223","18.500"
"00:09:47.400","232.340","20.096","19.224","18.499"
"00:09:47.500","232.874","20.097","19.225","18.499"
"00:09:47.600","233.407","20.097","19.226","18.499"
"00:09:47.700","233.940","20.098","19.228","18.499"
"00:09:47.800","234.474","20.099","19.229","18.499"
"00:09:47.900","235.007","20.099","19.231","18.499"
"00:09:48.000","235.355","20.102","19.231","18.499"
"00:09:48.100","235.703","20.105","19.231","18.500"
"00:09:48.200","236.051","20.108","19.231","18.501"
"00:09:48.300","236.400","20.111","19.231","18.502"
"00:09:48.400","236.748","20.114","19.231","18.502"
"00:09:48.500","237.094","20.116","19.231","18.502"
"00:09:48.600","237.441","20.118","19.231","18.502"
"00:09:48.700","237.788","20.120","19.230","18.502"
"00:09:48.800","238.134","20.123","19.230","18.502"
"00:09:48.900","238.481","20.125","19.230","18.502"
"00:09:49.000","238.975","20.125","19.231","18.502"
"00:09:49.100","239.469","20.126","19.232","18.502"
"00:09:49.200","239.963","20.127","19.233","18.502"
"00:09:49.300","240.457","20.128","19.233","18.502"
"00:09:49.400","240.951","20.128","19.234","18.502"
"00:09:49.500","241.375","20.129","19.235","18.502"
"00:09:49.600","241.800","20.130","19.235","18.502"
"00:09:49.700","242.224","20.130","19.236","18.502"
"00:09:49.800","242.648","20.131","19.237","18.502"
"00:09:49.900","243.072","20.132","19.237","18.502"
"00:09:50.000","243.661","20.133","19.239","18.502"
"00:09:50.100","244.250","20.135","19.240","18.503"
"00:09:50.200","244.838","20.136","19.242","18.504"
"00:09:50.300","245.427","20.137","19.243","18.505"
"00:09:50.400","246.016","20.139","19.245","18.505"
"00:09:50.500","246.777","20.139","19.248","18.506"
"00:09:50.600","247.539","20.139","19.251","18.507"
"00:09:50.700","248.301","20.139","19.253","18.507"
"00:09:50.800","249.063","20.139","19.256","18.508"
"00:09:50.900","249.825","20.139","19.259","18.509"
"00:09:51.000","250.209","20.139","19.259","18.510"
"00:09:51.100","250.592","20.139","19.259","18.512"
"00:09:51.200","250.976","20.139","19.259","18.513"
"00:09:51.300","251.360","20.139","19.259","18.515"
"00:09:51.400","251.743","20.139","19.259","18.516"
"00:09:51.500","252.314","20.142","19.259","18.517"
"00:09:51.600","252.884","20.146","19.259","18.517"
"00:09:51.700","253.455","20.149","19.259","18.518"
"00:09:51.800","254.025","20.153","19.259","18.519"
"00:09:51.900","254.595","20.157","19.259","18.519"
"00:09:52.000","254.891","20.162","19.259","18.519"
"00:09:52.100","255.187","20.167","19.259","18.519"
"00:09:52.200","255.483","20.172","19.259","18.519"
"00:09:52.300","255.779","20.177","19.259","18.519"
"00:09:52.400","256.074","20.182","19.259","18.519"
"00:09:52.500","256.356","20.181","19.260","18.519"
"00:09:52.600","256.637","20.179","19.260","18.518"
"00:09:52.700","256.918","20.178","19.261","18.517"
"00:09:52.800","257.199","20.176","19.262","18.516"
"00:09:52.900","257.480","20.175","19.262","18.515"
"00:09:53.000","257.924","20.175","19.262","18.514"
"00:09:53.100","258.367","20.176","19.262","18.512"
"00:09:53.200","258.810","20.177","19.262","18.511"
"00:09:53.300","259.254","20.178","19.262","18.509"
"00:09:53.400","259.697","20.178","19.262","18.508"
"00:09:53.500","260.250","20.177","19.264","18.509"
"00:09:53.600","260.802","20.177","19.265","18.511"
"00:09:53.700","261.355","20.176","19.267","18.512"
"00:09:53.800","261.908","20.175","19.268","18.514"
"00:09:53.900","262.461","20.174","19.269","18.515"
"00:09:54.000","262.894","20.174","19.269","18.515"
"00:09:54.100","263.327","20.174","19.268","18.515"
"00:09:54.200","263.760","20.174","19.267","18.515"
"00:09:54.300","264.193","20.174","19.266","18.515"
"00:09:54.400","264.626","20.174","19.265","18.515"
"00:09:54.500","265.014","20.176","19.265","18.515"
"00:09:54.600","265.401","20.177","19.265","18.515"
"00:09:54.700","265.789","20.179","19.265","18.515"
"00:09:54.800","266.176","20.180","19.265","18.515"
"00:09:54.900","266.563","20.181","19.265","18.515"
"00:09:55.000","267.028","20.183","19.265","18.515"
"00:09:55.100","267.492","20.184","19.264","18.516"
"00:09:55.200","267.957","20.186","19.263","18.517"
"00:09:55.300","268.421","20.187","19.262","18.517"
"00:09:55.400","268.886","20.188","19.261","18.518"
"00:09:55.500","269.239","20.191","19.261","18.518"
"00:09:55.600","269.591","20.194","19.261","18.518"
"00:09:55.700","269.944","20.197","19.261","18.518"
"00:09:55.800","270.297","20.200","19.261","18.518"
"00:09:55.900","270.650","20.203","19.261","18.518"
"00:09:56.000","271.112","20.207","19.263","18.520"
"00:09:56.100","271.574","20.210","19.264","18.522"
"00:09:56.200","272.036","20.214","19.266","18.525"
"00:09:56.300","272.498","20.218","19.267","18.527"
"00:09:56.400","272.960","20.221","19.269","18.529"
"00:09:56.500","273.429","20.222","19.268","18.528"
"00:09:56.600","273.899","20.223","19.267","18.528"
"00:09:56.700","274.369","20.223","19.266","18.527"
"00:09:56.800","274.839","20.224","19.265","18.526"
"00:09:56.900","275.309","20.225","19.265","18.525"
"00:09:57.000","275.798","20.224","19.265","18.525"
"00:09:57.100","276.286","20.223","19.266","18.525"
"00:09:57.200","276.775","20.223","19.267","18.525"
"00:09:57.300","277.264","20.222","19.267","18.525"
"00:09:57.400","277.752","20.221","19.268","18.525"
"00:09:57.500","278.158","20.219","19.267","18.525"
"00:09:57.600","278.563","20.218","19.267","18.525"
"00:09:57.700","278.968","20.216","19.266","18.525"
"00:09:57.800","279.374","20.215","19.265","18.525"
"00:09:57.900","279.779","20.213","19.264","18.525"
"00:09:58.000","280.118","20.213","19.266","18.526"
"00:09:58.100","280.458","20.213","19.267","18.526"
"00:09:58.200","280.797","20.213","19.269","18.527"
"00:09:58.300","281.136","20.213","19.270","18.528"
"00:09:58.400","281.476","20.213","19.272","18.528"
"00:09:58.500","281.889","20.213","19.271","18.527"
"00:09:58.600","282.302","20.212","19.270","18.525"
"00:09:58.700","282.716","20.211","19.269","18.524"
"00:09:58.800","283.129","20.210","19.269","18.522"
"00:09:58.900","283.543","20.210","19.268","18.521"
"00:09:59.000","283.834","20.210","19.269","18.522"
"00:09:59.100","284.124","20.211","19.271","18.524"
"00:09:59.200","284.415","20.212","19.272","18.525"
"00:09:59.300","284.706","20.212","19.274","18.527"
"00:09:59.400","284.997","20.213","19.275","18.528"
"00:09:59.500","285.370","20.213","19.277","18.528"
"00:09:59.600","285.743","20.213","19.278","18.528"
"00:09:59.700","286.116","20.213","19.279","18.528"
"00:09:59.800","286.489","20.213","19.281","18.528"
"00:09:59.900","286.862","20.213","19.282","18.528"
"00:10:00.000","287.281","20.213","19.282","18.526"
"00:10:00.100","287.699","20.213","19.281","18.524"
"00:10:00.200","288.118","20.213","19.280","18.521"
"00:10:00.300","288.536","20.213","19.279","18.519"
"00:10:00.400","288.955","20.213","19.279","18.517"
"00:10:00.500","289.382","20.213","19.278","18.519"
"00:10:00.600","289.809","20.213","19.277","18.521"
"00:10:00.700","290.237","20.213","19.276","18.523"
"00:10:00.800","290.664","20.213","19.275","18.525"
"00:10:00.900","291.091","20.213","19.275","18.528"
"00:10:01.000","291.518","20.211","19.275","18.527"
"00:10:01.100","291.945","20.210","19.275","18.526"
"00:10:01.200","292.372","20.208","19.274","18.525"
"00:10:01.300","292.799","20.207","19.274","18.525"
"00:10:01.400","293.225","20.205","19.274","18.524"
"00:10:01.500","293.726","20.208","19.274","18.525"
"00:10:01.600","294.227","20.211","19.274","18.525"
"00:10:01.700","294.728","20.214","19.274","18.526"
"00:10:01.800","295.229","20.217","19.274","18.527"
"00:10:01.900","295.730","20.220","19.274","18.527"
"00:10:02.000","296.143","20.218","19.276","18.526"
"00:10:02.100","296.555","20.217","19.277","18.524"
"00:10:02.200","296.968","20.215","19.279","18.523"
"00:10:02.300","297.380","20.214","19.280","18.521"
"00:10:02.400","297.793","20.212","19.282","18.520"
"00:10:02.500","298.268","20.210","19.281","18.523"
"00:10:02.600","298.744","20.208","19.280","18.526"
"00:10:02.700","299.220","20.206","19.279","18.529"
"00:10:02.800","299.696","20.203","19.279","18.532"
"00:10:02.900","300.171","20.201","19.278","18.535"
"00:10:03.000","300.678","20.202","19.278","18.533"
"00:10:03.100","301.185","20.202","19.278","18.532"
"00:10:03.200","301.692","20.203","19.278","18.530"
"00:10:03.300","302.199","20.204","19.278","18.529"
"00:10:03.400","302.706","20.205","19.278","18.527"
"00:10:03.500","303.050","20.205","19.275","18.528"
"00:10:03.600","303.394","20.205","19.273","18.528"
"00:10:03.700","303.738","20.205","19.271","18.529"
"00:10:03.800","304.082","20.204","19.269","18.530"
"00:10:03.900","304.426","20.204","19.266","18.531"
"00:10:04.000","304.786","20.204","19.268","18.531"
"00:10:04.100","305.147","20.203","19.269","18.531"
"00:10:04.200","305.507","20.202","19.271","18.531"
"00:10:04.300","305.868","20.201","19.272","18.530"
"00:10:04.400","306.228","20.201","19.274","18.530"
"00:10:04.500","306.620","20.202","19.274","18.531"
"00:10:04.600","307.013","20.204","19.275","18.532"
"00:10:04.700","307.405","20.205","19.276","18.533"
"00:10:04.800","307.797","20.206","19.277","18.533"
"00:10:04.900","308.189","20.208","19.277","18.534"
"00:10:05.000","308.600","20.209","19.279","18.536"
"00:10:05.100","309.011","20.209","19.280","18.538"
"00:10:05.200","309.423","20.210","19.282","18.541"
"00:10:05.300","309.834","20.211","19.283","18.543"
"00:10:05.400","310.245","20.211","19.285","18.545"
"00:10:05.500","310.669","20.211","19.285","18.544"
"00:10:05.600","311.092","20.211","19.284","18.542"
"00:10:05.700","311.516","20.211","19.284","18.540"
"00:10:05.800","311.939","20.211","19.284","18.539"
"00:10:05.900","312.362","20.211","19.284","18.537"
"00:10:06.000","312.693","20.210","19.285","18.539"
"00:10:06.100","313.024","20.210","19.286","18.540"
"00:10:06.200","313.355","20.209","19.287","18.542"
"00:10:06.300","313.686","20.208","19.287","18.543"
"00:10:06.400","314.017","20.208","19.288","18.545"
"00:10:06.500","314.493","20.213","19.289","18.545"
"00:10:06.600","314.970","20.218","19.291","18.545"
"00:10:06.700","315.446","20.223","19.292","18.545"
"00:10:06.800","315.923","20.228","19.294","18.545"
"00:10:06.900","316.399","20.233","19.295","18.545"
"00:10:07.000","316.801","20.232","19.297","18.548"
"00:10:07.100","317.204","20.231","19.298","18.550"
"00:10:07.200","317.607","20.231","19.300","18.553"
"00:10:07.300","318.009","20.230","19.301","18.556"
"00:10:07.400","318.412","20.229","19.302","18.559"
"00:10:07.500","318.714","20.232","19.305","18.558"
"00:10:07.600","319.016","20.235","19.308","18.556"
"00:10:07.700","319.319","20.238","19.311","18.555"
"00:10:07.800","319.621","20.241","19.314","18.553"
"00:10:07.900","319.923","20.244","19.317","18.552"
"00:10:08.000","320.101","20.243","19.315","18.552"
"00:10:08.100","320.278","20.242","19.313","18.553"
"00:10:08.200","320.455","20.242","19.310","18.554"
"00:10:08.300","320.632","20.241","19.308","18.555"
"00:10:08.400","320.810","20.240","19.306","18.555"
"00:10:08.500","321.017","20.239","19.307","18.556"
"00:10:08.600","321.224","20.238","19.307","18.557"
"00:10:08.700","321.431","20.238","19.308","18.557"
"00:10:08.800","321.639","20.237","19.309","18.558"
"00:10:08.900","321.846","20.236","19.310","18.559"
"00:10:09.000","321.876","20.238","19.311","18.559"
"00:10:09.100","321.907","20.241","19.312","18.559"
"00:10:09.200","321.938","20.243","19.314","18.559"
"00:10:09.300","321.969","20.245","19.315","18.559"
"00:10:09.400","321.999","20.247","19.317","18.559"
"00:10:09.500","322.163","20.247","19.317","18.558"
"00:10:09.600","322.327","20.247","19.317","18.557"
"00:10:09.700","322.490","20.247","19.317","18.556"
"00:10:09.800","322.654","20.247","19.317","18.556"
"00:10:09.900","322.818","20.247","19.317","18.555"
"00:10:10.000","323.154","20.251","19.314","18.556"
"00:10:10.100","323.491","20.254","19.312","18.556"
"00:10:10.200","323.827","20.258","19.310","18.557"
"00:10:10.300","324.164","20.262","19.308","18.558"
"00:10:10.400","324.500","20.265","19.305","18.559"
"00:10:10.500","324.935","20.267","19.305","18.557"
"00:10:10.600","325.369","20.268","19.305","18.556"
"00:10:10.700","325.804","20.270","19.305","18.554"
"00:10:10.800","326.239","20.271","19.305","18.553"
"00:10:10.900","326.673","20.273","19.305","18.551"
"00:10:11.000","326.902","20.273","19.307","18.551"
"00:10:11.100","327.130","20.274","19.308","18.551"
"00:10:11.200","327.359","20.275","19.310","18.551"
"00:10:11.300","327.588","20.275","19.311","18.551"
"00:10:11.400","327.816","20.276","19.313","18.551"
"00:10:11.500","328.255","20.275","19.313","18.552"
"00:10:11.600","328.694","20.273","19.313","18.552"
"00:10:11.700","329.133","20.272","19.313","18.553"
"00:10:11.800","329.571","20.270","19.313","18.554"
"00:10:11.900","330.010","20.269","19.312","18.554"
"00:10:12.000","330.057","20.266","19.313","18.556"
"00:10:12.100","330.105","20.264","19.314","18.557"
"00:10:12.200","330.152","20.262","19.315","18.559"
"00:10:12.300","330.199","20.260","19.315","18.560"
"00:10:12.400","330.246","20.257","19.316","18.562"
"00:10:12.500","330.014","20.257","19.317","18.560"
"00:10:12.600","329.781","20.257","19.318","18.559"
"00:10:12.700","329.549","20.257","19.318","18.557"
"00:10:12.800","329.317","20.257","19.319","18.556"
"00:10:12.900","329.085","20.257","19.320","18.554"
"00:10:13.000","329.385","20.264","19.319","18.556"
"00:10:13.100","329.686","20.271","19.318","18.557"
"00:10:13.200","329.987","20.277","19.317","18.559"
"00:10:13.300","330.288","20.284","19.317","18.560"
"00:10:13.400","330.589","20.290","19.316","18.561"
"00:10:13.500","330.795","20.290","19.317","18.560"
"00:10:13.600","331.000","20.290","19.319","18.558"
"00:10:13.700","331.206","20.290","19.320","18.557"
"00:10:13.800","331.412","20.290","19.322","18.555"
"00:10:13.900","331.618","20.290","19.323","18.554"
"00:10:14.000","332.107","20.289","19.322","18.553"
"00:10:14.100","332.595","20.289","19.322","18.552"
"00:10:14.200","333.084","20.288","19.321","18.552"
"00:10:14.300","333.573","20.287","19.320","18.551"
"00:10:14.400","334.062","20.286","19.319","18.550"
"00:10:14.500","334.852","20.283","19.321","18.550"
"00:10:14.600","335.643","20.279","19.322","18.550"
"00:10:14.700","336.433","20.275","19.324","18.550"
"00:10:14.800","337.224","20.271","19.325","18.550"
"00:10:14.900","338.014","20.268","19.327","18.550"
"00:10:15.000","338.306","20.268","19.327","18.554"
"00:10:15.100","338.599","20.269","19.328","18.557"
"00:10:15.200","338.891","20.270","19.329","18.561"
"00:10:15.300","339.183","20.271","19.329","18.565"
"00:10:15.400","339.475","20.271","19.330","18.568"
"00:10:15.500","339.011","20.272","19.331","18.568"
"00:10:15.600","338.546","20.273","19.332","18.568"
"00:10:15.700","338.082","20.273","19.332","18.568"
"00:10:15.800","337.617","20.274","19.333","18.568"
"00:10:15.900","337.153","20.275","19.334","18.568"
"00:10:16.000","337.768","20.279","19.334","18.569"
"00:10:16.100","338.384","20.282","19.334","18.570"
"00:10:16.200","339.000","20.286","19.334","18.570"
"00:10:16.300","339.616","20.289","19.334","18.571"
"00:10:16.400","340.232","20.293","19.334","18.572"
"00:10:16.500","340.713","20.292","19.334","18.572"
"00:10:16.600","341.195","20.292","19.334","18.572"
"00:10:16.700","341.676","20.291","19.334","18.572"
"00:10:16.800","342.158","20.290","19.334","18.572"
"00:10:16.900","342.639","20.289","19.333","18.572"
"00:10:17.000","342.956","20.289","19.335","18.571"
"00:10:17.100","343.272","20.289","19.336","18.570"
"00:10:17.200","343.589","20.289","19.338","18.569"
"00:10:17.300","343.905","20.289","19.339","18.569"
"00:10:17.400","344.221","20.289","19.341","18.568"
"00:10:17.500","344.517","20.287","19.341","18.568"
"00:10:17.600","344.813","20.285","19.341","18.569"
"00:10:17.700","345.109","20.282","19.341","18.570"
"00:10:17.800","345.405","20.280","19.341","18.571"
"00:10:17.900","345.701","20.278","19.341","18.571"
"00:10:18.000","345.965","20.279","19.342","18.574"
"00:10:18.100","346.229","20.279","19.344","18.576"
"00:10:18.200","346.492","20.280","19.345","18.578"
"00:10:18.300","346.756","20.281","19.347","18.580"
"00:10:18.400","347.020","20.282","19.348","18.582"
"00:10:18.500","347.460","20.282","19.350","18.582"
"00:10:18.600","347.899","20.283","19.352","18.582"
"00:10:18.700","348.339","20.284","19.355","18.582"
"00:10:18.800","348.778","20.284","19.357","18.582"
"00:10:18.900","349.218","20.285","19.359","18.582"
"00:10:19.000","349.642","20.287","19.360","18.585"
"00:10:19.100","350.066","20.289","19.360","18.588"
"00:10:19.200","350.490","20.292","19.361","18.591"
"00:10:19.300","350.914","20.294","19.362","18.594"
"00:10:19.400","351.338","20.296","19.363","18.597"
"00:10:19.500","351.711","20.297","19.362","18.595"
"00:10:19.600","352.084","20.297","19.361","18.593"
"00:10:19.700","352.457","20.298","19.360","18.590"
"00:10:19.800","352.830","20.299","19.359","18.588"
"00:10:19.900","353.204","20.299","19.359","18.586"
"00:10:20.000","353.409","20.299","19.358","18.583"
"00:10:20.100","353.614","20.298","19.357","18.580"
"00:10:20.200","353.819","20.297","19.356","18.577"
"00:10:20.300","354.024","20.296","19.356","18.574"
"00:10:20.400","354.229","20.296","19.355","18.571"
"00:10:20.500","354.866","20.296","19.355","18.571"
"00:10:20.600","355.503","20.297","19.356","18.572"
"00:10:20.700","356.140","20.298","19.357","18.573"
"00:10:20.800","356.778","20.299","19.358","18.574"
"00:10:20.900","357.415","20.299","19.358","18.574"
"00:10:21.000","357.838","20.301","19.362","18.574"
"00:10:21.100","358.262","20.302","19.366","18.574"
"00:10:21.200","358.686","20.304","19.369","18.574"
"00:10:21.300","359.109","20.305","19.373","18.574"
"00:10:21.400","359.533","20.306","19.377","18.574"
"00:10:21.500","359.778","20.308","19.376","18.575"
"00:10:21.600","360.022","20.309","19.375","18.576"
"00:10:21.700","360.267","20.311","19.374","18.576"
"00:10:21.800","360.512","20.312","19.374","18.577"
"00:10:21.900","360.757","20.314","19.373","18.578"
"00:10:22.000","361.182","20.316","19.373","18.579"
"00:10:22.100","361.607","20.318","19.373","18.581"
"00:10:22.200","362.032","20.320","19.373","18.582"
"00:10:22.300","362.457","20.322","19.373","18.584"
"00:10:22.400","362.882","20.325","19.373","18.585"
"00:10:22.500","363.072","20.322","19.374","18.584"
"00:10:22.600","363.262","20.319","19.374","18.582"
"00:10:22.700","363.452","20.316","19.375","18.580"
"00:10:22.800","363.642","20.313","19.376","18.579"
"00:10:22.900","363.832","20.310","19.376","18.577"
"00:10:23.000","364.007","20.310","19.376","18.578"
"00:10:23.100","364.181","20.310","19.376","18.579"
"00:10:23.200","364.356","20.310","19.376","18.580"
"00:10:23.300","364.531","20.310","19.376","18.580"
"00:10:23.400","364.705","20.310","19.376","18.581"
"00:10:23.500","365.172","20.312","19.378","18.582"
"00:10:23.600","365.639","20.314","19.379","18.582"
"00:10:23.700","366.106","20.316","19.381","18.583"
"00:10:23.800","366.573","20.318","19.382","18.584"
"00:10:23.900","367.039","20.320","19.383","18.585"
"00:10:24.000","367.322","20.321","19.382","18.585"
"00:10:24.100","367.604","20.322","19.380","18.586"
"00:10:24.200","367.887","20.323","19.379","18.587"
"00:10:24.300","368.169","20.323","19.377","18.587"
"00:10:24.400","368.451","20.324","19.376","18.588"
"00:10:24.500","369.061","20.327","19.377","18.589"
"00:10:24.600","369.672","20.330","19.377","18.589"
"00:10:24.700","370.282","20.333","19.378","18.590"
"00:10:24.800","370.892","20.336","19.379","18.591"
"00:10:24.900","371.502","20.338","19.379","18.592"
"00:10:25.000","371.821","20.336","19.381","18.591"
"00:10:25.100","372.139","20.334","19.382","18.590"
"00:10:25.200","372.458","20.332","19.384","18.589"
"00:10:25.300","372.776","20.330","19.385","18.589"
"00:10:25.400","373.095","20.327","19.387","18.588"
"00:10:25.500","373.404","20.328","19.386","18.587"
"00:10:25.600","373.712","20.329","19.385","18.586"
"00:10:25.700","374.021","20.329","19.384","18.585"
"00:10:25.800","374.329","20.330","19.384","18.585"
"00:10:25.900","374.638","20.331","19.383","18.584"
"00:10:26.000","374.786","20.331","19.383","18.585"
"00:10:26.100","374.934","20.332","19.383","18.587"
"00:10:26.200","375.082","20.333","19.383","18.588"
"00:10:26.300","375.230","20.334","19.383","18.590"
"00:10:26.400","375.377","20.334","19.383","18.591"
"00:10:26.500","375.818","20.336","19.383","18.592"
"00:10:26.600","376.258","20.337","19.382","18.592"
"00:10:26.700","376.698","20.339","19.382","18.593"
"00:10:26.800","377.139","20.340","19.382","18.594"
