DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib,,,,,,,,,,,,,,,,,
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017,,,used for flow rate calc,,,,,,,,,,,,,,
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260513155751.4,2441.35100059211,9.7931763,0.49038789,2.0031101,2.7340336,-0.000387559,-0.000710107,0.00240964,1.2013411,0.45337336,0.000617655,-0.00042393,4.1311122,0.74165012,289.363,288.175,289.999,-21.71,NaN,NaN,NaN,-0.0195663086013269,447.517098939546,46.6577312921352,14.8330024,289.363,288.175,289.999,0.123805624556185+0i,0.000617655,20.8673043046841,493.711041726361,25.2697927559529,20.8609490598952,-9.9E+037,-9.9E+037,589.611,150.696
20260513155753.5,2443.46400462091,9.7930233,0.5616736,2.0027494,2.7347768,-0.000386361,-0.000710216,0.002348223,1.2012974,0.42721987,0.000641285,-0.05307151,4.131604,0.6461326,289.363,288.191,289.989,-21.77,NaN,NaN,NaN,-0.0423863930341355,448.005515898505,53.7823114173979,12.922652,289.363,288.191,289.989,0.148165107112768+0i,0.000641285,20.8727644739218,494.535626466921,25.2833698731229,20.8604178596913,-9.9E+037,-9.9E+037,-9.9E+037,-9.9E+037
20260513155755.6,2445.59300132096,9.7936026,0.68460065,2.0028368,2.7349954,-0.00039333,-0.000710543,0.002415956,1.2012864,0.42975479,0.000637909,0.077048403,4.1310466,0.7314624,289.342,288.221,290.024,-21.8,NaN,NaN,NaN,-0.0368569353700678,448.149175676799,66.0681344426183,14.629248,289.342,288.221,290.024,0.218342461602589+0i,0.000637909,20.8665759860546,494.535626466921,24.5178197619039,20.8587944042834,558.212,547.082,230.643,-9.9E+037
20260513155757.7,2447.69099839032,9.7937447,0.59985683,2.0027713,2.7358698,-0.000391044,-0.000710107,0.002406047,1.2012536,0.14228438,0.00063486,0.012942019,4.1316586,0.73844191,289.363,288.21,290.016,-21.82,NaN,NaN,NaN,-0.0410008653128102,448.723814789976,57.5984967591212,14.7688382,289.363,288.21,290.016,0.148090073115771+0i,0.00063486,20.8733706659518,494.123959729982,24.4631376111024,20.860624422606,439.082,524.018,707.853,256.525
20260513155759.8,2449.80400241911,9.7931217,0.49618887,2.0028587,2.7361539,-0.00039137,-0.000711305,0.002360528,1.2013739,0.42141998,0.000639325,0.068551068,4.1316696,0.66761128,289.342,288.223,290.046,-21.92,NaN,NaN,NaN,-0.0354714076487426,448.910519927274,47.2375045288056,13.3522256,289.342,288.223,290.046,0.142649228048119+0i,0.000639325,20.8734927925513,482.313253559816,24.4221571381786,20.8605655198999,-9.9E+037,347.255,322.347,-9.9E+037
20260513155801.9,2451.91800221801,9.7931873,0.48367574,2.0030773,2.7365583,-0.000393004,-0.000711414,0.002397008,1.2012755,0.17911776,0.000640959,-0.11709965,4.1314072,0.59270273,289.363,288.218,290.035,-21.91,NaN,NaN,NaN,-0.0216414368779709,449.176283945308,45.9868920666048,11.8540546,289.363,288.218,290.035,0.137735949669332+0i,0.000640959,20.8705795180333,483.274226368238,24.4905409668572,20.8606540084402,-9.9E+037,-9.9E+037,346.728,444.463
20260513155804.1,2454.03499938548,9.7930233,0.60131144,2.0027494,2.7366458,-0.000391261,-0.000710325,0.002361835,1.2013192,0.19334085,0.000638998,-0.11495104,4.1316477,0.56510224,289.358,288.207,290.043,-21.96,NaN,NaN,NaN,-0.0423863930341355,449.233787287488,57.7438763239177,11.3020448,289.358,288.207,290.043,0.149110371590135+0i,0.000638998,20.8732496495942,483.000198965837,24.4768392889796,20.8608309855208,9.9E+037,-9.9E+037,-9.9E+037,690.873
20260513155806.1,2456.12099692225,9.7927719,0.69402013,2.0027057,2.736296,-0.000393004,-0.000710107,0.002362597,1.2012536,0.22986543,0.000636385,-0.10696905,4.1311449,0.57848401,289.366,288.194,290.048,-22.02,NaN,NaN,NaN,-0.0451511218661693,449.003905354976,67.0095551003954,11.5696802,289.366,288.194,290.048,0.170497700852413+0i,0.000636385,20.8676673537571,482.862559631299,24.4631376111024,20.8605359340657,9.9E+037,-9.9E+037,-9.9E+037,759.631
20260513155808.3,2458.23800414801,9.7930124,0.54785645,2.0027385,2.7366567,-0.000392677,-0.000707167,0.002408333,1.2012864,0.37780349,0.000635949,0.11510082,4.1316477,0.72724262,289.366,288.204,290.04,-22.02,NaN,NaN,NaN,-0.0430759935894969,449.240950560972,52.4013699597373,14.5448524,289.366,288.204,290.04,0.171529086575826+0i,0.000635949,20.8732496495942,482.724920296755,24.4495604939334,20.8598274878191,9.9E+037,881.58,174.157,196.122
20260513155810.4,2460.35500131547,9.7931982,0.63615767,2.0030336,2.7366348,-0.000390281,-0.000710434,0.002353015,1.2011444,0.20588454,0.00064183,-0.1181727,4.1314072,0.59138343,289.35,288.18,290.024,-22,NaN,NaN,NaN,-0.0244061657100048,449.2265582959,61.2265484849768,11.8276686,289.35,288.18,290.024,0.141976175508866+0i,0.00064183,20.8705795180333,483.54950503732,24.4768392889796,20.8611852086441,-9.9E+037,-9.9E+037,160.905,484.817
20260513155812.5,2462.48000487685,9.7929577,0.72857392,2.002815,2.7362195,-0.000395073,-0.000708583,0.002361291,1.2013083,0.4381147,0.000629525,0.10729204,4.1310029,0.71670571,289.366,288.18,290.051,-22.09,NaN,NaN,NaN,-0.0382361364807764,448.953631004383,70.4629996334793,14.3341142,289.366,288.18,290.051,0.150645543040373+0i,0.000629525,20.8660908103822,483.000198965837,24.4768392889796,20.8612443803124,1594.535,715.027,-9.9E+037,-9.9E+037
20260513155814.6,2464.60100524127,9.7938867,0.52690373,2.0030554,2.736602,-0.000394201,-0.0007088,0.002365973,1.2012209,0.37332291,0.000638454,0.10814448,4.1313963,0.76414363,289.357,288.171,290.035,-22.14,NaN,NaN,NaN,-0.0230269645992962,449.205002757345,50.3072709813839,15.2828726,289.357,288.171,290.035,0.132524110348339+0i,0.000638454,20.8704585016756,493.986320395443,24.5042426447344,20.8608309855208,-9.9E+037,759.916,508.631,-9.9E+037
20260513155816.7,2466.69900231063,9.7938649,0.54118901,2.0029024,2.736766,-0.000395399,-0.000710434,0.002368913,1.2013192,0.42761598,0.000622229,-0.038329798,4.131604,0.68409432,289.357,288.149,290.048,-22.14,NaN,NaN,NaN,-0.032706678816723,449.312780450119,51.7349992311525,13.6818864,289.357,288.149,290.048,0.153036555841039+0i,0.000622229,20.8727644739218,494.535626466921,25.2833698731229,20.8601521251083,-9.9E+037,442.769,381.7,-9.9E+037
20260513155818.9,2468.83600540459,9.7938867,0.6752619,2.0030991,2.7364927,-0.000393657,-0.000709563,0.002382743,1.201199,0.13629897,0.000640305,-0.11283772,4.131287,0.61752602,289.37,288.152,290.043,-22.15,NaN,NaN,NaN,-0.0202622357672624,449.133172868198,65.1347822652352,12.3505204,289.37,288.152,290.043,0.209470034563807+0i,0.000640305,20.8692450073737,494.260347797844,25.2833698731229,20.8590009671981,300.744,-9.9E+037,495.292,455.411
20260513155821,2470.94500623643,9.7938758,0.45353705,2.0029898,2.7360774,-0.00039333,-0.000706187,0.002368042,1.2012099,0.12044994,0.000637256,0.054514429,4.1315165,0.65384106,289.374,288.147,290.046,-22.17,NaN,NaN,NaN,-0.0271772211526553,448.860245576682,42.9747103575995,13.0768212,289.374,288.147,290.046,0.168804724064153+0i,0.000637256,20.8717930123352,495.222571872942,25.297071551,20.8590305530322,1547.148,257.98,451.479,668.074
20260513155823.1,2473.05000387132,9.7945425,0.63319498,2.0028915,2.7361321,-0.00039137,-0.000709889,0.002367715,1.2012099,0.18515335,0.000643463,0.037198074,4.1316586,0.70669586,289.382,288.172,290.059,-22.19,NaN,NaN,NaN,-0.0333962793720701,448.896193380308,60.93044534886,14.1339172,289.382,288.172,290.059,0.18489618451632+0i,0.000643463,20.8733706659518,494.260347797844,26.1036021351424,20.8595324363641,671.64,294.061,508.188,486.07
20260513155825.2,2475.16799680889,9.7934933,0.64855294,2.0029789,2.7360665,-0.000393221,-0.000709345,0.002339947,1.2012974,0.43347589,0.000638127,0.070568902,4.1315493,0.67689547,289.353,288.177,290.095,-22.2,NaN,NaN,NaN,-0.0278668217080025,448.853082303198,62.4653815454775,13.5379094,289.353,288.177,290.095,0.144711481139699+0i,0.000638127,20.8721571716499,493.848681060904,26.4453967178283,20.8608605713549,-9.9E+037,147.835,218.599,-9.9E+037
20260513155827.3,2477.28500403464,9.7927719,0.56993094,2.0027166,2.735684,-0.000394746,-0.000706949,0.002401691,1.2011662,0.29567535,0.000639761,0.11292084,4.1312105,0.76415018,289.369,288.177,290.127,-22.15,NaN,NaN,NaN,-0.0444615213108221,448.601710550236,54.6075831366743,15.2830036,289.369,288.177,290.127,0.173153752836631+0i,0.000639761,20.8683956723866,483.961171774259,26.4453967178283,20.859797901985,-9.9E+037,553.209,652.14,-9.9E+037
20260513155829.4,2479.37899790704,9.7931982,0.69040381,2.0030991,2.7353014,-0.000393439,-0.000706405,0.00241062,1.2012536,0.10514545,0.000639434,-0.030882223,4.1313089,0.64962562,289.363,288.156,290.133,-22.27,NaN,NaN,NaN,-0.0202622357672624,448.350273079169,66.6481255572431,12.9925124,289.363,288.156,290.133,0.156550890872397+0i,0.000639434,20.8694881503308,483.687144371858,26.3907145670269,20.8608605713549,-9.9E+037,-9.9E+037,617.986,531.547
20260513155831.5,2481.49600513279,9.7931108,0.61693457,2.0030663,2.7350391,-0.000391806,-0.000707276,0.002411274,1.2012209,0.37043115,0.000635949,0.11334575,4.1310684,0.74184763,289.366,288.172,290.124,-22.3,NaN,NaN,NaN,-0.0223373640439348,448.177894488837,59.3053146752001,14.8369526,289.366,288.172,290.124,0.159794154225746+0i,0.000635949,20.8668180187699,483.274226368238,26.4316950399507,20.8604770313596,-9.9E+037,417.444,410.31,-9.9E+037
20260513155833.6,2483.59300643206,9.793067,0.76657163,2.0027713,2.7354435,-0.000394093,-0.000709236,0.00239385,1.2013192,0.15567703,0.000640305,0.017950018,4.1316477,0.72877907,289.363,288.164,290.122,-22.28,NaN,NaN,NaN,-0.0410008653128102,448.44365850687,74.2606433613947,14.5755814,289.363,288.164,290.122,0.229142292212767+0i,0.000640305,20.8732496495942,483.137838300376,25.6798466066093,20.8590601388664,-9.9E+037,-9.9E+037,709.404,338.188
20260513155835.7,2485.67500077188,9.79369,0.44293576,2.0027275,2.7353014,-0.000395399,-0.000710107,0.002415303,1.2011225,0.26386488,0.000629089,0.10323569,4.1315603,0.73005362,289.377,288.164,290.13,-22.24,NaN,NaN,NaN,-0.0437719207554323,448.350273079169,41.9151748625312,14.6010724,289.377,288.164,290.13,0.184220833445335+0i,0.000629089,20.8722792982494,482.450892894359,26.4316950399507,20.8585870344822,-9.9E+037,176.579,584.196,136.995
20260513155837.8,2487.76500150561,9.7931982,0.6253665,2.0027822,2.7356075,-0.000392241,-0.000705642,0.002399404,1.201199,0.1371818,0.000640414,0.047592593,4.1310247,0.70415985,289.366,288.164,290.097,-22.26,NaN,NaN,NaN,-0.0403112647574631,448.551436199644,60.1480356201919,14.083197,289.366,288.164,290.097,0.210991575949268+0i,0.000640414,20.8663328430975,483.137838300376,26.4179933620735,20.8588828928237,-9.9E+037,-9.9E+037,659.285,462.086
20260513155839.9,2489.88600187004,9.7937447,0.51748751,2.0029133,2.7356075,-0.00039235,-0.000706731,0.002366626,1.2011881,0.21632869,0.000639216,0.057426734,4.1310029,0.7249063,289.366,288.147,290.081,-22.33,NaN,NaN,NaN,-0.0320170782613616,448.551436199644,49.3661761410982,14.498126,289.366,288.147,290.081,0.1546794107919+0i,0.000639216,20.8660908103822,483.411865702781,27.5527414117323,20.8601228082363,-9.9E+037,-9.9E+037,553.783,357.125
20260513155842,2492.02300496399,9.7938102,0.6421267,2.002815,2.7361321,-0.000391044,-0.000707494,0.002394068,1.2011116,0.11591042,0.000639216,-0.10271474,4.1316696,0.61977504,289.374,288.18,290.076,-22.38,NaN,NaN,NaN,-0.0382361364807764,448.896193380308,61.8231173134994,12.3955008,289.374,288.18,290.076,0.149252701825983+0i,0.000639216,20.8734927925513,484.098811108797,27.5390397338547,20.8608605713549,-9.9E+037,-9.9E+037,356.76,676.93
20260513155844.1,2494.12500523031,9.7931763,0.39551089,2.003121,2.7358042,-0.000392459,-0.000708256,0.002406264,1.2012536,0.44919068,0.000637365,0.063361541,4.1311996,0.69829011,289.355,288.164,290.127,-22.42,NaN,NaN,NaN,-0.0188767080459371,448.680703712866,37.1753429067974,13.9658022,289.355,288.164,290.127,0.116514762795235+0i,0.000637365,20.8682746560289,495.358959940804,27.4843575830532,20.860595105734,459.087,252.026,-9.9E+037,-9.9E+037
20260513155846.3,2496.24600559473,9.7931654,0.82321735,2.002804,2.7361211,-0.000395617,-0.000707929,0.002345174,1.201199,0.40577282,0.000640632,0.10606838,4.1316696,0.7711417,289.366,288.177,290.171,-22.42,NaN,NaN,NaN,-0.0389320636467545,448.888964388719,79.9220440950509,15.422834,289.366,288.177,290.171,0.171511522479797+0i,0.000640632,20.8734927925513,494.397987132382,27.4980592609309,20.860595105734,-9.9E+037,573.818,412.776,-9.9E+037
20260513155848.5,2498.44900108874,9.7931654,0.48345859,2.0028696,2.73552,-0.000392568,-0.000706296,0.002384159,1.2012755,0.34127238,0.000640414,-0.00675252,4.1310903,0.75050001,289.344,288.172,290.141,-22.49,NaN,NaN,NaN,-0.0347818070933954,448.493932857463,45.9651892235778,15.0100002,289.344,288.172,290.141,0.182344381254102+0i,0.000640414,20.867061161727,483.54950503732,27.5116363780999,20.8589124786578,-9.9E+037,-9.9E+037,686.008,174.696
20260513155850.6,2500.55800192058,9.793067,0.64676878,2.0029571,2.7349954,-0.000394637,-0.000710652,0.00238307,1.2011225,0.4062475,0.000637038,0.15091273,4.1310138,0.73571711,289.355,288.185,290.157,-22.49,NaN,NaN,NaN,-0.029246022818711,448.149175676799,62.2870654302801,14.7143422,289.355,288.185,290.157,0.213285229435784+0i,0.000637038,20.8662118267399,484.785756514818,27.5527414117323,20.8588533069895,-9.9E+037,413.512,347.345,-9.9E+037
20260513155852.7,2502.69500501454,9.7928375,0.62716266,2.0027275,2.7349954,-0.000394201,-0.000709018,0.002360093,1.2012974,0.21916261,0.000637583,-0.1697255,4.1311777,0.61427088,289.366,288.188,290.154,-22.49,NaN,NaN,NaN,-0.0437719207554323,448.149175676799,60.3275510635786,12.2854176,289.366,288.188,290.154,0.230149632621933+0i,0.000637583,20.8680315130718,482.313253559816,27.5390397338547,20.858262128231,-9.9E+037,-9.9E+037,322.89,378.909
20260513155855,2504.98399883509,9.792761,0.58029326,2.0027275,2.7344489,-0.00039529,-0.000708147,0.002416936,1.201199,0.1830451,0.000637692,-0.000846226,4.1315493,0.5708312,289.369,288.18,290.162,-22.51,NaN,NaN,NaN,-0.0437719207554323,447.790026231063,55.6432350102912,11.416624,289.369,288.18,290.162,0.132903378041216+0i,0.000637692,20.8721571716499,494.947293203865,27.63470235758,20.8609197430232,9.9E+037,-9.9E+037,-9.9E+037,505.745
20260513155857.1,2507.10499919951,9.7934168,0.61652973,2.003121,2.7346347,-0.000391915,-0.000707603,0.002352143,1.2012646,0.1156278,0.000636167,0.057032641,4.1313198,0.68400593,289.362,288.199,290.146,-22.57,NaN,NaN,NaN,-0.0188767080459371,447.912130470803,59.264853339851,13.6801186,289.362,288.199,290.146,0.143473631372389+0i,0.000636167,20.8696091666885,483.961171774259,28.3592719958751,20.8609197430232,9.9E+037,520.589,390.814,636.58
20260513155859.3,2509.23799909651,9.7931654,0.48538788,2.003121,2.7346129,-0.000395617,-0.000708583,0.002391564,1.2012427,0.34692714,0.000624298,0.11519425,4.1312324,0.72734301,289.37,288.175,290.141,-22.58,NaN,NaN,NaN,-0.0188767080459371,447.897803923837,46.1580102137856,14.5468602,289.37,288.175,290.141,0.13486454456657+0i,0.000624298,20.8686388153437,482.175614225282,27.5663185289013,20.8606835942743,261.531,582.425,311.41,-9.9E+037
20260513155901.4,2511.37099899352,9.7929468,0.64697939,2.002804,2.7343506,-0.000393548,-0.000712285,0.002414432,1.2012318,0.17343135,0.00063682,-0.11734314,4.1310247,0.57822975,289.376,288.188,290.133,-22.64,NaN,NaN,NaN,-0.0389320636467545,447.725425333505,62.308114639444,11.564595,289.376,288.188,290.133,0.156058147821923+0i,0.00063682,20.8663328430975,491.789096109523,27.5116363780999,20.8605063482316,-9.9E+037,-9.9E+037,248.984,531.618
20260513155903.5,2513.46800029278,9.7936572,0.56540342,2.0027275,2.7347003,-0.000394964,-0.000709672,0.002378169,1.2012755,0.43588205,0.00062506,0.10789935,4.1315712,0.70816466,289.348,288.194,290.13,-22.75,NaN,NaN,NaN,-0.0437719207554323,447.955241547912,54.1550846063415,14.1632932,289.348,288.194,290.13,0.213082817010626+0i,0.00062506,20.872400314607,494.947293203865,26.404416244904,20.8582032255248,1394.386,649.701,116.67,-9.9E+037
20260513155905.7,2515.67200161517,9.7938649,0.46718398,2.0028696,2.734908,-0.000394964,-0.000711958,0.002420639,1.2012755,0.23675981,0.000641285,-0.00723921,4.1311231,0.73268239,289.354,288.194,290.111,-22.69,NaN,NaN,NaN,-0.0347818070933954,448.091738052723,44.3386393448938,14.6536478,289.354,288.194,290.111,0.126750165618972+0i,0.000641285,20.8674253210418,492.338402181005,26.404416244904,20.8607131801085,-9.9E+037,595.742,679.098,204.031
20260513155908,2517.961005494,9.7936463,0.48953019,2.002804,2.7349735,-0.000393984,-0.000709672,0.002373487,1.2012318,0.40455391,0.000635078,-0.000970367,4.1316696,0.74070184,289.357,288.199,290.13,-22.71,NaN,NaN,NaN,-0.0389320636467545,448.134783411727,46.572009309799,14.8140368,289.357,288.199,290.13,0.179306272277269+0i,0.000635078,20.8734927925513,482.862559631299,26.3907145670269,20.8591190415725,-9.9E+037,322.691,654.78,-9.9E+037
20260513155910.1,2520.05800679326,9.7942146,0.69559259,2.0027603,2.7349845,-0.000393875,-0.000710434,0.002365538,1.2012318,0.1358854,0.000638127,0.031716596,4.1310466,0.66990723,289.373,288.207,290.16,-22.71,NaN,NaN,NaN,-0.0416967924787883,448.142012403316,67.1667130674518,13.3981446,289.373,288.207,290.16,0.203494786832222+0i,0.000638127,20.8665759860546,483.137838300376,26.349734094103,20.8594732646958,-9.9E+037,-9.9E+037,661.699,580.632
20260513155912.2,2522.16400019825,9.7936244,0.61234814,2.0027931,2.7356184,-0.000394855,-0.000708038,0.002344194,1.2012755,0.2347454,0.000640959,0.11948451,4.1310138,0.72841787,289.366,288.215,290.146,-22.66,NaN,NaN,NaN,-0.0396216642021017,448.558599473127,58.8469284428976,14.5683574,289.366,288.215,290.146,0.150931013160078+0i,0.000640959,20.8662118267399,495.084932538403,25.2833698731229,20.8605359340657,-9.9E+037,141.762,547.802,342.941
20260513155914.3,2524.29999746382,9.7934933,0.82077082,2.0027385,2.7356621,-0.000389955,-0.0007088,0.002301071,1.2011881,0.42112426,0.000639652,-0.044641811,4.1311122,0.61882676,289.35,288.21,290.165,-22.71,NaN,NaN,NaN,-0.0430759935894969,448.587318285164,79.67752806212,12.3765352,289.35,288.21,290.165,0.219082105007535+0i,0.000639652,20.8673043046841,493.986320395443,25.2833698731229,20.8593551903214,-9.9E+037,-9.9E+037,-9.9E+037,-9.9E+037
20260513155916.4,2526.4250010252,9.7938212,0.50641589,2.0030773,2.7363069,-0.000394093,-0.000708256,0.002339512,1.2013302,0.44631966,0.000635514,0.011513852,4.1310684,0.71380195,289.339,288.202,290.192,-22.74,NaN,NaN,NaN,-0.0216414368779709,449.011068628459,48.2596339770872,14.276039,289.339,288.202,290.192,0.169429515249758+0i,0.000635514,20.8668180187699,483.000198965837,25.297071551,20.8596209249044,247.626,505.38,228.705,-9.9E+037
20260513155918.6,2528.56200411916,9.7945862,0.58211125,2.0029243,2.7367223,-0.000391806,-0.000708474,0.002349203,1.2012646,0.43007999,0.000641176,0.002995171,4.1315712,0.72707675,289.343,288.232,290.176,-22.74,NaN,NaN,NaN,-0.0313211510953977,449.284061638081,55.8249322315425,14.541535,289.343,288.232,290.176,0.192512338880481+0i,0.000641176,20.872400314607,483.274226368238,26.363311211272,20.859237115947,-9.9E+037,647.232,357.086,-9.9E+037
20260513155920.7,2530.6720007211,9.7945207,0.64693683,2.0030663,2.7363069,-0.000393548,-0.000709889,0.002402453,1.2013192,0.11122032,0.000641939,-0.091929022,4.1310575,0.6665517,289.381,288.226,290.16,-22.74,NaN,NaN,NaN,-0.0223373640439348,449.011068628459,62.3038610221323,13.331034,289.381,288.226,290.16,0.202252978894086+0i,0.000641939,20.8666970024123,483.137838300376,27.4980592609309,20.859237115947,478.629,230.247,635.518,420.213
20260513155922.8,2532.79300108552,9.7944004,0.71570069,2.0028259,2.7356184,-0.000394964,-0.00071381,0.002348223,1.201199,0.40234854,0.000640414,0.1105576,4.1310356,0.72414025,289.354,288.232,290.152,-22.83,NaN,NaN,NaN,-0.0375465359254292,448.558599473127,69.1763973311955,14.482805,289.354,288.232,290.152,0.235981511008125+0i,0.000640414,20.8664538594552,483.000198965837,27.5253380559775,20.8585574486481,-9.9E+037,641.715,397.327,-9.9E+037
20260513155924.9,2534.92500521243,9.7943786,0.54305174,2.0027385,2.7359463,-0.000394637,-0.000708474,0.002363033,1.2012974,0.10962822,0.000644008,-0.09733,4.1322816,0.6264359,289.374,288.215,290.1,-22.87,NaN,NaN,NaN,-0.0430759935894969,448.774089140568,51.9211679476699,12.528718,289.374,288.215,290.1,0.159226282909501+0i,0.000644008,20.8802874724484,483.000198965837,26.3770128891492,20.8601521251083,-9.9E+037,-9.9E+037,602.621,540.632
20260513155927,2537.03099861741,9.7944004,0.51608091,2.0027385,2.7356293,-0.000393113,-0.000708474,0.002306081,1.2012974,0.21530621,0.000637801,0.078534501,4.131593,0.69283615,289.37,288.232,290.086,-22.79,NaN,NaN,NaN,-0.0430759935894969,448.56576274661,49.2255948884994,13.856723,289.37,288.232,290.086,0.190507800341811+0i,0.000637801,20.8726423473223,483.274226368238,27.5527414117323,20.8588533069895,561.77,412.873,533.185,377.796
20260513155929.2,2539.16000537574,9.7941818,0.73341242,2.0026838,2.7351156,-0.000394419,-0.000712721,0.002384376,1.2013302,0.31443793,0.000639652,0.1131651,4.1313198,0.71368956,289.37,288.234,290.1,-22.85,NaN,NaN,NaN,-0.0465366495874946,448.228168839429,70.94657875384,14.2737912,289.37,288.234,290.1,0.184279302771492+0i,0.000639652,20.8696091666885,483.687144371858,27.4980592609309,20.8601521251083,-9.9E+037,342.997,561.746,-9.9E+037
20260513155931.3,2541.28100574017,9.7937337,0.49565199,2.0027385,2.7353779,-0.000393221,-0.000710543,0.002337116,1.2012646,0.33579332,0.00063987,-0.11886941,4.1316368,0.57882884,289.35,288.229,290.081,-22.85,NaN,NaN,NaN,-0.0430759935894969,448.400547429761,47.1838465856126,11.5765768,289.35,288.229,290.081,0.140607877630975+0i,0.00063987,20.8731286332365,483.411865702781,27.5527414117323,20.8605063482316,-9.9E+037,-9.9E+037,158.003,99.854
20260513155933.4,2543.41400563717,9.793854,0.57170637,2.002815,2.7349189,-0.000397359,-0.000706187,0.002338531,1.2013083,0.13158923,0.00064085,0.051676176,4.1316586,0.67578023,289.367,288.229,290.067,-22.88,NaN,NaN,NaN,-0.0382361364807764,448.098901326206,54.7850267406139,13.5156046,289.367,288.229,290.067,0.150890658510846+0i,0.00064085,20.8733706659518,483.000198965837,27.5116363780999,20.8605359340657,9.9E+037,332.906,528.731,583.482
20260513155935.5,2545.53100280464,9.7938758,0.52345762,2.003121,2.7346129,-0.000393657,-0.000709018,0.00231991,1.2012427,0.44058416,0.000638454,0.011461255,4.1312324,0.67712026,289.348,288.199,290.076,-22.96,NaN,NaN,NaN,-0.0188767080459371,447.897803923837,49.9628529091578,13.5424052,289.348,288.199,290.076,0.146249596276115+0i,0.000638454,20.8686388153437,483.54950503732,27.5663185289013,20.8604474455255,-9.9E+037,347.823,-9.9E+037,-9.9E+037
20260513155937.6,2547.63199724257,9.7935917,0.47952361,2.0027713,2.7343833,-0.000395073,-0.000707603,0.002360311,1.2012864,0.11538009,0.000637801,0.04098176,4.1310575,0.69131389,289.367,288.194,290.081,-23,NaN,NaN,NaN,-0.0410008653128102,447.746915153954,45.5719115203564,13.8262778,289.367,288.194,290.081,0.146267183758745+0i,0.000637801,20.8666970024123,483.411865702781,27.4843575830532,20.8602112967766,707.21,202.514,616.75,462.43
20260513155939.8,2549.8119994998,9.7945862,0.53922044,2.0030554,2.734744,-0.000395726,-0.000708038,0.002339185,1.2012755,0.22753456,0.000618308,-0.00694676,4.1310138,0.70717382,289.359,288.191,290.032,-23.11,NaN,NaN,NaN,-0.0230269645992962,447.98396035995,51.5382524400048,14.1434764,289.359,288.191,290.032,0.170043634443818+0i,0.000618308,20.8662118267399,482.039226157416,27.5116363780999,20.8597389992788,617.626,371.041,596.674,421.728
20260513155942.1,2552.05800421536,9.7945534,0.44276226,2.0028915,2.7342959,-0.000392459,-0.000710543,0.002385356,1.2012209,0.13450717,0.000637365,-0.000902199,4.1310138,0.56580608,289.378,288.185,290.024,-23.1,NaN,NaN,NaN,-0.0333962793720701,447.689477529878,41.897834575793,11.3161216,289.378,288.185,290.024,0.145042996603907+0i,0.000637365,20.8662118267399,483.274226368238,26.5820398144774,20.860063636568,-9.9E+037,-9.9E+037,184.467,407.334
20260513155944.3,2554.25699651241,9.7945207,0.712116,2.0028259,2.734285,-0.000396053,-0.000712067,0.002357153,1.2012755,0.30201975,0.000636494,0.00545287,4.1311559,0.60968772,289.363,288.194,289.989,-23.07,NaN,NaN,NaN,-0.0375465359254292,447.682314256395,68.8181290172623,12.1937544,289.363,288.194,289.989,0.211361509558775+0i,0.000636494,20.8677894803565,482.039226157416,27.5253380559775,20.8592962876152,-9.9E+037,97.807,-9.9E+037,233.114
20260513155946.5,2556.49199746549,9.7936354,0.49168209,2.0027822,2.7337385,-0.000392459,-0.000710325,0.002372942,1.2012646,0.12309398,0.000639652,-0.000631811,4.1316805,0.55612907,289.366,288.202,289.989,-23.23,NaN,NaN,NaN,-0.0403112647574631,447.32316481066,46.7870788373601,11.1225814,289.366,288.202,289.989,0.11488691595388+0i,0.000639652,20.8736138089089,494.535626466921,27.5116363780999,20.8611852086441,9.9E+037,441.765,-9.9E+037,441.281
20260513155948.6,2558.60500149429,9.7937775,0.61449895,2.002968,2.7331702,-0.000394419,-0.000710869,0.002417916,1.2012099,0.28377547,0.000639434,0.11851229,4.1310247,0.75826627,289.363,288.215,289.953,-23.03,NaN,NaN,NaN,-0.0285564222633639,446.949688817958,59.0618890314814,15.1653254,289.363,288.215,289.953,0.208252722459335+0i,0.000639434,20.8663328430975,494.260347797844,26.4316950399507,20.8586755230225,1357.434,942.001,537.42,113.67
