DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260513182736.8,1324.93300661445,9.7914167,0.53004538,2.0026838,2.7301864,-0.000422841,-0.000711958,0.002398642,1.2051883,0.12887534,0.000637256,-0.038209033,4.1313745,0.64400143,289.016,287.296,289.051,-16.63,NaN,NaN,NaN,-0.0465366495874946,444.988791990537,50.6212600985651,12.8800286,289.016,287.296,289.051,0.114987996053323+0i,0.000637256,20.8702164689603,482.724920296755,27.5390397338547,20.8607131801085,9.9e+37,234.005,409.55,624.948
20260513182738.8,1326.99200771749,9.7916571,0.46772523,2.0030554,2.7300553,-0.000423494,-0.000711196,0.002394286,1.2052539,0.29199897,0.000639216,-0.1109325,4.1310684,0.55054196,289.01,287.282,289.092,-16.62,NaN,NaN,NaN,-0.0230269645992962,444.902635554424,44.3927340434357,11.0108392,289.01,287.282,289.092,0.147182293924799+0i,0.000639216,20.8668180187699,493.848681060904,27.1562646782454,20.8590305530322,1437.247,-9.9e+37,-9.9e+37,583.631
20260513182741,1329.14000451565,9.7914495,0.6712309,2.0027494,2.7299678,-0.000425781,-0.00070978,0.002405502,1.2052539,0.29577247,0.000625386,0.00560237,4.1315712,0.57594579,289.016,287.298,289.108,-16.87,NaN,NaN,NaN,-0.0423863930341355,444.845132212243,64.7319079376184,11.5189158,289.016,287.298,289.108,0.151937514899011+0i,0.000625386,20.872400314607,484.510477845737,27.5116363780999,20.8600047338618,9.9e+37,291.682,-9.9e+37,476.328
20260513182743.1,1331.22200891376,9.7916462,0.81529939,2.0030008,2.7300225,-0.000421752,-0.000712938,0.002399077,1.2052211,0.40958012,0.000638236,0.12470245,4.1309919,0.72019983,288.994,287.293,289.168,-16.92,NaN,NaN,NaN,-0.0264812939866772,444.881080015869,79.1306913758506,14.4039966,288.994,287.293,289.168,0.131177922192182+0i,0.000638236,20.8659686837828,483.961171774259,27.4980592609309,20.8610378173976,9.9e+37,863.769,-9.9e+37,-9.9e+37
20260513182745.1,1333.28500315547,9.7914713,0.57953486,2.0027931,2.7299788,-0.000425781,-0.000712938,0.002359875,1.2052866,0.23476723,0.000636058,-0.17007033,4.1310029,0.60346771,288.991,287.285,289.19,-16.87,NaN,NaN,NaN,-0.0396216642021017,444.852361203831,55.5674374687222,12.0693542,288.991,287.285,289.19,0.115315014448908+0i,0.000636058,20.8660908103822,483.961171774259,28.3455703179975,20.8608309855208,659.869,-9.9e+37,276.764,408.176
20260513182747.2,1335.33200472593,9.7916134,0.6276057,2.0027603,2.7304378,-0.000423494,-0.000713701,0.002408333,1.2052539,0.44583297,0.000640087,0.10753197,4.1316477,0.66447946,288.986,287.274,289.165,-16.74,NaN,NaN,NaN,-0.0416967924787883,445.154007307386,60.3718302603306,13.2895892,288.986,287.274,289.165,0.10185856141541+0i,0.000640087,20.8732496495942,483.54950503732,28.3729736737523,20.8614213573929,1602.512,613.015,-9.9e+37,-9.9e+37
20260513182749.4,1337.53100708127,9.7915369,0.53378174,2.0027057,2.7303504,-0.000425019,-0.000714136,0.002387534,1.2052976,0.40357726,0.000635732,-0.00094445,4.1310903,0.77887307,288.975,287.263,289.089,-16.62,NaN,NaN,NaN,-0.0451511218661693,445.09656968331,50.9946869213718,15.5774614,288.975,287.263,289.089,0.164159308765298+0i,0.000635732,20.867061161727,482.588532228898,28.3182915229509,20.8590009671981,513.537,822.262,588.097,-9.9e+37
20260513182751.4,1339.59400132298,9.791373,0.55386803,2.0027057,2.7300006,-0.000419901,-0.000714463,0.002396355,1.2052429,0.31653092,0.000640632,-0.11663314,4.1310575,0.58463417,289.007,287.257,289.035,-16.78,NaN,NaN,NaN,-0.0451511218661693,444.866687750797,53.0021914061313,11.6926834,289.007,287.257,289.035,0.171015984425269+0i,0.000640632,20.8666970024123,483.687144371858,27.5527414117323,20.8588828928237,-9.9e+37,-9.9e+37,130.417,248.527
20260513182753.5,1341.64000712335,9.7913292,0.5752354,2.0026729,2.7301646,-0.000423168,-0.000716096,0.002388188,1.2051883,0.16808215,0.000638781,0.022722585,4.1313526,0.69363493,289.026,287.255,289.01,-16.87,NaN,NaN,NaN,-0.047226250142856,444.974465443571,55.1377321706287,13.8726986,289.026,287.255,289.01,0.183440598200126+0i,0.000638781,20.8699733260032,483.961171774259,26.3770128891492,20.8586163513543,9.9e+37,730.945,550.804,487.491
20260513182755.5,1343.69100183249,9.7918101,0.47327196,2.0027385,2.730405,-0.000426435,-0.000715116,0.002374685,1.2052866,0.43519785,0.000636494,0.011964243,4.131604,0.64914657,288.994,287.266,289,-17.01,NaN,NaN,NaN,-0.0430759935894969,445.132451768831,44.9470965140936,12.9829314,288.994,287.266,289,0.157719820310098+0i,0.000636494,20.8727644739218,495.084932538403,26.3907145670269,20.8586755230225,-9.9e+37,232.287,106.31,-9.9e+37
20260513182757.6,1345.75400613248,9.7920178,0.7905012,2.0026838,2.7300225,-0.000424148,-0.00071479,0.002377625,1.2052648,0.43973954,0.000626693,0.049989165,4.1311122,0.70488442,288.988,287.279,288.964,-17.03,NaN,NaN,NaN,-0.0465366495874946,444.881080015869,76.6522606831284,14.0976884,288.988,287.279,288.964,0.133266660000729+0i,0.000626693,20.8673043046841,494.260347797844,26.4316950399507,20.8607424969805,-9.9e+37,576.108,297.231,-9.9e+37
20260513182759.7,1347.80800826848,9.7922364,0.63081501,2.0030226,2.7300334,-0.000425672,-0.000719254,0.002420094,1.2052429,0.4158776,0.000635405,0.090623096,4.1310247,0.76049456,289.018,287.293,288.945,-17.1,NaN,NaN,NaN,-0.0251020928759687,444.888243289352,60.6925815896196,15.2098912,289.018,287.293,288.945,0.11517516858427+0i,0.000635405,20.8663328430975,493.848681060904,26.3770128891492,20.8608605713549,-9.9e+37,739.864,517.287,-9.9e+37
20260513182801.8,1349.96500723064,9.7922473,0.77608389,2.0028259,2.7302848,-0.000423712,-0.000712721,0.002368369,1.2053085,0.25705778,0.000636712,-0.00739307,4.1313089,0.74479179,289.01,287.306,288.923,-17.09,NaN,NaN,NaN,-0.0375465359254292,445.053458606201,75.2113368249561,14.8958358,289.01,287.306,288.923,0.157534576599238+0i,0.000636712,20.8694881503308,485.335062586296,25.2697927559529,20.8602408826107,-9.9e+37,557.629,815.682,-9.9e+37
20260513182804.1,1352.20700874925,9.792291,0.56251275,2.0028915,2.7306127,-0.000423821,-0.000713374,0.002397553,1.2052429,0.14129682,0.000637583,-0.000684626,4.1314728,0.53279964,289.013,287.309,288.942,-17.06,NaN,NaN,NaN,-0.0333962793720701,445.268948273642,53.8661794382413,10.6559928,289.013,287.309,288.942,0.176141412918979+0i,0.000637583,20.8713078366628,482.724920296755,24.4905409668572,20.8588828928237,-9.9e+37,-9.9e+37,175.446,369.978
20260513182806.1,1354.28900308907,9.7922473,0.66607592,2.0027057,2.7310061,-0.000422296,-0.000713265,0.002384268,1.2052866,0.10937287,0.000626802,0.046740376,4.1316258,0.63695426,289.024,287.317,288.97,-17.05,NaN,NaN,NaN,-0.0451511218661693,445.527483300088,64.2166985351432,12.7390852,289.024,287.317,288.97,0.183095054953026+0i,0.000626802,20.8730065066371,483.54950503732,25.3517537018015,20.8591190415725,1356.399,316.162,566.082,621.374
20260513182808.2,1356.36300109327,9.7923675,0.42861555,2.0028587,2.7311264,-0.000423385,-0.000713701,0.002382634,1.2053741,0.41750353,0.000637474,0.11091782,4.1316258,0.70369171,289.002,287.334,288.97,-17.08,NaN,NaN,NaN,-0.0354714076487426,445.606542180823,40.4839555682913,14.0738342,289.002,287.334,288.97,0.119926688099601+0i,0.000637474,20.8730065066371,482.862559631299,25.297071551,20.8601228082363,-9.9e+37,481.012,309.138,-9.9e+37
20260513182810.3,1358.41800905764,9.7923129,0.57306822,2.002968,2.7306236,-0.000422841,-0.000714681,0.002405938,1.205232,0.11376179,0.000637583,0.056549471,4.1309919,0.68160741,289.026,287.336,288.932,-17.12,NaN,NaN,NaN,-0.0285564222633639,445.276111547125,54.9211354985065,13.6321482,289.026,287.336,288.932,0.184848857939734+0i,0.000637583,20.8659686837828,483.000198965837,26.9375360750405,20.8585574486481,-9.9e+37,94.986,668.55,493.317
20260513182812.3,1360.49200706184,9.7923457,0.64368279,2.0027603,2.7311264,-0.000423168,-0.000714136,0.002360637,1.2053085,0.15964258,0.000628871,-0.11302067,4.1316586,0.55955116,289.018,287.317,288.962,-17.23,NaN,NaN,NaN,-0.0416967924787883,445.606542180823,61.9786391970174,11.1910232,289.018,287.317,288.962,0.140488883365384+0i,0.000628871,20.8733706659518,482.724920296755,27.4843575830532,20.8602997853169,-9.9e+37,-9.9e+37,227.419,704.742
20260513182814.4,1362.55400553346,9.7929687,0.48736082,2.0027166,2.7309952,-0.000425128,-0.000713918,0.002352579,1.2053631,0.14086797,0.000637583,0.02672112,4.131593,0.64806735,289.018,287.331,289.013,-17.25,NaN,NaN,NaN,-0.0444615213108221,445.520320026604,46.3551937602823,12.961347,289.018,287.331,289.013,0.124631105575505+0i,0.000637583,20.8726423473223,484.236450443341,27.5253380559775,20.8601521251083,9.9e+37,203.215,376.912,724.983
20260513182816.5,1364.62500616908,9.7924113,0.45454862,2.0030336,2.7309406,-0.000424583,-0.000712394,0.002322088,1.2052866,0.41993482,0.000636058,-0.033824904,4.131298,0.60410608,289.01,287.35,289.016,-17.24,NaN,NaN,NaN,-0.0244061657100048,445.484437941083,43.075810725644,12.0821216,289.01,287.35,289.016,0.0987161009371404+0i,0.000636058,20.8693671339732,482.313253559816,26.404416244904,20.8610378173976,-9.9e+37,-9.9e+37,-9.9e+37,191.894
20260513182818.5,1366.69100783765,9.7921271,0.60033588,2.0026729,2.7308531,-0.000423385,-0.000716423,0.00234855,1.2052976,0.44379783,0.000639107,0.092715086,4.1314291,0.72951783,288.987,287.316,289.04,-17.32,NaN,NaN,NaN,-0.047226250142856,445.426934598903,57.6463749398815,14.5903566,288.987,287.316,289.04,0.102849447358893+0i,0.000639107,20.8708226609904,483.000198965837,26.404416244904,20.8613920405209,1339.665,634.293,102.53,-9.9e+37
20260513182820.6,1368.74600574374,9.7917118,0.8865512,2.0029789,2.7310171,-0.000424039,-0.000715661,0.002374031,1.2052757,0.11364067,0.000633554,0.045551235,4.13144,0.69129862,289.01,287.315,289.027,-17.37,NaN,NaN,NaN,-0.0278668217080025,445.534712291676,86.2518833989783,13.8259724,289.01,287.315,289.027,0.209389807075814+0i,0.000633554,20.870943677348,482.588532228898,26.363311211272,20.8591782132408,879.441,304.397,585.843,462.803
20260513182822.6,1370.79300731421,9.7915697,0.61871873,2.0028587,2.7306017,-0.000422732,-0.000713918,0.00235835,1.2052211,0.43084166,0.000636712,-0.044868531,4.130981,0.63638355,288.982,287.308,289.059,-17.39,NaN,NaN,NaN,-0.0354714076487426,445.261719282053,59.4836307903975,12.727671,288.982,287.308,289.059,0.132487619585311+0i,0.000636712,20.8658476674251,482.450892894359,26.4179933620735,20.8605063482316,-9.9e+37,161.811,-9.9e+37,-9.9e+37
20260513182824.7,1372.84699939191,9.7914057,0.50131437,2.002662,2.7308203,-0.000421099,-0.000716096,0.002403215,1.2053194,0.16815526,0.000638781,-0.003207192,4.1313526,0.72021074,289.024,287.293,289.078,-17.38,NaN,NaN,NaN,-0.0479158506982031,445.405379060348,47.7497675816956,14.4042148,289.024,287.293,289.078,0.103355690032994+0i,0.000638781,20.8699733260032,483.274226368238,26.404416244904,20.8610378173976,1303.946,658.054,611.854,300.107
20260513182826.8,1374.92200322449,9.791679,0.64365005,2.0028478,2.7311373,-0.00042589,-0.000715225,0.00236728,1.2052976,0.40354671,0.000641939,-0.013190298,4.131604,0.62666942,288.995,287.3,289.092,-17.36,NaN,NaN,NaN,-0.036161008204104,445.613705454306,61.9753670299407,12.5333884,288.995,287.3,289.092,0.128082674265315+0i,0.000641939,20.8727644739218,495.084932538403,25.2833698731229,20.8605063482316,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
20260513182828.8,1376.99600122869,9.7917227,0.50902611,2.0030773,2.730875,-0.000423059,-0.000719472,0.002422599,1.2053741,0.1260436,0.000636712,0.042107524,4.1312433,0.69801403,289.024,287.276,289.141,-17.22,NaN,NaN,NaN,-0.0216414368779709,445.441326863974,48.5205098459614,13.9602806,289.024,287.276,289.141,0.106500901166182+0i,0.000636712,20.8687598317013,495.222571872942,24.5042426447344,20.8607720828146,1501.804,425.219,608.925,518.601
20260513182830.9,1379.06200289726,9.7910232,0.51065095,2.0030773,2.7308094,-0.000422623,-0.000714572,0.002401909,1.2053741,0.31773018,0.000638345,0.11760389,4.1312652,0.75038652,289.005,287.279,289.135,-17.25,NaN,NaN,NaN,-0.0216414368779709,445.398215786865,48.6829028805644,15.0077304,289.005,287.279,289.135,0.15939126297083+0i,0.000638345,20.8690029746584,494.947293203865,25.297071551,20.8588828928237,-9.9e+37,516.365,508.2,-9.9e+37
20260513182833,1381.14000409842,9.7914167,0.54755964,2.002662,2.7308094,-0.00042295,-0.000715987,0.002410838,1.2052539,0.14270778,0.000636929,0.015833741,4.1313745,0.71289731,289.024,287.282,289.119,-17.29,NaN,NaN,NaN,-0.0479158506982031,445.398215786865,52.3717055764131,14.2579462,289.024,287.282,289.119,0.111247179036127+0i,0.000636929,20.8702164689603,490.964511368963,25.6251644558079,20.8608016686488,-9.9e+37,-9.9e+37,714.803,382.154
20260513182835,1383.18300247192,9.7912855,0.4841417,2.002651,2.7306892,-0.000421752,-0.000713483,0.002380021,1.2053522,0.29131695,0.000634751,0.11379266,4.1311777,0.72238338,289.02,287.27,289.081,-17.3,NaN,NaN,NaN,-0.0486117778641528,445.319222624235,46.0334619801985,14.4476676,289.02,287.27,289.081,0.0702052863291212+0i,0.000634751,20.8680315130718,484.098811108797,26.4179933620735,20.8621593894737,-9.9e+37,263.168,558.645,102.812
20260513182837.1,1385.24999991059,9.7917227,0.58323849,2.0029243,2.7310717,-0.000420445,-0.000715443,0.002394939,1.2051992,0.12265858,0.000641176,-0.10863046,4.1315165,0.60206221,289.009,287.289,289.046,-17.15,NaN,NaN,NaN,-0.0313211510953977,445.570594377197,55.9375931238925,12.0412442,289.009,287.289,289.046,0.158985051909112+0i,0.000641176,20.8717930123352,490.828123301101,26.3770128891492,20.8593256044873,-9.9e+37,-9.9e+37,494.178,582.971
20260513182839.2,1387.34700120986,9.791515,0.49054503,2.0027931,2.7306017,-0.000423712,-0.000716205,0.002391564,1.2052866,0.43052193,0.000635296,-0.035639646,4.1309701,0.62119691,289.004,287.294,289.032,-17.25,NaN,NaN,NaN,-0.0396216642021017,445.261719282053,46.6734364947751,12.4239382,289.004,287.294,289.032,0.0767912293051133+0i,0.000635296,20.8657266510675,494.397987132382,27.4980592609309,20.861687091976,324.068,-9.9e+37,-9.9e+37,149.036
20260513182841.3,1389.42900560796,9.7917336,0.59194432,2.0030445,2.7309406,-0.000422841,-0.000710978,0.002397008,1.2053522,0.43421902,0.00063584,-0.031072027,4.1312761,0.66065034,288.991,287.308,289.019,-17.27,NaN,NaN,NaN,-0.0237165651546434,445.484437941083,56.8076887348069,13.2130068,288.991,287.308,289.019,0.160109233481466+0i,0.00063584,20.8691239910161,493.711041726361,26.4179933620735,20.8592667017811,1262.386,346.294,-9.9e+37,-9.9e+37
20260513182843.3,1391.48800671101,9.7913511,0.57067625,2.002662,2.7307875,-0.000423277,-0.000713374,0.002386554,1.2053085,0.41132282,0.000642701,0.10535664,4.1313526,0.73641877,288.978,287.313,288.997,-17.28,NaN,NaN,NaN,-0.0479158506982031,445.383823521793,54.6820724110767,14.7283754,288.978,287.313,288.997,0.115126530889553+0i,0.000642701,20.8699733260032,495.358959940804,27.5390397338547,20.860595105734,1458.85,841.117,221.956,-9.9e+37
20260513182845.5,1393.66000257432,9.791515,0.58803882,2.0027057,2.7309515,-0.000425346,-0.000715987,0.002405611,1.2052866,0.27214185,0.000638454,-0.00741708,4.1313854,0.74388387,288.997,287.302,288.948,-17.39,NaN,NaN,NaN,-0.0451511218661693,445.491601214567,56.4173573811708,14.8776774,288.997,287.302,288.948,0.111380103113843+0i,0.000638454,20.870337485318,494.67326580146,26.4179933620735,20.8608309855208,-9.9e+37,699.992,706.701,-9.9e+37
20260513182847.6,1395.76900340617,9.791679,0.61769625,2.0028368,2.7311264,-0.000424039,-0.000712721,0.00235247,1.2052866,0.31830635,0.000639216,0.17157954,4.1315603,0.73900607,289.005,287.302,288.945,-17.34,NaN,NaN,NaN,-0.0368569353700678,445.606542180823,59.3814400331408,14.7801214,289.005,287.302,288.945,0.180660393279869+0i,0.000639216,20.8722792982494,494.535626466921,26.4179933620735,20.8587045709324,-9.9e+37,576.841,612.031,-9.9e+37
20260513182849.7,1397.84400723875,9.7910014,0.37128995,2.0030991,2.7301646,-0.000422732,-0.000713156,0.00239581,1.205232,0.27163879,0.000640305,-0.1684444,4.1311231,0.58408528,288.991,287.294,288.945,-17.45,NaN,NaN,NaN,-0.0202622357672624,444.974465443571,34.7546048971854,11.6817056,288.991,287.294,288.945,0.0920166642354832+0i,0.000640305,20.8674253210418,493.025347587022,25.2833698731229,20.8607131801085,-9.9e+37,-9.9e+37,318.195,315.482
20260513182851.8,1399.90600571036,9.7906298,0.61307271,2.0026838,2.7301536,-0.000424148,-0.000714354,0.002370764,1.2052211,0.44465336,0.000637256,0.12132401,4.1313635,0.6959025,288.998,287.308,288.959,-17.52,NaN,NaN,NaN,-0.0465366495874946,444.967236451982,58.9193448784127,13.91805,288.998,287.308,288.959,0.171506052340799+0i,0.000637256,20.8700943423609,493.848681060904,25.2833698731229,20.8590305530322,1228.039,558.112,-9.9e+37,-9.9e+37
20260513182853.9,1402.09000110626,9.7909904,0.84605132,2.0030882,2.7301646,-0.000424257,-0.000713156,0.002379367,1.2052648,0.1875115,0.00063682,-0.000660233,4.1311777,0.58666058,289.014,287.302,288.921,-17.55,NaN,NaN,NaN,-0.0209518363226238,444.974465443571,82.204162753094,11.7332116,289.014,287.302,288.921,0.154540822829059+0i,0.00063682,20.8680315130718,484.510477845737,25.2833698731229,20.8605359340657,745.336,81.293,-9.9e+37,375.858
20260513182856,1404.17200550437,9.7903019,0.42389707,2.0030554,2.7297164,-0.000425237,-0.000713918,0.002351817,1.2052101,0.41706704,0.000637692,0.084872435,4.1313307,0.72886527,288.982,287.292,288.782,-17.59,NaN,NaN,NaN,-0.0230269645992962,444.679916895394,40.0123717287048,14.5773054,288.982,287.292,288.782,0.143455053695835+0i,0.000637692,20.8697301830461,482.588532228898,26.2676485875468,20.8591486274067,1578.982,840.103,156.375,-9.9e+37
20260513182858.1,1406.24600350857,9.7901051,0.57099598,2.002804,2.7293448,-0.000423277,-0.000715116,0.002356064,1.2052211,0.10768474,0.000637909,-0.003130857,4.1310029,0.65788515,288.989,287.286,288.586,-17.56,NaN,NaN,NaN,-0.0389320636467545,444.435708415915,54.7140275112426,13.157703,288.989,287.286,288.586,0.185352985211506+0i,0.000637909,20.8660908103822,483.961171774259,26.4179933620735,20.858527862814,460.256,365.692,631.242,446.759
20260513182900.2,1408.32800790668,9.7899303,0.56729235,2.0026838,2.7293886,-0.000423385,-0.000718601,0.002350292,1.2052976,0.36304898,0.000638454,0.1137883,4.1310794,0.73762785,288.986,287.262,288.421,-17.64,NaN,NaN,NaN,-0.0465366495874946,444.464492946058,54.3438718560724,14.752557,288.986,287.262,288.421,0.116795929318241+0i,0.000638454,20.8669401453694,483.137838300376,25.2833698731229,20.8608605713549,-9.9e+37,619.911,473.5,-9.9e+37
20260513182902.2,1410.39399951696,9.7901379,0.72884018,2.0028368,2.7293558,-0.000423168,-0.000714245,0.002346154,1.2053413,0.36125609,0.000637256,0.10440708,4.1309701,0.75650721,289.005,287.262,288.38,-17.6,NaN,NaN,NaN,-0.0368569353700678,444.442937407503,70.4896107271214,15.1301442,289.005,287.262,288.38,0.157561305951916+0i,0.000637256,20.8657266510675,483.82353243972,25.3107732288772,20.8601228082363,-9.9e+37,483.178,606.253,-9.9e+37
20260513182904.3,1412.46800757945,9.7902363,0.46738914,2.0030008,2.7294104,-0.000424039,-0.000712285,0.002355084,1.2052429,0.43354136,0.00064183,-0.052262962,4.1310247,0.65482207,288.989,287.262,288.423,-17.55,NaN,NaN,NaN,-0.0264812939866772,444.478819493024,44.3591438591716,13.0964414,288.989,287.262,288.423,0.0894630471813432+0i,0.00064183,20.8663328430975,494.67326580146,25.3244749067544,20.8612147944782,-9.9e+37,151.388,338.144,-9.9e+37
20260513182906.4,1414.5470045507,9.789974,0.46089848,2.0027275,2.7287328,-0.000424257,-0.000715879,0.002354866,1.2053304,0.12190236,0.000636929,-0.10873794,4.1310247,0.63769412,289.008,287.234,288.516,-17.67,NaN,NaN,NaN,-0.0437719207554323,444.033513611175,43.7104412336967,12.7538824,289.008,287.234,288.516,0.0860880585524777+0i,0.000636929,20.8663328430975,493.574653658504,26.3770128891492,20.8613032830185,689.95,-9.9e+37,546.437,481.14
20260513182908.4,1416.59400612116,9.7901707,0.39153664,2.0027166,2.7291372,-0.000423603,-0.000712176,0.002384812,1.2051664,0.43778297,0.000618308,0.057886492,4.131593,0.68439878,288.99,287.237,288.608,-17.7,NaN,NaN,NaN,-0.0444615213108221,444.299277629209,36.7781404020763,13.6879756,288.99,287.237,288.608,0.142729592353404+0i,0.000618308,20.8726423473223,494.947293203865,26.404416244904,20.8586755230225,438.726,511.003,83.994,-9.9e+37
20260513182910.5,1418.6440050602,9.7898975,0.59038932,2.0026838,2.729006,-0.000420227,-0.000716314,0.002317515,1.205232,0.39727759,0.000638781,-0.006857045,4.1314947,0.63795601,288.978,287.24,288.676,-17.73,NaN,NaN,NaN,-0.0465366495874946,444.21305547499,56.6522757902661,12.7591202,288.978,287.24,288.676,0.115076055637383+0i,0.000638781,20.8715509796199,493.574653658504,26.3907145670269,20.8607424969805,-9.9e+37,263.016,-9.9e+37,-9.9e+37
20260513182912.6,1420.72599940002,9.7903128,0.63165962,2.0030773,2.7289295,-0.000422296,-0.000717185,0.002368804,1.2052211,0.26922281,0.000636058,0.11871331,4.1311668,0.76897888,288.994,287.253,288.766,-17.65,NaN,NaN,NaN,-0.0216414368779709,444.162781124398,60.7769953047891,15.3795776,288.994,287.253,288.766,0.140177011923113+0i,0.000636058,20.8679104967142,494.535626466921,25.3107732288772,20.8600932224021,1432.138,926.356,600.844,-9.9e+37
20260513182914.6,1422.78900370002,9.79075,0.71126702,2.0026729,2.7289951,-0.000420881,-0.000713918,0.002293122,1.2052757,0.11025786,0.000637474,0.06183047,4.13144,0.65024328,288.997,287.262,288.826,-17.59,NaN,NaN,NaN,-0.047226250142856,444.205892201507,68.7332785467438,13.0048656,288.997,287.262,288.826,0.193151661337496+0i,0.000637474,20.870943677348,493.848681060904,25.3244749067544,20.8587944042834,-9.9e+37,229.081,728.876,424.151
20260513182916.7,1424.85500536859,9.7909904,0.76531124,2.002968,2.7291481,-0.000423385,-0.000714245,0.002377625,1.2052976,0.40944154,0.000637909,-0.01960359,4.1314182,0.58660602,288.975,287.262,288.913,-17.67,NaN,NaN,NaN,-0.0285564222633639,444.306440902692,74.1346749233434,11.7321204,288.975,287.262,288.913,0.147383031284267+0i,0.000637909,20.8707016446327,483.961171774259,25.105746303549,20.8605359340657,-9.9e+37,-9.9e+37,-9.9e+37,-9.9e+37
20260513182918.8,1426.9179996103,9.7908483,0.68340248,2.0028478,2.7287328,-0.000423385,-0.000716096,0.00235051,1.2052648,0.1669429,0.000633989,-0.002632769,4.1309701,0.74214772,289.005,287.253,288.981,-17.72,NaN,NaN,NaN,-0.036161008204104,444.033513611175,65.9483845212289,14.8429544,289.005,287.253,288.981,0.160689062335035+0i,0.000633989,20.8657266510675,483.000198965837,24.4905409668572,20.8599159763594,1606.109,595.076,620.257,361.508
20260513182920.8,1428.99200767279,9.7916353,0.61942366,2.0027603,2.7292355,-0.000423385,-0.000711958,0.002294102,1.2053631,0.15123136,0.000638672,-0.11471245,4.1316586,0.57726838,288.991,287.245,289.019,-17.82,NaN,NaN,NaN,-0.0416967924787883,444.363878526768,59.5540843254426,11.5453676,288.991,287.245,289.019,0.12981165894283+0i,0.000638672,20.8733706659518,494.260347797844,24.4221571381786,20.8604178596913,-9.9e+37,-9.9e+37,264.698,631.629
20260513182922.9,1431.05100877583,9.7917118,0.52578849,2.0030991,2.7289514,-0.000424583,-0.000714681,0.002348985,1.205232,0.40987803,0.000614824,0.11251521,4.1312105,0.71603679,288.966,287.239,289.048,-17.87,NaN,NaN,NaN,-0.0202622357672624,444.17717338947,50.1958094172233,14.3207358,288.966,287.239,289.048,0.103663044546813+0i,0.000614824,20.8683956723866,494.67326580146,24.4221571381786,20.8609490598952,1189.376,598.918,176.924,-9.9e+37
20260513182924.9,1433.09700451791,9.7915369,0.61604086,2.002815,2.7287219,-0.000422623,-0.000716641,0.002402998,1.2052757,0.19757154,0.000637474,-0.11914371,4.1309919,0.58176751,289.002,287.218,289.065,-17.86,NaN,NaN,NaN,-0.0382361364807764,444.026350337692,59.2159937088557,11.6353502,289.002,287.218,289.065,0.0966687972348969+0i,0.000637474,20.8659686837828,495.084932538403,24.4768392889796,20.8614509432271,-9.9e+37,-9.9e+37,202.076,482.379
20260513182927,1435.17200835049,9.7922255,0.29986239,2.0027057,2.7296618,-0.00042197,-0.000712721,0.002371418,1.2054178,0.44276553,0.000636058,0.10507657,4.131604,0.70608477,288.972,287.237,289.1,-17.8,NaN,NaN,NaN,-0.0451511218661693,444.644034809873,27.6158477132839,14.1216954,288.972,287.237,289.1,0.0695713604866783+0i,0.000636058,20.8727644739218,494.535626466921,23.3559174779066,20.8613328688526,1556.318,676.978,-9.9e+37,-9.9e+37
20260513182929.1,1437.23000362515,9.7924222,0.4868905,2.0030117,2.7297274,-0.00042295,-0.000714027,0.002329929,1.2052648,0.12526444,0.000636494,-0.099212031,4.1313198,0.63845143,289.019,287.215,289.114,-17.93,NaN,NaN,NaN,-0.02579169343133,444.687145886982,46.3081880907798,12.7690286,289.019,287.215,289.114,0.0913164689331728+0i,0.000636494,20.8696091666885,493.986320395443,23.2738319713503,20.8613032830185,763.28,81.358,447.58,535.548
20260513182931.2,1439.32800069451,9.7924003,0.50122271,2.0030226,2.7297055,-0.00042197,-0.000711632,0.002363904,1.2054397,0.1670662,0.000634425,-0.003020872,4.1313635,0.7106843,289.008,287.207,289.108,-18.11,NaN,NaN,NaN,-0.0251020928759687,444.672753621911,47.740606713209,14.213686,289.008,287.207,289.108,0.100169151807763+0i,0.000634425,20.8700943423609,493.437014323961,24.4221571381786,20.8610082315635,1310.538,427.277,497.129,533.471
