File Name:	PMMA_CN_6mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	02 Aug 2024
Operator:	KH
Test ID:	PMMA_CN_6mm_4mg_60K_R1
Sample ID:	PMMA_6mm_4mg_R1
Sample Mass (mg):	4.0500
Sample Cup Mass (mg):	184.4700
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.761
Baseline O2:	20.276
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
116.000	180.216	80.055	19.997	100.278	20.075	7.626	1.004	899.233
116.500	180.724	80.052	19.997	100.284	20.071	7.983	1.029	899.240
117.001	181.253	80.053	19.998	100.289	20.072	7.866	1.037	899.257
117.501	181.739	80.051	19.998	100.288	20.068	8.184	1.014	899.248
118.001	182.265	80.052	19.996	100.287	20.066	8.355	1.011	899.257
118.502	182.772	80.054	19.997	100.283	20.064	8.576	1.033	899.240
119.001	183.286	80.053	19.997	100.278	20.063	8.680	1.022	899.241
119.501	183.814	80.054	19.997	100.274	20.064	8.696	1.043	899.227
120.001	184.332	80.054	19.998	100.277	20.063	8.821	1.045	899.265
120.501	184.810	80.052	19.998	100.281	20.060	9.109	0.996	899.229
121.001	185.299	80.054	19.997	100.282	20.056	9.410	0.968	899.221
121.501	185.779	80.052	19.998	100.283	20.055	9.531	0.969	899.252
122.001	186.317	80.052	19.997	100.287	20.054	9.593	1.017	899.197
122.502	186.826	80.055	19.997	100.286	20.053	9.638	1.047	899.261
123.001	187.364	80.054	19.998	100.284	20.053	9.539	1.047	899.274
123.502	187.847	80.054	19.997	100.286	20.053	9.521	1.020	899.251
124.001	188.359	80.056	19.997	100.285	20.052	9.620	0.996	899.266
124.501	188.872	80.054	19.997	100.287	20.056	9.389	1.026	899.266
125.001	189.388	80.055	19.997	100.284	20.056	9.430	1.030	899.232
125.501	189.903	80.053	19.998	100.280	20.055	9.549	1.032	899.225
126.001	190.459	80.051	19.998	100.279	20.056	9.496	1.070	899.270
126.501	190.940	80.053	19.997	100.278	20.055	9.621	1.036	899.253
127.001	191.429	80.051	19.997	100.270	20.058	9.288	0.970	899.258
127.501	191.935	80.054	19.997	100.265	20.057	9.400	0.995	899.265
128.002	192.461	80.054	19.998	100.261	20.058	9.256	1.032	899.274
128.501	192.926	80.051	19.998	100.258	20.058	9.206	0.992	899.270
129.001	193.467	80.052	19.997	100.260	20.060	9.021	1.007	899.261
129.501	193.954	80.054	19.997	100.265	20.059	9.122	1.028	899.239
130.001	194.505	80.053	19.998	100.270	20.061	9.008	1.038	899.246
130.501	195.006	80.052	19.997	100.273	20.063	8.897	1.052	899.261
131.001	195.490	80.051	19.998	100.273	20.062	8.985	0.985	899.294
131.501	196.001	80.051	19.997	100.269	20.066	8.746	0.993	899.268
132.002	196.507	80.052	19.997	100.266	20.063	9.063	1.017	899.257
132.501	196.985	80.051	19.998	100.262	20.062	9.183	0.985	899.242
133.001	197.503	80.052	19.997	100.255	20.065	8.990	0.996	899.243
133.501	198.036	80.055	19.997	100.254	20.066	8.887	1.051	899.247
134.001	198.535	80.054	19.998	100.257	20.065	8.991	1.032	899.302
134.501	199.058	80.057	19.996	100.260	20.067	8.912	1.022	899.243
135.001	199.592	80.056	19.997	100.266	20.070	8.645	1.056	899.300
135.501	200.086	80.055	19.997	100.272	20.074	8.301	1.027	899.265
136.002	200.591	80.053	19.997	100.271	20.073	8.423	0.999	899.262
136.501	201.078	80.054	19.998	100.272	20.076	8.180	0.993	899.290
137.001	201.621	80.055	19.998	100.270	20.076	8.211	1.030	899.285
137.501	202.111	80.052	19.998	100.265	20.077	8.006	1.033	899.252
138.001	202.618	80.053	19.998	100.261	20.075	8.137	0.997	899.310
138.501	203.120	80.052	19.997	100.261	20.078	7.886	1.009	899.281
139.001	203.633	80.051	19.997	100.255	20.078	7.859	1.015	899.303
139.501	204.152	80.052	19.998	100.250	20.080	7.693	1.032	899.316
140.001	204.638	80.055	19.997	100.247	20.084	7.288	1.005	899.295
140.501	205.172	80.055	19.997	100.248	20.082	7.403	1.020	899.324
141.001	205.670	80.052	19.998	100.248	20.084	7.162	1.032	899.318
141.502	206.179	80.051	19.997	100.246	20.085	7.093	1.007	899.291
142.002	206.705	80.051	19.998	100.244	20.087	6.857	1.035	899.292
142.501	207.224	80.054	19.999	100.244	20.088	6.738	1.046	899.290
143.001	207.683	80.053	19.998	100.244	20.087	6.858	0.978	899.305
