File Name:	PS_16.txt	Version: 8.3.7.3						
Date:	09 Aug 2024
Operator:	KH
Test ID:	PS_16
Sample ID:	PS_16
Sample Mass (mg):	2.8800
Sample Cup Mass (mg):	182.3000
End Total Mass (mg):	0.0100
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.800
Baseline O2:	20.363
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
54.001	116.568	80.018	19.980	100.451	20.281	-2.835	1.035	898.845
54.501	117.120	80.019	19.980	100.449	20.278	-2.496	1.099	898.825
55.001	117.656	80.016	19.979	100.449	20.278	-2.475	1.088	898.834
55.501	118.177	80.016	19.980	100.447	20.282	-2.821	1.057	898.815
56.001	118.714	80.014	19.980	100.443	20.278	-2.285	1.058	898.805
56.501	119.232	80.017	19.979	100.441	20.274	-1.662	1.054	898.804
57.001	119.748	80.016	19.978	100.434	20.280	-2.323	1.034	898.824
57.501	120.318	80.014	19.979	100.430	20.274	-1.706	1.085	898.794
58.002	120.827	80.014	19.978	100.428	20.281	-2.367	1.079	898.808
58.502	121.362	80.016	19.979	100.427	20.284	-2.573	1.045	898.846
59.001	121.912	80.017	19.980	100.428	20.281	-2.273	1.085	898.817
59.501	122.446	80.019	19.979	100.435	20.275	-1.630	1.084	898.808
60.001	122.934	80.020	19.979	100.439	20.285	-2.566	1.023	898.798
60.501	123.466	80.020	19.979	100.448	20.281	-2.147	1.020	898.819
61.001	124.027	80.018	19.979	100.453	20.280	-2.045	1.093	898.801
61.501	124.545	80.016	19.980	100.450	20.285	-2.480	1.079	898.799
62.001	125.057	80.017	19.980	100.441	20.283	-2.230	1.030	898.810
62.501	125.610	80.020	19.979	100.440	20.280	-1.680	1.064	898.811
63.001	126.157	80.018	19.979	100.434	20.284	-2.154	1.100	898.798
63.501	126.675	80.019	19.980	100.429	20.288	-2.722	1.066	898.796
64.001	127.223	80.018	19.980	100.430	20.284	-2.286	1.066	898.772
64.501	127.719	80.017	19.980	100.432	20.289	-2.854	1.044	898.770
65.001	128.263	80.016	19.981	100.426	20.288	-2.858	1.039	898.779
65.502	128.787	80.018	19.980	100.419	20.287	-2.757	1.067	898.809
66.002	129.290	80.017	19.980	100.416	20.287	-2.550	1.026	898.808
66.502	129.867	80.016	19.979	100.416	20.284	-2.097	1.080	898.786
67.002	130.372	80.015	19.979	100.416	20.286	-2.085	1.083	898.767
67.502	130.888	80.017	19.979	100.414	20.285	-1.948	1.021	898.805
68.001	131.455	80.016	19.979	100.412	20.288	-2.109	1.083	898.789
68.501	131.957	80.016	19.980	100.411	20.289	-2.289	1.068	898.801
69.001	132.467	80.014	19.979	100.408	20.289	-2.331	1.011	898.809
69.501	133.020	80.013	19.978	100.401	20.292	-2.782	1.063	898.776
70.002	133.565	80.015	19.980	100.395	20.294	-3.009	1.098	898.782
70.502	134.069	80.019	19.980	100.396	20.291	-2.661	1.049	898.782
71.001	134.641	80.016	19.981	100.399	20.292	-2.763	1.076	898.816
