DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260514184810.5,68.3439966291189,9.7879302,0.57550384,2.002651,2.7327002,-0.000384728,-0.000717621,0.002364993,1.2110793,0.34489308,0.00063486,0.11349102,4.1308389,0.68571916,288.42,287.141,289.543,0.06,NaN,NaN,NaN,-0.0486117778641528,446.640813722815,55.1645611422252,13.7143832,288.42,287.141,289.543,-0.0261651523811609+0i,0.00063486,20.8642700138085,424.911394723475,19.4597830931339,20.9472017180145,286.361,512.657,190.702,224.179
20260514184812.5,70.3869950026274,9.7876023,0.69241602,2.0027931,2.7324488,-0.000383312,-0.000715116,0.002373705,1.2109809,0.40519337,0.000634751,0.098341715,4.1302269,0.70198392,288.393,287.133,289.538,0.01,NaN,NaN,NaN,-0.0396216642021017,446.475598405966,66.8492339052395,14.0396784,288.393,287.133,289.538,-0.0249072429686329+0i,0.000634751,20.8574753339113,424.499727986536,20.5808294649155,20.947054057806,-9.9e+37,514.4,343.054,-9.9e+37
20260514184814.5,72.3939947783947,9.7873946,0.50478014,2.0028587,2.7335636,-0.000385272,-0.000716532,0.002360202,1.2111121,0.422712,0.000631049,-0.057807912,4.1307733,0.6626822,288.382,287.144,289.533,0,NaN,NaN,NaN,-0.0354714076487426,447.208223844403,48.096150553272,13.253644,288.382,287.144,289.533,0.00710013802552308+0i,0.000631049,20.863541695179,424.499727986536,20.5534261091611,20.9460505601043,-9.9e+37,384.454,237.99,-9.9e+37
20260514184816.6,74.4289968162775,9.7877444,0.54093148,2.0026401,2.733356,-0.000384836,-0.000716641,0.002373596,1.2110137,0.37650384,0.000637583,-0.11518147,4.1307515,0.62634096,288.398,287.166,289.505,-0.05,NaN,NaN,NaN,-0.0493013784195284,447.071793057698,51.7092606487682,12.5268192,288.398,287.166,289.505,-0.0612370365189916+0i,0.000637583,20.8632996624637,425.049034058018,21.7154529538666,20.9483528759247,-9.9e+37,174.058,-9.9e+37,-9.9e+37
20260514184818.6,76.4369923621416,9.7878427,0.46644304,2.0027057,2.7336948,-0.000386797,-0.000714463,0.002352906,1.2110793,0.24781724,0.000636167,-0.1180417,4.1302487,0.63400467,288.42,287.139,289.484,-0.08,NaN,NaN,NaN,-0.0451511218661693,447.294445998622,44.2645868258403,12.6800934,288.42,287.139,289.484,0.00256719275576218+0i,0.000636167,20.8577173666266,424.911394723475,20.594406582085,20.9461979513508,9.9e+37,260.968,-9.9e+37,404.091
20260514184820.6,78.4490011632442,9.7873509,0.58424679,2.0027385,2.7342085,-0.000385163,-0.000716423,0.002368804,1.2110028,0.41293565,0.000633445,-0.009878241,4.1308936,0.62371547,288.401,287.155,289.524,-0.16,NaN,NaN,NaN,-0.0430759935894969,447.632039905803,56.0383666750054,12.4743094,288.401,287.155,289.524,-0.0238070666698669+0i,0.000633445,20.8648773160803,424.637367321075,20.594406582085,20.9470836436401,9.9e+37,413.925,-9.9e+37,204.181
20260514184822.6,80.4759968072176,9.7873946,0.42600096,2.0027822,2.7342303,-0.000387668,-0.000713483,0.00234365,1.2110684,0.12875531,0.000635514,0.009077206,4.1308717,0.7149652,288.417,287.155,289.563,-0.06,NaN,NaN,NaN,-0.0403112647574631,447.646366452769,40.2226429440681,14.299304,288.417,287.155,289.563,-0.000434659636414029+0i,0.000635514,20.8646341731232,424.224449317458,21.6880495981118,20.9462867088532,9.9e+37,862.978,488.071,571.289
20260514184824.7,82.5779970735312,9.7871214,0.57154486,2.0026292,2.7339243,-0.000386579,-0.000719145,0.002337769,1.2110028,0.27035223,0.000636712,0.0056984,4.1307952,0.53947688,288.393,287.139,289.552,-0.1,NaN,NaN,NaN,-0.0499909789748756,447.445269050399,54.768884782625,10.7895376,288.393,287.139,289.552,0.0018955644704427+0i,0.000636712,20.8637848381361,424.637367321075,21.6880495981118,20.9461979513508,-9.9e+37,-9.9e+37,-9.9e+37,460.552
20260514184826.7,84.5779962837696,9.788105,0.47485533,2.0030445,2.7339134,-0.000383965,-0.000715661,0.002386881,1.2111339,0.19169528,0.000633554,0.11122796,4.130358,0.6985651,288.417,287.147,289.538,-0.19,NaN,NaN,NaN,-0.0237165651546434,447.438105776916,45.1053448703621,13.971302,288.417,287.147,289.538,-0.00858098025625639+0i,0.000633554,20.8589308609285,424.362088651997,21.701751275989,20.9465817603082,9.9e+37,944.298,461.484,319.905
20260514184828.7,86.5899950265884,9.7873181,0.51958812,2.0027385,2.7335855,-0.000385054,-0.000717185,0.002379694,1.2111121,0.27796357,0.000635405,0.13459229,4.1308826,0.69240402,288.423,287.136,289.535,-0.15,NaN,NaN,NaN,-0.0430759935894969,447.222616109475,49.5761195400898,13.8480804,288.423,287.136,289.535,-0.0337056368967171+0i,0.000635405,20.8647551894809,423.401115843576,21.7154529538666,20.9474674525976,-9.9e+37,631.16,564.415,-9.9e+37
20260514184830.9,88.7219991534948,9.7873618,0.57452501,2.0030117,2.7325581,-0.000385708,-0.000715334,0.002351163,1.2109918,0.10595514,0.000636385,-0.000487307,4.1311559,0.51913308,288.414,287.11,289.538,-0.15,NaN,NaN,NaN,-0.02579169343133,446.547428295113,55.0667329412574,10.3826616,288.414,287.11,289.538,-0.0176392724200077+0i,0.000636385,20.8677894803565,424.637367321075,21.6880495981118,20.9468474948912,-9.9e+37,-9.9e+37,227.217,362.636
20260514184833,90.8509958535433,9.7872853,0.721111,2.002804,2.7320991,-0.000384836,-0.000715225,0.00240474,1.2111121,0.3465092,0.00063682,-0.00753821,4.131298,0.75578372,288.394,287.1,289.514,-0.09,NaN,NaN,NaN,-0.0389320636467545,446.245782191559,69.7171254392204,15.1156744,288.394,287.1,289.514,-0.0171352232507462+0i,0.00063682,20.8693671339732,425.049034058018,21.6880495981118,20.9467590063509,-9.9e+37,648.397,633.772,-9.9e+37
20260514184835,92.8470019251108,9.7874055,0.46863095,2.0029024,2.7321319,-0.000386361,-0.000716096,0.002335156,1.2109372,0.19966018,0.00063486,-0.14143538,4.1313745,0.62375803,288.389,287.1,289.53,-0.03,NaN,NaN,NaN,-0.032706678816723,446.267337730113,44.4832553374097,12.4751606,288.389,287.1,289.53,0.0277865712926816+0i,0.00063486,20.8702164689603,423.675143245976,21.6880495981118,20.9452533563553,-9.9e+37,-9.9e+37,354.516,476.609
20260514184837.1,94.9529953300953,9.7873618,0.40331428,2.0029789,2.7312794,-0.000384074,-0.000719254,0.002417045,1.2111339,0.45361125,0.000634969,0.002785547,4.1311012,0.67851267,288.362,287.081,289.539,-0.03,NaN,NaN,NaN,-0.0278668217080025,445.707090882008,37.9552450401096,13.5702534,288.362,287.081,289.539,-0.0464737594203271+0i,0.000634969,20.8671821780847,424.911394723475,21.6880495981118,20.9481167271759,1049.144,-9.9e+37,107.82,382.32
20260514184839.1,96.9999969005585,9.7871104,0.6389523,2.002662,2.7304487,-0.000386797,-0.000718056,0.0023357,1.2111449,0.17126308,0.000639434,0.064377754,4.1309591,0.73580877,288.4,287.094,289.522,-0.07,NaN,NaN,NaN,-0.0479158506982031,445.161170580869,61.5058550298014,14.7161754,288.4,287.094,289.522,-0.0011634066243605+0i,0.000639434,20.865604524468,425.186673392557,21.6744724809419,20.9462867088532,9.9e+37,490.317,395.415,476.601
