DPT_zero_span_1,DPT_zero_span_2,DPT_calib_V_1,DPT_calib_V_2,O2Inlet_zero_span_1,O2Inlet_zero_span_2,O2Inlet_calib_V_1,O2Inlet_calib_V_2,CO_zero_span_1,CO_zero_span_2,CO_calib_V_1,CO_calib_V_2,CO2_zero_span_1,CO2_zero_span_2,CO2_calib_V_1,CO2_calib_V_2,O2_zero_span_1,O2_zero_span_2,O2_calib_V_1,O2_calib_V_2,desired_heat_flux,heatflux_calib
0,500,0.0235492211,5.02635,0,20.95,2.25158433,4.13856064,0,412,2.00341937,8.5155951,0,2556,2.0530689,5.94240805,0,NaN,2.25310682,2.57879588,15,0.1017
timestamp,test_time,v_data_1,v_data_2,v_data_3,v_data_4,v_data_5,v_data_6,v_data_7,v_data_8,v_data_9,v_data_10,v_data_11,v_data_12,v_data_13,temperatures_1,temperatures_2,temperatures_3,mass,MLR,smooth_MLR,conc_O2,conc_CO,conc_CO2,DPT_Pa,RH_ambient,T_cold_trap,T_duct,T_ambient,Q_OC__O2_CO2_CO,IR_Controller,O2_inlet,conc_CO2_hood,conc_CO_hood,conc_O2_hood,Extra TCs_1,Extra TCs_2,Extra TCs_3,Extra TCs_4
20260514164757.1,60.7810020446777,9.7884329,0.65986137,2.002651,2.7293886,-0.000363166,-0.000709672,0.002363577,1.2096584,0.44459443,0.000634751,0.083043645,4.1310356,0.72530896,288.54,287.392,289.669,16.15,NaN,NaN,NaN,-0.0486117778641528,444.464492946058,63.5955914518659,14.5061792,288.54,287.392,289.669,-0.0391379453255838+0i,0.000634751,20.8664538594552,445.235719368244,21.6880495981118,20.9401468413826,785.67,934.031,317.531,-9.9e+37
20260514164759.1,62.801007181406,9.7891324,0.54662991,2.002651,2.7298913,-0.000361206,-0.000713047,0.002351599,1.2096912,0.39085898,0.000636929,-0.004263371,4.1304017,0.60340114,288.551,287.403,289.669,16.02,NaN,NaN,NaN,-0.0486117778641528,444.79485786165,52.2787846266202,12.0680228,288.551,287.403,289.669,-0.0425666960186939+0i,0.000636929,20.8594160366009,444.412385894362,20.6355116157165,20.9404418928376,-9.9e+37,441.717,195.77,-9.9e+37
20260514164801.1,64.8090027272701,9.7892964,0.46772632,2.0026729,2.7302411,-0.000362731,-0.000711849,0.002334176,1.2097022,0.12603924,0.000638236,-0.1018806,4.1313526,0.6047881,288.554,287.387,289.661,15.87,NaN,NaN,NaN,-0.047226250142856,445.024739794163,44.3928429824129,12.095762,288.554,287.387,289.661,-0.0553971074383685+0i,0.000638236,20.8699733260032,431.914734318184,21.6333674473103,20.9412684134587,9.9e+37,455.701,456.681,588.171
20260514164803.1,66.8200056999922,9.7893619,0.43566817,2.0027713,2.729946,-0.000363929,-0.000708474,0.002344194,1.2097131,0.25508048,0.000640632,-0.11495758,4.1309263,0.56440931,288.546,287.387,289.65,15.74,NaN,NaN,NaN,-0.0410008653128102,444.830805665276,41.1888227328749,11.2881862,288.546,287.387,289.65,-0.0404611028727568+0i,0.000640632,20.8652403651533,432.190012987261,21.6197903301413,20.9407667990889,1498.766,-9.9e+37,-9.9e+37,563.783
20260514164805.1,68.8200049102306,9.7888264,0.54585405,2.0030663,2.7301208,-0.000366433,-0.000714245,0.002348659,1.2096366,0.35343086,0.000635187,-0.010956416,4.1311012,0.58560209,288.543,287.384,289.68,15.66,NaN,NaN,NaN,-0.0223373640439348,444.945680913427,52.2012420625356,11.7120418,288.543,287.384,289.68,-0.0585505330318341+0i,0.000635187,20.8671821780847,433.562652532622,21.6880495981118,20.9411799249184,9.9e+37,348.089,-9.9e+37,419.892
20260514164807.2,70.9260083734989,9.7884548,0.57621969,2.002651,2.7300115,-0.000365344,-0.000707385,0.002415629,1.2096912,0.21773965,0.000637801,0.00570276,4.1315821,0.58715055,288.557,287.373,289.667,15.52,NaN,NaN,NaN,-0.0486117778641528,444.87385102428,55.2361060659226,11.743011,288.557,287.373,289.667,-0.00256266994714737+0i,0.000637801,20.8725213309647,443.999467890746,20.5808294649155,20.9390841720127,9.9e+37,641.778,-9.9e+37,368.174
20260514164809.2,72.9300007224083,9.7886952,0.57845563,2.0028259,2.7299569,-0.000365344,-0.000708583,0.002341036,1.2096038,0.27666174,0.000622337,0.16184468,4.1309482,0.74143187,288.576,287.381,289.672,23.41,NaN,NaN,NaN,-0.0375465359254292,444.83796893876,55.45957488857,14.8286374,288.576,287.381,289.672,-0.0736014010298763+0i,0.000622337,20.8654835081104,444.686413296762,21.701751275989,20.9413864878331,9.9e+37,1124.964,481.157,-9.9e+37
20260514164811.2,74.9450068920851,9.7884438,0.39599103,2.0026292,2.730099,-0.000366978,-0.000709889,0.002399948,1.2096257,0.35913692,0.000637801,-0.11931178,4.131298,0.57603854,288.546,287.389,289.677,21.43,NaN,NaN,NaN,-0.0499909789748756,444.931354366461,37.2233300265349,11.5207708,288.546,287.389,289.677,-0.0499442035785925+0i,0.000637801,20.8693671339732,444.412385894362,21.6744724809419,20.9409733620036,-9.9e+37,-9.9e+37,-9.9e+37,74.619
20260514164813.4,77.0819999277592,9.7887499,0.58504338,2.0029133,2.7299788,-0.000365344,-0.000710652,0.002379585,1.2096584,0.45617018,0.000637909,-0.000408031,4.1307515,0.7629782,288.559,287.4,289.656,24.44,NaN,NaN,NaN,-0.0320170782613616,444.852361203831,56.1179810785371,15.259564,288.559,287.4,289.656,-0.00427559057025697+0i,0.000637909,20.8632996624637,443.450161819263,21.6744724809419,20.9391137578468,1159.416,524.078,542.925,-9.9e+37
20260514164815.4,79.0900055319071,9.7881597,0.69906379,2.0030663,2.7302192,-0.000366869,-0.000709018,0.002373596,1.2096694,0.40537779,0.000638236,-0.005531567,4.1304236,0.62063711,288.548,287.384,289.653,24.03,NaN,NaN,NaN,-0.0223373640439348,445.010347529092,67.5136387350339,12.4127422,288.548,287.384,289.653,-0.0387932530814983+0i,0.000638236,20.859659179558,443.038495082324,22.5356852158861,20.9401172555484,219.405,-9.9e+37,-9.9e+37,-9.9e+37
20260514164817.4,81.0980010777712,9.7877662,0.53248209,2.0026401,2.7304706,-0.000366433,-0.000710216,0.002405393,1.2095929,0.30621225,0.000636929,0.11959438,4.1305547,0.74784941,288.559,287.398,289.639,23.87,NaN,NaN,NaN,-0.0493013784195284,445.17556284594,50.8647946812609,14.9569882,288.559,287.398,289.639,0.0104831165362612+0i,0.000636929,20.8611147065752,444.824052631305,22.4945801822546,20.9385527028466,9.9e+37,964.528,555.211,-9.9e+37
20260514164819.4,83.1289999186993,9.7870449,0.66038843,2.0026729,2.7306236,-0.000365562,-0.000707603,0.002361399,1.2096803,0.3323374,0.000621793,0.11137856,4.1303799,0.65553465,288.573,287.395,289.642,23.85,NaN,NaN,NaN,-0.047226250142856,445.276111547125,63.6482679448239,13.110693,288.573,287.395,289.642,-0.0147606417702288+0i,0.000621793,20.8591740038856,444.548773962228,22.4673013872075,20.9393792234677,-9.9e+37,565.322,449.521,-9.9e+37
20260514164821.4,85.1410087198019,9.7881488,0.43800121,2.0028696,2.7310936,-0.000363275,-0.000711523,0.002354648,1.2096038,0.12227774,0.000635187,-0.11240323,4.1314838,0.59740701,288.562,287.376,289.604,23.97,NaN,NaN,NaN,-0.0347818070933954,445.584986642268,41.4219961194547,11.9481402,288.562,287.376,289.604,-0.00949852698092439+0i,0.000635187,20.8714299632622,442.900855747781,22.4945801822546,20.9393203207615,-9.9e+37,-9.9e+37,523.941,499.796
20260514164823.4,87.149004265666,9.7881597,0.41719799,2.002968,2.7309843,-0.000365126,-0.000710652,0.002359548,1.2096912,0.15034965,0.000635949,0.014141395,4.13144,0.68720432,288.559,287.384,289.604,23.9,NaN,NaN,NaN,-0.0285564222633639,445.513156753121,39.3428387714607,13.7440864,288.559,287.384,289.604,-0.000652963918337111+0i,0.000635949,20.870943677348,454.985589320351,22.4535997093299,20.9387299488894,1123.729,353.619,553.356,558.476
20260514164825.4,89.1600072383881,9.7878209,0.41630973,2.0026401,2.7311701,-0.000364691,-0.000706187,0.002357697,1.2096694,0.14846728,0.000638998,-0.11317018,4.1313307,0.45533867,288.578,287.365,289.577,23.9,NaN,NaN,NaN,-0.0493013784195284,445.635260992861,39.2540625000023,9.1067734,288.578,287.365,289.577,-0.0183308035693055+0i,0.000638998,20.8697301830461,455.810174060907,23.3148124442741,20.9393792234677,-9.9e+37,-9.9e+37,314.433,745.083
20260514164827.6,91.3010034710169,9.7873837,0.68759826,2.0027275,2.7317056,-0.000366978,-0.000709345,0.002382199,1.2096147,0.2592086,0.000634098,0.00553362,4.1304455,0.58667368,288.567,287.37,289.574,12.47,NaN,NaN,NaN,-0.0437719207554323,445.987181447008,66.3677276237662,11.7334736,288.567,287.37,289.574,-0.00242807007043225+0i,0.000634098,20.8599023225151,454.436283248869,22.4673013872075,20.9387888515955,1219.359,-9.9e+37,-9.9e+37,423.174
20260514164829.7,93.4300001710653,9.7872962,0.75241729,2.0026947,2.73164,-0.000367958,-0.000708909,0.002342343,1.209724,0.43764329,0.000612972,0.001487729,4.1311559,0.68916745,288.54,287.381,289.577,19.52,NaN,NaN,NaN,-0.045847049032119,445.944070369899,72.8460017810526,13.783349,288.54,287.381,289.577,0.00994429668599769+0i,0.000612972,20.8677894803565,444.13710722528,22.521983538009,20.9386414603491,1377.291,-9.9e+37,74.926,296.467
20260514164831.8,95.5510005354881,9.7879957,0.56541542,2.0027385,2.7317165,-0.000367522,-0.000712612,0.002406373,1.2096147,0.24098614,0.000638781,-0.00722721,4.1311231,0.74869839,288.557,287.403,289.585,19.21,NaN,NaN,NaN,-0.0430759935894969,445.994344720491,54.1562839345309,14.9739678,288.557,287.403,289.585,0.0031175503855214+0i,0.000638781,20.8674253210418,444.412385894362,21.6744724809419,20.9388480232638,9.9e+37,713.238,412.001,410.69
20260514164833.9,97.5820094347,9.7881378,0.50075239,2.0030663,2.7314105,-0.000367087,-0.000709998,0.002380674,1.2097568,0.3822808,0.000619724,0.16354917,4.130511,0.74043122,288.559,287.392,289.618,18.94,NaN,NaN,NaN,-0.0223373640439348,445.793247318121,47.6936010437065,14.8086244,288.559,287.392,289.618,-0.0176740688129472+0i,0.000619724,20.8606295309028,444.412385894362,21.6333674473103,20.9395860553446,-9.9e+37,472.493,343.07,-9.9e+37
20260514164835.9,99.5820086449385,9.788116,0.71514635,2.0028368,2.7310936,-0.000368284,-0.000710652,0.002341145,1.209571,0.340586,0.000632465,0.14919622,4.1308061,0.74594631,288.543,287.403,289.629,18.78,NaN,NaN,NaN,-0.0368569353700678,445.584986642268,69.120994365487,14.9189262,288.543,287.403,289.629,-0.019971605951949+0i,0.000632465,20.8639058544937,444.274746559823,20.594406582085,20.9395860553446,-9.9e+37,511.503,539.731,-9.9e+37
20260514164837.9,101.594007387757,9.7880941,0.58320794,2.0027931,2.7311154,-0.000369809,-0.000711196,0.002345283,1.2096257,0.40456264,0.000636058,0.10062993,4.1308717,0.70447739,288.551,287.395,289.631,18.6,NaN,NaN,NaN,-0.0396216642021017,445.599313189235,55.9345398342104,14.0895478,288.551,287.395,289.631,-0.030345224033998+0i,0.000636058,20.8646341731232,435.21057074706,21.6880495981118,20.9401468413826,-9.9e+37,399.521,442.613,-9.9e+37
20260514164840,103.69500182569,9.787023,0.76641995,2.002662,2.7307001,-0.000364473,-0.000711414,0.002390475,1.2097568,0.26730771,0.000637692,0.002731208,4.1308936,0.59966587,288.548,287.411,289.669,18.5,NaN,NaN,NaN,-0.0479158506982031,445.326385897718,74.2454838530809,11.9933174,288.548,287.411,289.669,0.0358192338990931+0i,0.000637692,20.8648773160803,442.626828345385,21.7154529538666,20.9379623309745,-9.9e+37,-9.9e+37,208.086,-9.9e+37
20260514164842,105.719000101089,9.7870886,0.59344367,2.002651,2.7307438,-0.0003648,-0.000710869,0.002319693,1.209571,0.42878578,0.000634643,-0.036629615,4.1312652,0.69622114,288.559,287.406,289.653,18.41,NaN,NaN,NaN,-0.0486117778641528,445.355104709755,56.9575397948695,13.9244228,288.559,287.406,289.653,0.0119417364469396+0i,0.000634643,20.8690029746584,454.847949985808,21.592386974386,20.9383461399319,733.559,661.506,174.298,-9.9e+37
20260514164844,107.727005705237,9.7873728,0.67534156,2.0027166,2.7304597,-0.000364255,-0.000712503,0.002371527,1.2096475,0.13567915,0.000632247,-0.11245147,4.131593,0.61598193,288.557,287.398,289.634,18.41,NaN,NaN,NaN,-0.0444615213108221,445.168399572457,65.1427438055324,12.3196386,288.557,287.398,289.634,-0.0494260981663227+0i,0.000632247,20.8726423473223,463.774486464033,21.6880495981118,20.9400583528423,1314.826,323.328,439.202,511.333
