File Name:	PMMA_DE_10mm_60Kmin_4mg_R1.txt	Version: 8.3.7.3						
Date:	07 Aug 2024
Operator:	KH
Test ID:	PMMA_DE_10mm_4mg_60K_R1
Sample ID:	PMMA_DE_10mm_4mg
Sample Mass (mg):	4.0100
Sample Cup Mass (mg):	182.3200
End Total Mass (mg):
Heating Rate (C/s):	1.0000
Combuster Temperature (C):	900.0
N2 Flow Rate (cc/min):	80.0
O2 Flow Rate (cc/min):	20.0
Calibration File:	Coeff.txt
T Correction Coefficients:	0.308738730	0.013615500	0.000000000
Time Shift (s):	10.0
Pre-Test Comments:
Post-Test Comments:
Baseline Flow:	99.785
Baseline O2:	20.457
Instrument ID:	2700
@
Time (s)	Temperature (C)	N2 Flow (cc/min)	O2 Flow (cc/min)	Total Flow (cc/min)	Oxygen (%)	HRR (W/g)	Heating Rate (C/s)	Combustor Temp (C)
46.001	107.358	80.007	19.979	100.543	20.318	0.034	1.086	899.289
46.501	107.885	80.007	19.980	100.542	20.319	-0.053	1.079	899.251
47.001	108.412	80.010	19.979	100.547	20.320	-0.088	1.054	899.275
47.501	108.986	80.008	19.978	100.544	20.321	-0.171	1.103	899.300
48.000	109.506	80.008	19.979	100.541	20.323	-0.332	1.094	899.265
48.500	110.043	80.007	19.979	100.538	20.321	-0.282	1.056	899.280
49.000	110.575	80.006	19.979	100.535	20.322	-0.243	1.070	899.267
49.500	111.118	80.010	19.980	100.526	20.322	-0.158	1.075	899.290
50.001	111.676	80.010	19.980	100.524	20.327	-0.504	1.100	899.285
50.501	112.178	80.009	19.980	100.519	20.325	-0.253	1.059	899.300
51.001	112.709	80.012	19.979	100.515	20.324	-0.209	1.034	899.301
51.500	113.264	80.010	19.979	100.511	20.324	-0.234	1.087	899.286
52.000	113.749	80.007	19.979	100.509	20.321	-0.030	1.038	899.282
52.501	114.299	80.010	19.978	100.500	20.322	-0.120	1.035	899.290
53.001	114.845	80.009	19.978	100.491	20.324	-0.215	1.096	899.267
53.501	115.370	80.010	19.978	100.489	20.321	0.010	1.071	899.277
54.001	115.910	80.008	19.978	100.489	20.325	-0.209	1.065	899.294
54.500	116.467	80.009	19.978	100.488	20.325	-0.134	1.098	899.313
55.000	117.004	80.009	19.979	100.493	20.322	0.104	1.094	899.243
55.501	117.530	80.007	19.979	100.496	20.324	-0.017	1.062	899.260
56.001	118.048	80.008	19.978	100.494	20.328	-0.325	1.045	899.273
56.500	118.579	80.011	19.978	100.487	20.324	-0.031	1.049	899.272
57.000	119.115	80.006	19.978	100.481	20.324	-0.051	1.067	899.258
57.500	119.657	80.007	19.979	100.475	20.324	-0.056	1.078	899.274
58.001	120.204	80.010	19.979	100.474	20.324	-0.013	1.089	899.301
58.501	120.762	80.007	19.977	100.476	20.325	-0.052	1.105	899.268
59.001	121.274	80.009	19.977	100.479	20.328	-0.367	1.070	899.273
59.501	121.824	80.009	19.977	100.481	20.328	-0.256	1.063	899.259
60.000	122.323	80.010	19.978	100.481	20.330	-0.272	1.050	899.315
60.500	122.887	80.011	19.979	100.477	20.328	0.001	1.063	899.280
61.000	123.429	80.008	19.977	100.471	20.328	-0.035	1.107	899.272
61.500	123.941	80.010	19.979	100.466	20.331	-0.301	1.054	899.293
62.000	124.470	80.010	19.979	100.464	20.328	-0.051	1.040	899.289
62.500	125.002	80.009	19.979	100.465	20.325	0.098	1.060	899.282
63.001	125.523	80.011	19.979	100.463	20.330	-0.428	1.052	899.302
63.501	126.053	80.011	19.979	100.463	20.329	-0.399	1.051	899.310
64.001	126.606	80.012	19.978	100.463	20.330	-0.395	1.083	899.285
64.501	127.118	80.009	19.979	100.466	20.330	-0.365	1.067	899.311
65.000	127.664	80.007	19.978	100.465	20.330	-0.290	1.059	899.266
65.500	128.177	80.008	19.978	100.461	20.331	-0.222	1.058	899.295
66.001	128.726	80.012	19.981	100.462	20.329	-0.005	1.062	899.313
66.501	129.224	80.010	19.980	100.463	20.329	0.076	1.047	899.301
67.001	129.764	80.009	19.980	100.456	20.324	0.451	1.038	899.307
67.501	130.280	80.010	19.979	100.446	20.327	0.277	1.056	899.311
68.001	130.814	80.010	19.979	100.443	20.325	0.517	1.050	899.309
68.500	131.384	80.011	19.980	100.440	20.325	0.484	1.105	899.316
69.001	131.881	80.012	19.979	100.440	20.325	0.402	1.066	899.350
69.501	132.423	80.012	19.979	100.444	20.323	0.579	1.038	899.311
70.001	132.954	80.011	19.980	100.458	20.327	0.322	1.074	899.334
70.501	133.478	80.012	19.980	100.466	20.323	0.549	1.055	899.325
