General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;214;20,89700;0,08300;-0,009000;84,675;100,58;-70,4600;0,000;100,798;28,200;0,000;441,050;429,550;28,20;1129,617;263,241;0,000;836,000;874,100;859,300;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,423;27,557;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,6126;0,00000;0,0000;0,00000000;0,00000000;0,00157;Infinity;171,5677;19,147635;-0,005985;23,911302;23,287835;-0,0012;-0,1220;7,06;704,82;0,00;0,01;0,56;;801,693;805,257;0,0762706;20,92900;0,06500;-0,00100;0,0013336;;-0,04;214,00;;;
;;215;20,90100;0,08100;-0,001000;83,500;100,54;-70,4700;0,000;100,796;28,200;0,000;439,450;428,350;28,20;1129,883;263,241;0,000;836,800;874,100;859,300;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,442;27,586;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,7891;0,00000;0,0000;0,00666682;0,00666682;0,00139;0,85618;171,5755;19,048902;-0,005541;23,701710;23,103032;-0,0011;-0,1121;7,06;704,82;0,00;0,01;0,56;;798,000;797,840;0,0780393;20,92900;0,06300;-0,00200;0,0013715;;-0,05;215,00;;;
;;216;20,90400;0,07800;-0,007000;85,550;100,67;-70,4700;0,000;100,802;28,200;0,000;437,650;426,850;28,20;1129,983;263,241;0,000;836,900;874,300;859,300;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,433;27,557;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,0653;0,00000;0,0000;-0,00083335;-0,00083335;0,00039;-6,59214;171,5836;19,320927;-0,006851;23,941710;23,350895;-0,0014;-0,1401;7,06;704,82;0,00;0,01;0,54;;794,343;797,840;0,0808058;20,93000;0,06200;-0,00800;0,0013996;;-0,05;216,00;;;
;;217;20,90500;0,07600;-0,004000;84,425;100,64;-70,4700;0,000;100,802;28,200;0,000;436,150;425,750;28,30;1130,117;263,241;0,000;837,100;874,400;859,400;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,482;27,557;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,4771;0,00000;0,0000;0,00000000;0,00000000;0,00174;Infinity;171,5900;19,226447;-0,006532;23,742978;23,176826;-0,0013;-0,1326;7,06;704,82;0,00;0,01;0,48;;790,716;790,553;0,0648944;20,93300;0,06100;0,00000;0,0011300;;-0,05;217,00;;;
;;218;20,91100;0,07400;-0,008000;86,125;100,67;-70,4700;0,000;100,802;28,200;0,000;434,650;424,750;28,20;1130,250;263,241;0,000;837,400;874,500;859,400;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,444;27,568;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9218;0,00000;0,0000;0,00000000;0,00000000;0,00108;Infinity;171,5970;19,452535;-0,006859;23,939560;23,394290;-0,0014;-0,1405;7,06;704,82;0,00;0,00;0,48;;787,119;790,553;0,0693496;20,93300;0,06000;-0,00400;0,0011933;;-0,05;218,00;;;
;;219;20,91300;0,07200;0,010000;87,425;100,74;-70,4700;0,000;100,802;28,200;0,000;433,250;423,550;28,30;1130,350;263,241;0,000;837,500;874,700;859,400;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,437;27,557;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,4633;0,00000;0,0000;0,00000000;0,00000000;0,00247;Infinity;171,6034;19,630437;-0,007535;24,080684;23,541542;-0,0016;-0,1553;7,06;704,82;0,00;0,00;0,49;;783,556;783,392;0,0647555;20,93300;0,05900;0,00400;0,0011048;;-0,05;219,00;;;
;;220;20,91800;0,07000;0,002000;81,500;100,73;-70,4700;0,000;100,806;28,200;0,000;431,650;422,350;28,30;1130,417;263,241;0,000;837,600;874,800;859,400;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,437;27,570;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,6386;0,00000;0,0000;0,00000000;0,00000000;-0,00146;Infinity;171,6111;18,988662;-0,007446;23,207394;22,707385;-0,0015;-0,1480;7,06;704,82;0,00;0,00;0,45;;780,026;783,392;0,0765309;20,93400;0,05800;-0,01900;0,0013478;;-0,05;220,00;;;
;;221;20,92000;0,06900;-0,012000;84,750;100,83;-70,4700;0,000;100,802;28,200;0,000;430,350;421,150;28,30;1130,517;263,241;0,000;837,700;874,900;859,500;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,414;27,541;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,8936;0,00000;0,0000;0,00000000;0,00000000;-0,00252;Infinity;171,6189;19,392794;-0,008439;23,629932;23,124772;-0,0017;-0,1709;7,06;704,82;0,00;0,00;0,44;;776,532;776,368;0,0790859;20,93500;0,05800;-0,02500;0,0013633;;-0,05;221,00;;;
;;222;20,92200;0,06700;-0,022000;85,650;100,88;-70,4700;0,000;100,806;28,200;0,000;429,050;420,150;28,30;1130,617;263,241;0,000;837,800;875,100;859,500;329,150;;;;;0,00;0,00;0,00;3,00;4,09;15,450;27,568;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,0033;0,00000;0,0000;0,00000000;0,00000000;-0,00099;Infinity;171,6260;19,525006;-0,008892;23,719162;23,227144;-0,0018;-0,1808;7,06;704,82;0,00;0,00;0,42;;773,067;776,368;0,0701665;20,93600;0,05700;-0,01600;0,0012018;;-0,05;222,00;;;
;;223;20,92400;0,06600;-0,016000;85,650;100,85;-70,4700;0,000;100,806;28,200;0,000;427,650;419,050;28,30;1130,883;263,241;0,000;838,400;875,200;859,600;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,421;27,584;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9401;0,00000;0,0000;0,00083335;0,00083335;-0,00064;4,51607;171,6329;19,556939;-0,008649;23,680433;23,204221;-0,0018;-0,1757;7,06;704,82;0,00;0,00;0,42;;769,632;769,471;0,0695331;20,93600;0,05600;-0,01400;0,0011892;;-0,05;223,00;;;
;;224;20,92500;0,06500;-0,001000;86,050;100,89;-70,4700;0,000;100,796;28,200;0,000;426,350;418,150;28,30;1130,983;263,241;0,000;838,500;875,400;859,600;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,442;27,568;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0179;0,00000;0,0000;-0,00583347;-0,00583347;0,00074;-0,64764;171,6389;19,632416;-0,008997;23,699560;23,243746;-0,0018;-0,1831;7,06;704,82;0,00;0,00;0,40;;766,225;769,471;0,0602932;20,93700;0,05600;-0,00600;0,0010277;;-0,05;224,00;;;
;;225;20,92700;0,06300;-0,001000;90,100;100,91;-70,4600;0,000;100,796;28,200;0,000;425,250;417,150;28,30;1131,217;263,241;0,000;839,000;875,600;859,600;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,488;27,557;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9834;0,00000;0,0000;-0,00666682;-0,00666682;0,00200;-0,53441;171,6439;20,115076;-0,009223;24,219561;23,758236;-0,0019;-0,1919;7,06;704,82;0,00;0,00;0,36;;762,844;762,684;0,0499291;20,93900;0,05500;0,00100;0,0008311;;-0,04;225,00;;;
;;226;20,92900;0,06200;-0,002000;87,350;100,89;-70,4600;0,000;100,808;28,200;0,000;423,950;416,150;28,30;1131,150;263,241;0,000;838,700;875,600;859,700;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,437;27,570;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4625;0,00000;0,0000;0,00583347;0,00583347;0,00302;0,60228;171,6484;19,836067;-0,008981;23,810608;23,372530;-0,0018;-0,1838;7,06;704,82;0,00;0,00;0,36;;759,489;762,684;0,0447102;20,93900;0,05500;0,00700;0,0007552;;-0,04;226,00;;;
;;227;20,92900;0,06100;-0,008000;86,975;100,88;-70,4700;0,000;100,808;28,200;0,000;422,950;415,450;28,30;1131,117;263,235;0,000;838,500;875,700;859,700;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,463;27,570;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5334;0,00000;-155,9011;0,01166693;0,01166693;0,00285;0,30084;171,6529;19,816828;-0,008895;23,731405;23,310585;-0,0018;-0,1815;7,06;704,82;0,00;0,00;0,36;;756,164;756,007;0,0454206;20,93900;0,05500;0,00600;0,0007679;;-0,05;227,00;;;
;;228;20,93000;0,06000;0,000000;91,025;100,89;-70,4800;0,000;100,810;28,200;0,000;421,850;414,650;28,30;1131,350;263,235;0,000;839,000;875,900;859,700;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,460;27,584;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7204;0,00000;0,0000;0,00583347;0,00583347;0,00292;0,56305;171,6576;20,299379;-0,009052;24,246054;23,832231;-0,0019;-0,1889;7,06;704,82;0,00;0,00;0,37;;752,867;756,007;0,0472934;20,93900;0,05400;0,00600;0,0007805;;-0,06;228,00;;;
;;229;20,93300;0,05900;-0,004000;87,500;100,85;-70,4800;0,000;100,802;28,200;0,000;420,850;414,050;28,30;1131,383;263,235;0,000;839,000;876,000;859,700;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,475;27,586;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5046;0,00000;0,0000;-0,00666682;-0,00666682;-0,00083;-0,48361;171,6631;19,926077;-0,008655;23,743755;23,360108;-0,0018;-0,1770;7,06;704,82;0,00;0,00;0,32;;749,602;749,448;0,0551504;20,94100;0,05400;-0,01500;0,0009253;;-0,06;229,00;;;
;;230;20,93300;0,05800;0,004000;91,075;100,85;-70,4700;0,000;100,800;28,200;0,000;419,850;413,250;28,30;1131,383;263,235;0,000;838,700;876,200;859,800;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,454;27,576;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,5287;0,00000;0,0000;-0,00583347;-0,00583347;-0,00193;-0,51111;171,6696;20,353259;-0,008586;24,195153;23,814808;-0,0018;-0,1790;7,06;704,82;0,00;0,00;0,35;;746,369;749,448;0,0654114;20,94000;0,05300;-0,02100;0,0010742;;-0,05;230,00;;;
;;231;20,93300;0,05800;-0,019000;88,225;100,83;-70,4700;0,000;100,800;28,200;0,000;418,850;412,550;28,30;1131,450;263,235;0,000;838,800;876,300;859,800;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,435;27,581;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0535;0,00000;0,0000;0,00083335;0,00083335;-0,00119;3,89407;171,6757;20,056170;-0,008448;23,785200;23,427442;-0,0017;-0,1733;7,06;704,82;0,00;0,00;0,34;;743,165;743,009;0,0606503;20,94000;0,05400;-0,01700;0,0010110;;-0,05;231,00;;;
;;232;20,93400;0,05700;-0,025000;88,925;100,77;-70,4700;0,000;100,798;28,200;0,000;418,050;411,950;28,30;1131,450;263,235;0,000;838,700;876,400;859,800;329,150;;;;;0,00;0,00;0,00;3,00;4,10;15,475;27,573;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0833;0,00000;0,0000;0,00000000;0,00000000;-0,00120;Infinity;171,6818;20,154836;-0,007878;23,856557;23,508453;-0,0016;-0,1621;7,06;704,82;0,00;0,00;0,34;;739,988;743,009;0,0609486;20,94000;0,05400;-0,01700;0,0010110;;-0,05;232,00;;;
;;233;20,93500;0,05600;-0,016000;89,350;100,80;-70,4700;0,000;100,798;28,200;0,000;417,150;411,450;28,30;1131,550;263,235;0,000;838,900;876,500;859,800;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,526;27,586;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,1044;0,00000;0,0000;0,00000000;0,00000000;-0,00120;Infinity;171,6879;20,224724;-0,008103;23,887743;23,561337;-0,0017;-0,1672;7,06;704,82;0,00;0,00;0,34;;736,838;736,684;0,0611600;20,94000;0,05400;-0,01700;0,0010110;;-0,05;233,00;;;
;;234;20,93600;0,05600;-0,014000;88,875;100,66;-70,4700;0,000;100,800;28,200;0,000;416,250;410,750;28,30;1131,683;263,235;0,000;839,100;876,600;859,900;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,460;27,584;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0947;0,00000;0,0000;0,00000000;0,00000000;-0,00120;Infinity;171,6940;20,192687;-0,006704;23,798448;23,483994;-0,0014;-0,1378;7,06;704,82;0,00;0,00;0,34;;733,716;736,684;0,0610631;20,94000;0,05400;-0,01700;0,0010110;;-0,05;234,00;;;
;;235;20,93600;0,05500;-0,006000;91,800;100,67;-70,4700;0,000;100,800;28,200;0,000;415,350;409,950;28,30;1131,850;263,235;0,000;839,400;876,800;859,900;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,446;27,586;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2009;0,00000;0,0000;0,00000000;0,00000000;-0,00122;Infinity;171,7002;20,544504;-0,006808;24,160735;23,846620;-0,0014;-0,1421;7,06;704,82;0,00;0,00;0,35;;730,619;730,466;0,0621270;20,94000;0,05400;-0,01700;0,0010110;;-0,05;235,00;;;
;;236;20,93700;0,05500;0,001000;91,625;100,60;-70,4700;0,000;100,804;28,200;0,000;414,550;409,450;28,30;1131,917;263,235;0,000;839,500;876,900;859,900;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,467;27,578;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2010;0,00000;0,0000;0,00000000;0,00000000;-0,00122;Infinity;171,7064;20,544708;-0,006149;24,114438;23,817771;-0,0013;-0,1282;7,06;704,82;0,00;0,00;0,35;;727,550;730,466;0,0621276;20,94000;0,05400;-0,01700;0,0010110;;-0,05;236,00;;;
;;237;20,93900;0,05500;0,007000;87,700;100,59;-70,4700;0,000;100,804;28,200;0,000;413,850;408,950;28,30;1131,883;263,235;0,000;839,300;877,000;859,900;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,484;27,584;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0718;0,00000;0,0000;0,00083335;0,00083335;-0,00120;3,90574;171,7125;20,116840;-0,006007;23,572356;23,293259;-0,0012;-0,1225;7,06;704,82;0,00;0,00;0,34;;724,506;724,354;0,0608337;20,94000;0,05400;-0,01700;0,0010110;;-0,05;237,00;;;
;;238;20,93900;0,05400;0,006000;87,825;100,48;-70,4700;0,000;100,798;28,200;0,000;413,150;408,550;28,30;1132,050;263,235;0,000;839,600;877,100;860,000;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,503;27,578;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0813;0,00000;0,0000;-0,00583347;-0,00583347;-0,00120;-0,55883;171,7185;20,148218;-0,004993;23,569190;23,306771;-0,0010;-0,1019;7,06;704,82;0,00;0,00;0,34;;721,487;724,354;0,0609286;20,94000;0,05400;-0,01700;0,0010110;;-0,05;238,00;;;
;;239;20,93900;0,05400;0,006000;90,050;100,48;-70,4600;0,000;100,800;28,200;0,000;412,350;407,950;28,20;1132,250;263,235;0,000;840,100;877,200;860,000;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,496;27,557;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,1638;0,00000;0,0000;-0,00666682;-0,00666682;-0,00121;-0,49561;171,7247;20,421625;-0,004983;23,842762;23,588347;-0,0010;-0,1029;7,06;704,82;0,00;0,00;0,35;;718,494;718,343;0,0617554;20,94000;0,05400;-0,01700;0,0010110;;-0,04;239,00;;;
;;240;20,93900;0,05300;-0,015000;93,175;100,47;-70,4600;0,000;100,798;28,200;0,000;411,650;407,350;28,30;1131,850;263,235;0,000;838,700;877,400;860,000;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,442;27,597;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2752;0,00000;0,0000;0,00666682;0,00666682;-0,00124;0,50456;171,7310;20,790602;-0,004883;24,232346;23,979221;-0,0010;-0,1025;7,06;704,82;0,00;0,00;0,35;;715,526;718,343;0,0628712;20,94000;0,05400;-0,01700;0,0010110;;-0,04;240,00;;;
;;241;20,94100;0,05400;-0,021000;92,450;100,48;-70,4700;0,000;100,800;28,200;0,000;411,050;406,950;28,30;1131,950;263,228;0,000;839,000;877,400;860,000;329,150;;;;;0,00;0,00;0,00;3,00;4,11;15,482;27,568;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2553;0,00000;0,0000;0,00666682;0,00666682;-0,00123;0,50296;171,7372;20,724667;-0,004973;24,120288;23,879701;-0,0010;-0,1040;7,06;704,82;0,00;0,00;0,35;;712,583;712,434;0,0626718;20,94000;0,05400;-0,01700;0,0010110;;-0,05;241,00;;;
;;242;20,94000;0,05400;-0,017000;91,225;100,45;-70,4700;0,000;100,800;28,200;0,000;410,250;406,350;28,30;1132,183;263,235;0,000;839,400;877,600;860,100;329,150;;;;;0,00;0,00;0,00;3,00;4,12;15,513;27,589;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;;;;;;;;;20,606967;-0,004665;23,936626;23,709074;;;;;;;;;;712,434;;20,94000;0,05400;-0,01700;0,0010110;;-0,05;242,00;;;
