General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
SEA Test [m²/kg];114,1;156;18,08800;2,47100;0,027000;78,100;87,04;-34,8500;0,000;101,416;19,800;0,000;484,150;522,550;25,30;1013,883;263,170;0,000;737,200;755,400;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,057;25,138;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;742,2657;19,74730;82,9371;0,37757365;0,37757365;0,00338;1,74915;82,3070;17,230300;0,140034;23,619628;25,493001;0,0313;3,1175;3,30;328,91;0,00;0,66;56,29;;525,225;523,751;7,4560587;17,97700;2,55500;0,02800;0,1465019;;36,08;156,00;;;
Results SPR;;157;18,08200;2,46900;0,025000;80,925;86,66;-35,0701;0,000;101,410;19,800;0,000;485,050;523,550;25,30;1013,617;263,170;0,000;736,500;755,300;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,095;25,127;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;758,3336;40,99567;177,0170;0,18581136;0,18581136;0,00374;3,66079;83,0653;17,522876;0,144354;24,065349;25,975494;0,0329;3,2744;3,34;332,18;0,00;0,68;57,59;;526,659;526,721;7,6174605;17,95900;2,58700;0,03000;0,1471848;;35,86;157,00;;;
SPR max [m²/s];0,053;158;18,07400;2,46700;0,022000;79,800;85,85;-35,3099;0,000;101,418;19,800;0,000;485,450;524,150;25,30;1013,283;263,170;0,000;735,600;755,200;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,057;25,127;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;763,5337;19,79786;89,8373;0,38740031;0,38740031;0,00295;1,76552;83,8288;17,393480;0,153702;23,907341;25,813230;0,0348;3,4647;3,37;335,64;0,00;0,68;57,97;;528,142;526,721;7,6696956;17,91700;2,62000;0,02500;0,1493291;;35,62;158,00;;;
Max at [s];288;159;18,07300;2,47300;0,015000;76,750;87,19;-35,7999;0,000;101,418;19,800;0,000;485,650;524,250;25,30;1013,283;263,170;0,000;735,500;755,200;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,09;14,996;25,143;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;759,1366;19,80240;79,7188;0,38508097;0,38508097;0,00094;1,75573;84,5880;17,054335;0,138243;23,450842;25,314741;0,0307;3,0561;3,40;338,70;0,00;0,68;57,55;;529,608;529,640;7,6255267;17,87900;2,64100;0,01200;0,1514538;;35,13;159,00;;;
SPR 060s [m²/s];0,021;160;18,07800;2,47800;0,013000;82,025;87,35;-36,0400;0,000;101,418;19,800;0,000;486,050;524,650;25,30;1013,250;263,170;0,000;735,500;755,100;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,048;25,146;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;785,6183;38,18703;151,6262;0,20665487;0,20665487;0,00268;3,37429;85,3736;17,623410;0,136447;24,253318;26,179412;0,0313;3,1194;3,43;341,82;0,00;0,70;59,57;;531,126;529,640;7,8915358;17,87400;2,63600;0,02300;0,1516804;;34,89;160,00;;;
SPR 120s [m²/s];0,024;161;18,07400;2,48900;0,003000;77,475;86,76;-36,2899;0,000;101,418;19,800;0,000;487,050;525,550;25,30;1013,183;263,170;0,000;735,300;755,100;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,049;25,140;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;761,5705;20,49277;85,6545;0,37330119;0,37330119;0,00064;1,81145;86,1352;17,110051;0,143169;23,595279;25,460423;0,0320;3,1832;3,47;345,00;0,00;0,68;57,70;;532,632;532,506;7,6499757;17,88100;2,63300;0,01000;0,1514443;;34,64;161,00;;;
SPR 180s [m²/s];0,027;162;18,06800;2,51100;0,010000;77,575;88,14;-36,7500;0,000;101,408;19,800;0,000;488,050;526,850;25,30;1012,883;263,170;0,000;734,600;755,000;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,040;25,138;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;761,9270;21,86375;81,4747;0,35005697;0,35005697;0,00049;1,94294;86,8971;17,103541;0,127436;23,634729;25,513691;0,0285;2,8393;3,49;347,84;0,00;0,68;57,77;;534,046;532,506;7,6535569;17,87600;2,64900;0,00900;0,1515748;;34,18;162,00;;;
SPR 240s [m²/s];0,030;163;18,06200;2,54200;0,010000;82,150;87,20;-37,0000;0,000;101,418;19,800;0,000;488,850;527,950;25,30;1012,750;263,170;0,000;734,300;754,900;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,055;25,135;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;790,0655;20,04885;80,4896;0,39584351;0,39584351;0,00283;1,79181;87,6872;17,586251;0,138166;24,341602;26,288532;0,0319;3,1719;3,53;351,01;0,00;0,71;60,02;;535,530;535,491;7,9362083;17,84400;2,68600;0,02400;0,1528804;;33,93;163,00;;;
SPR 300s [m²/s];--;164;18,03800;2,55400;0,033000;81,575;88,86;-37,5200;0,000;101,418;19,800;0,000;489,250;528,450;25,30;1012,617;263,170;0,000;734,000;754,800;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,067;25,135;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;796,9511;22,03506;75,4693;0,36330160;0,36330160;0,00204;1,96087;88,4841;17,517431;0,119253;24,266186;26,210457;0,0274;2,7295;3,55;353,74;0,00;0,71;60,50;;537,103;535,491;8,0053738;17,80700;2,70800;0,01900;0,1548497;;33,41;164,00;;;
SPR 360s [m²/s];--;165;18,00500;2,55200;0,027000;76,350;87,35;-37,7000;0,000;101,418;19,800;0,000;489,750;529,150;25,30;1012,450;263,170;0,000;733,500;754,800;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,069;25,151;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;775,6786;41,37610;161,2237;0,18831380;0,18831380;0,00227;3,65658;89,2598;16,938486;0,136384;23,488177;25,377782;0,0304;3,0225;3,58;356,77;0,00;0,69;58,83;;538,614;538,490;7,7916914;17,78900;2,70700;0,02100;0,1558846;;33,23;165,00;;;
SPR Test [m²/s];0,030;166;17,97900;2,55500;0,030000;80,575;87,20;-37,9900;0,000;101,410;19,800;0,000;490,450;530,050;25,30;1012,217;263,170;0,000;732,800;754,700;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,027;25,138;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;793,5510;18,39357;72,9503;0,43336995;0,43336995;0,00279;1,62375;90,0533;17,388418;0,138106;24,146550;26,096195;0,0316;3,1473;3,62;359,91;0,00;0,70;60,19;;540,096;538,490;7,9712203;17,80000;2,69500;0,02400;0,1553413;;32,94;166,00;;;
Results COY;;167;17,97400;2,58700;0,028000;81,225;86,53;-38,5000;0,000;101,418;19,800;0,000;491,450;531,250;25,30;1012,017;263,170;0,000;732,300;754,700;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,086;25,135;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;794,3107;20,95240;88,1753;0,38080851;0,38080851;0,00234;1,85762;90,8476;17,440643;0,145914;24,268453;26,233830;0,0336;3,3427;3,65;363,26;0,00;0,71;60,27;;541,616;541,442;7,9788507;17,80500;2,70100;0,02100;0,1550190;;32,43;167,00;;;
COY max [kg/kg];0,0421;168;17,97700;2,62000;0,030000;80,550;87,51;-38,7200;0,000;101,422;19,800;0,000;492,150;532,250;25,30;1011,950;263,170;0,000;732,200;754,600;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,09;15,097;25,154;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;794,3218;41,98276;162,4327;0,19005330;0,19005330;0,00340;3,73745;91,6420;17,355668;0,134554;24,184610;26,155153;0,0309;3,0733;3,68;366,33;0,00;0,71;60,34;;543,120;541,442;7,9789627;17,78600;2,72500;0,02800;0,1557932;;32,21;168,00;;;
Max at [s];135;169;17,95900;2,64100;0,025000;78,775;86,84;-38,9701;0,000;101,418;19,800;0,000;492,650;532,950;25,30;1012,183;263,170;0,000;732,800;754,600;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,103;25,124;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;790,2707;19,92452;81,1207;0,39841715;0,39841715;0,00381;1,77864;92,4322;17,154665;0,142333;23,928805;25,886240;0,0323;3,2175;3,71;369,55;0,00;0,71;60,08;;544,594;544,411;7,9382691;17,76300;2,75000;0,03100;0,1568319;;31,96;169,00;;;
COY 060s [kg/kg];0,0077;170;17,91700;2,63600;0,012000;77,775;86,65;-39,4701;0,000;101,410;19,800;0,000;493,050;533,350;25,30;1012,117;263,170;0,000;732,600;754,600;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,057;25,148;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;794,8237;20,17478;82,4283;0,39574178;0,39574178;0,00079;1,80749;93,2271;17,038518;0,144527;23,786090;25,730274;0,0326;3,2474;3,74;372,79;0,00;0,72;60,40;;546,053;544,411;7,9840039;17,72400;2,79400;0,01100;0,1588419;;31,46;170,00;;;
COY 120s [kg/kg];0,0068;171;17,87900;2,63300;0,023000;75,375;88,08;-39,7200;0,000;101,422;19,800;0,000;493,750;534,250;25,30;1012,050;263,170;0,000;732,500;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,063;25,138;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;793,7320;38,11796;136,1906;0,20916748;0,20916748;-0,00041;3,39356;94,0208;16,761674;0,128081;23,432832;25,354918;0,0285;2,8359;3,77;375,63;0,00;0,71;60,25;;547,504;547,306;7,9730378;17,67900;2,81800;0,00300;0,1612836;;31,21;171,00;;;
COY 180s [kg/kg];0,0068;172;17,87400;2,64900;0,010000;80,975;87,67;-39,9701;0,000;101,410;19,800;0,000;494,650;535,350;25,30;1012,117;263,170;0,000;732,700;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,055;25,148;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;828,3076;21,42115;78,9103;0,38841756;0,38841756;-0,00134;1,90061;94,8491;17,357364;0,132805;24,309837;26,310061;0,0307;3,0513;3,80;378,68;0,00;0,74;62,83;;549,037;547,306;8,3203500;17,65600;2,83000;-0,00300;0,1625538;;30,96;172,00;;;
COY 240s [kg/kg];0,0073;173;17,88100;2,68600;0,009000;81,650;87,30;-40,4601;0,000;101,422;19,800;0,000;495,350;536,350;25,30;1012,017;263,170;0,000;732,400;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,099;25,148;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;833,3063;22,17831;84,2025;0,37742106;0,37742106;0,00050;1,96837;95,6824;17,417239;0,136971;24,428215;26,450134;0,0318;3,1637;3,84;381,85;0,00;0,74;63,25;;550,665;550,384;8,3705617;17,64500;2,83800;0,00900;0,1629808;;30,47;173,00;;;
COY 300s [kg/kg];--;174;17,87600;2,70800;0,024000;77,675;86,97;-40,7300;0,000;101,422;19,800;0,000;496,250;537,650;25,30;1012,283;263,170;0,000;733,200;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,036;25,167;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;814,6887;19,68184;76,7459;0,41579183;0,41579183;0,00153;1,74921;96,4971;16,972572;0,140795;23,847808;25,837327;0,0319;3,1767;3,87;385,02;0,00;0,73;61,88;;552,236;550,384;8,1835483;17,63200;2,85100;0,01600;0,1635239;;30,20;174,00;;;
COY 360s [kg/kg];--;175;17,84400;2,70700;0,019000;83,200;87,33;-41,2700;0,000;101,414;19,800;0,000;497,050;538,850;25,30;1012,350;263,170;0,000;733,400;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,080;25,159;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;846,1114;22,46040;84,8532;0,37840780;0,37840780;0,00437;1,99681;97,3432;17,551689;0,136693;24,701269;26,778552;0,0321;3,1965;3,90;388,22;0,00;0,76;64,34;;553,826;553,691;8,4991895;17,61400;2,86400;0,03400;0,1642412;;29,66;175,00;;;
COY Test [kg/kg];0,0074;176;17,80700;2,69500;0,021000;78,300;86,97;-41,4601;0,000;101,414;19,800;0,000;497,750;539,650;25,30;1012,850;263,170;0,000;734,900;754,500;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,080;25,159;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;824,0751;41,73903;161,9693;0,19832357;0,19832357;0,00138;3,70791;98,1673;17,015023;0,140853;23,979718;25,998302;0,0321;3,1978;3,93;391,42;0,00;0,74;62,60;;555,424;553,691;8,2778341;17,60200;2,87500;0,01500;0,1650206;;29,47;176,00;;;
Results CO2Y;;177;17,78900;2,70100;0,024000;76,875;87,09;-41,7600;0,000;101,410;19,800;0,000;498,550;540,450;25,30;1013,083;263,170;0,000;735,600;754,400;729,800;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,048;25,111;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;816,8322;18,82801;72,3287;0,43579102;0,43579102;0,00434;1,68365;98,9841;16,845950;0,139394;23,779597;25,778122;0,0315;3,1379;3,96;394,55;0,00;0,73;62,18;;556,921;556,829;8,2050793;17,59100;2,89700;0,03500;0,1652169;;29,17;177,00;;;
CO2Y max [kg/kg];4,3787;178;17,80000;2,72500;0,021000;76,775;86,27;-42,2700;0,000;101,416;19,800;0,000;499,250;541,350;25,30;1013,183;263,170;0,000;735,900;754,400;729,800;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,048;25,159;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;825,0187;20,93529;85,0427;0,39585368;0,39585368;0,00255;1,88023;99,8091;16,823183;0,148830;23,780803;25,786155;0,0337;3,3514;4,00;397,91;0,00;0,74;62,82;;558,404;556,829;8,2873129;17,55200;2,94200;0,02300;0,1671306;;28,66;178,00;;;
Max at [s];289;179;17,80500;2,75000;0,028000;76,400;86,54;-42,5200;0,000;101,416;19,800;0,000;500,050;542,350;25,30;1013,017;263,170;0,000;735,500;754,300;729,800;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,034;25,138;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;834,4649;38,40256;150,7761;0,21827189;0,21827189;0,00255;3,42940;100,6436;16,768617;0,145699;23,741653;25,749997;0,0329;3,2763;4,03;401,18;0,00;0,75;63,50;;559,920;559,833;8,3821995;17,50400;2,96800;0,02300;0,1696381;;28,41;179,00;;;
CO2Y 060s [kg/kg];2,0838;180;17,78600;2,79400;0,031000;80,675;86,46;-42,7899;0,000;101,416;19,700;0,000;500,550;542,950;25,30;1013,083;263,170;0,000;735,800;754,300;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,076;25,151;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;864,9588;21,10908;82,7578;0,41160075;0,41160075;0,00170;1,88065;101,5086;17,222772;0,146665;24,409044;26,476657;0,0341;3,3911;4,06;404,57;0,00;0,77;65,79;;561,530;559,833;8,6885115;17,47400;2,98800;0,01700;0,1712280;;28,14;180,00;;;
CO2Y 120s [kg/kg];2,0973;181;17,76300;2,81800;0,011000;75,175;86,66;-43,2999;0,000;101,416;19,700;0,000;501,450;544,150;25,30;1013,050;263,170;0,000;735,800;754,200;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,072;25,156;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;837,7796;21,75842;83,7938;0,38676961;0,38676961;0,00208;1,93220;102,3463;16,610404;0,144368;23,583491;25,591697;0,0324;3,2264;4,10;407,80;0,00;0,75;63,70;;563,131;562,886;8,4154961;17,46000;2,99100;0,02000;0,1719753;;27,63;181,00;;;
CO2Y 180s [kg/kg];2,0880;182;17,72400;2,83000;0,003000;78,875;87,35;-43,5701;0,000;101,416;19,700;0,000;502,550;545,750;25,30;1012,650;263,170;0,000;734,700;754,100;729,700;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,069;25,148;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;856,8487;20,61363;75,3026;0,41754150;0,41754150;0,00153;1,83131;103,2032;16,995633;0,136484;24,183373;26,262215;0,0314;3,1301;4,13;410,93;0,00;0,76;65,14;;564,693;562,886;8,6070450;17,46200;2,99100;0,01600;0,1719013;;27,36;182,00;;;
CO2Y 240s [kg/kg];2,1027;183;17,67900;2,83800;-0,003000;76,975;89,06;-44,1200;0,000;101,416;19,700;0,000;503,450;547,050;25,30;1012,550;263,170;0,000;734,500;754,100;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,069;25,162;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;846,1468;21,03361;66,0337;0,40409342;0,40409342;0,00270;1,87462;104,0493;16,774669;0,117077;23,911707;25,982519;0,0267;2,6564;4,15;413,59;0,00;0,76;64,39;;566,260;565,936;8,4995443;17,45700;3,00200;0,02400;0,1719927;;26,81;183,00;;;
CO2Y 300s [kg/kg];--;184;17,65600;2,85100;0,009000;76,900;88,24;-44,3400;0,000;101,414;19,700;0,000;504,250;548,150;25,30;1012,550;263,170;0,000;734,600;754,000;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,10;15,099;25,140;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;849,2826;43,19524;145,8475;0,19749959;0,19749959;0,00313;3,84750;104,8986;16,753189;0,126291;23,919037;26,001427;0,0288;2,8676;4,18;416,45;0,00;0,76;64,64;;567,790;565,936;8,5310432;17,43900;3,01500;0,02700;0,1728672;;26,59;184,00;;;
CO2Y 360s [kg/kg];--;185;17,64500;2,86400;0,016000;76,650;87,03;-44,6100;0,000;101,412;19,700;0,000;505,350;549,450;25,30;1012,317;263,170;0,000;734,000;753,900;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,130;25,162;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;847,4318;20,38807;76,5295;0,41752116;0,41752116;0,00607;1,81076;105,7460;16,707722;0,140141;23,906157;25,992358;0,0320;3,1810;4,22;419,63;0,01;0,76;64,54;;569,306;568,972;8,5124526;17,43500;3,00800;0,04700;0,1729633;;26,32;185,00;;;
CO2Y Test [kg/kg];2,1011;186;17,63200;2,87500;0,034000;73,750;86,86;-45,1200;0,000;101,416;19,700;0,000;505,950;550,350;25,30;1012,217;263,170;0,000;733,700;753,900;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,099;25,138;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;828,5919;23,12096;88,3549;0,35998535;0,35998535;0,00393;2,05675;106,5746;16,378891;0,142068;23,463477;25,522532;0,0318;3,1664;4,25;422,80;0,00;0,74;63,07;;570,751;568,972;8,3232054;17,44600;3,00500;0,03300;0,1725040;;25,81;186,00;;;
;;187;17,61400;2,89700;0,015000;78,375;87,76;-45,3500;0,000;101,414;19,700;0,000;506,850;551,550;25,30;1012,317;263,170;0,000;734,200;753,800;729,500;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,097;25,151;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;854,7831;20,64643;73,1966;0,41587321;0,41587321;0,00509;1,84361;107,4294;16,869660;0,131724;24,209513;26,344593;0,0304;3,0304;4,28;425,83;0,01;0,77;65,12;;572,200;571,990;8,5862958;17,43700;3,02100;0,04000;0,1727852;;25,58;187,00;;;
;;188;17,60200;2,94200;0,035000;77,800;86,48;-45,9401;0,000;101,414;19,800;0,000;507,750;552,750;25,30;1012,250;263,170;0,000;733,900;753,800;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,099;25,148;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;857,7844;19,47019;76,2702;0,44254557;0,44254557;0,00270;1,73503;108,2872;16,792761;0,146409;24,141949;26,281560;0,0338;3,3602;4,31;429,19;0,00;0,77;65,29;;573,711;571,990;8,6164442;17,41200;3,03900;0,02400;0,1742101;;24,99;188,00;;;
;;189;17,59100;2,96800;0,023000;76,750;84,88;-46,1801;0,000;101,412;19,800;0,000;508,150;553,150;25,30;1012,050;263,170;0,000;733,300;753,800;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,080;25,156;0,58;0,49;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;855,4233;41,91641;184,4847;0,20499674;0,20499674;0,00106;3,72123;109,1426;16,672492;0,165108;23,987927;26,112214;0,0378;3,7649;4,35;432,96;0,00;0,76;65,04;;575,208;574,986;8,5927275;17,40000;3,04100;0,01300;0,1749971;;24,75;189,00;;;
;;190;17,55200;2,98800;0,023000;72,875;86,32;-46,4501;0,000;101,418;19,800;0,000;508,550;553,650;25,30;1011,917;263,170;0,000;733,000;753,700;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,088;25,154;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;834,9474;19,96755;78,8151;0,42003377;0,42003377;0,00061;1,77609;109,9776;16,239765;0,148246;23,383723;25,457475;0,0331;3,2957;4,38;436,25;0,00;0,75;63,50;;576,629;574,986;8,3870463;17,39200;3,05300;0,01000;0,1753661;;24,48;190,00;;;
;;191;17,50400;2,99100;0,017000;76,450;86,82;-46,9701;0,000;101,414;19,800;0,000;509,450;554,750;25,30;1011,783;263,170;0,000;732,600;753,700;729,600;317,650;;;;;0,00;0,00;0,00;3,00;2,11;15,130;25,154;0,58;0,50;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;860,6099;21,39260;80,7459;0,40410360;0,40410360;0,00267;1,91054;110,8382;16,618631;0,142503;23,971604;26,103145;0,0326;3,2484;4,41;439,50;0,00;0,77;65,54;;578,048;577,949;8,6448263;17,36100;3,08700;0,02400;0,1766600;;23,96;191,00;;;
