General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;521;20,94000;0,05000;0,018000;107,975;100,07;-71,1301;0,000;101,042;35,000;0,005;352,750;349,150;27,00;840,883;263,196;0,000;569,600;581,200;552,400;313,350;;;;;0,00;0,00;0,00;3,00;3,10;15,791;27,584;0,59;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,5232;0,00000;0,0000;0,00576782;0,00576782;0,00328;0,21586;168,1992;24,177396;-0,000367;24,147758;23,901318;-0,0001;-0,0077;7,49;744,84;0,00;0,00;0,22;;322,835;322,973;0,0153132;20,94400;0,04700;0,01900;0,0002141;;0,09;521,00;;;
;;522;20,94100;0,04900;0,024000;102,200;100,03;-71,1400;0,000;101,050;35,000;0,005;352,550;348,850;27,00;841,383;263,196;0,000;570,900;581,300;552,500;313,250;;;;;0,00;0,00;0,00;3,00;3,10;15,786;27,568;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8162;0,00000;0,0000;0,00576782;0,00576782;-0,00013;0,27246;168,2020;23,528624;0,000058;23,486457;23,239968;0,0000;0,0012;7,49;744,84;0,00;0,00;0,21;;322,220;322,973;0,0283112;20,94400;0,04800;0,00300;0,0004039;;0,08;522,00;;;
;;523;20,94300;0,05000;0,013000;107,775;100,09;-71,1400;0,000;101,050;34,900;0,005;352,350;348,850;27,00;841,650;263,196;0,000;571,300;581,500;552,700;313,350;;;;;0,00;0,00;0,00;3,00;3,10;15,799;27,592;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0943;0,00000;0,0000;-0,00082397;-0,00082397;0,00093;-1,51045;168,2041;24,168702;-0,000620;24,111702;23,872193;-0,0001;-0,0129;7,49;744,84;0,00;0,00;0,19;;321,609;321,745;0,0210543;20,94500;0,04700;0,00800;0,0002929;;0,08;523,00;;;
;;524;20,94400;0,05000;0,016000;110,200;100,07;-71,1400;0,000;101,050;34,900;0,005;352,050;348,650;27,00;841,883;263,196;0,000;571,800;581,600;552,800;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,778;27,568;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6044;0,00000;0,0000;-0,00083415;-0,00083415;-0,00121;-1,50937;168,2067;24,449505;-0,000438;24,371075;24,135706;-0,0001;-0,0092;7,49;744,84;0,00;0,00;0,17;;321,000;321,745;0,0261825;20,94600;0,04700;-0,00200;0,0003591;;0,08;524,00;;;
;;525;20,94400;0,04900;0,012000;107,425;100,04;-71,1400;0,000;101,048;34,900;0,005;351,850;348,550;27,00;842,150;263,196;0,000;572,400;581,700;552,900;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,814;27,578;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,2074;0,00000;0,0000;0,00583903;0,00583903;-0,00035;0,21295;168,2089;24,146564;-0,000065;24,055433;23,829817;0,0000;-0,0013;7,49;744,84;0,00;0,00;0,17;;320,393;320,527;0,0221906;20,94600;0,04700;0,00200;0,0003085;;0,08;525,00;;;
;;526;20,94400;0,04900;0,004000;107,425;100,07;-71,1500;0,000;101,048;34,800;0,005;351,650;348,350;27,00;842,250;263,196;0,000;572,500;581,800;553,000;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,793;27,589;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,9378;0,00000;0,0000;0,00583903;0,00583903;-0,00205;0,21301;168,2119;24,153430;-0,000419;24,048595;23,822915;-0,0001;-0,0087;7,49;744,84;0,00;0,00;0,17;;319,789;320,527;0,0295335;20,94600;0,04700;-0,00600;0,0004097;;0,07;526,00;;;
;;527;20,94300;0,04900;-0,010000;105,575;100,10;-71,1500;0,000;101,048;34,800;0,005;351,450;348,250;27,00;842,383;263,196;0,000;572,700;581,900;553,100;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,799;27,584;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3705;0,00000;0,0000;0,00000000;0,00000000;-0,00077;Infinity;168,2143;23,951361;-0,000688;23,833840;23,616829;-0,0001;-0,0142;7,49;744,84;0,00;0,00;0,16;;319,187;319,319;0,0238302;20,94600;0,04700;0,00000;0,0003338;;0,07;527,00;;;
;;528;20,94300;0,04900;0,002000;104,100;100,06;-71,1500;0,000;101,050;34,800;0,005;351,250;348,150;27,00;842,650;263,196;0,000;573,200;582,100;553,200;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,772;27,584;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,0292;0,00000;0,0000;-0,00583903;-0,00583903;0,00155;-0,14749;168,2153;23,790230;-0,000282;23,660028;23,451213;-0,0001;-0,0058;7,49;744,84;0,00;0,00;0,14;;318,585;319,319;0,0103468;20,94700;0,04600;0,01100;0,0001468;;0,07;528,00;;;
;;529;20,94400;0,04800;0,016000;103,775;100,14;-71,1400;0,000;101,050;34,800;0,005;351,050;347,850;27,00;842,617;263,203;0,000;572,900;582,200;553,300;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,749;27,554;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583903;-0,00583903;0,00427;-0,14730;168,2153;23,759830;-0,001092;23,616339;23,401064;-0,0002;-0,0223;7,49;744,84;0,00;0,00;0,14;;317,984;318,117;0,0000000;20,94700;0,04600;0,02400;-0,0000177;;0,08;529,00;;;
;;530;20,94400;0,04700;0,007000;103,425;100,10;-71,1400;0,000;101,048;34,700;0,005;350,750;347,650;27,00;842,817;263,196;0,000;573,300;582,300;553,400;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,816;27,602;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7348;0,00000;0,0000;0,00083415;0,00083415;0,00301;1,46493;168,2160;23,729870;-0,000687;23,566403;23,358118;-0,0001;-0,0140;7,49;744,84;0,00;0,00;0,16;;317,385;318,117;0,0073871;20,94600;0,04700;0,01800;0,0001060;;0,08;530,00;;;
;;531;20,94300;0,04700;0,018000;103,425;100,10;-71,1400;0,000;101,048;34,700;0,005;350,750;347,650;27,00;842,850;263,203;0,000;573,200;582,400;553,500;313,350;;;;;0,00;0,00;0,00;3,00;3,11;15,793;27,578;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0402;0,00000;0,0000;0,00000000;0,00000000;0,00384;Infinity;168,2161;23,729870;-0,000687;23,566403;23,358118;-0,0001;-0,0140;7,49;744,84;0,00;0,00;0,14;;316,788;316,919;0,0004040;20,94700;0,04600;0,02200;0,0000076;;0,08;531,00;;;
;;532;20,94400;0,04800;0,019000;109,825;100,14;-71,1400;0,000;101,048;34,700;0,005;350,550;347,450;27,00;842,917;263,203;0,000;573,200;582,500;553,600;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,786;27,581;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00288;Infinity;168,2161;24,460034;-0,001082;24,277686;24,062993;-0,0002;-0,0227;7,49;744,84;0,00;0,00;0,11;;316,193;316,919;0,0000000;20,94800;0,04700;0,01700;-0,0000022;;0,08;532,00;;;
;;533;20,94400;0,04700;0,003000;107,400;100,14;-71,1400;0,000;101,056;34,700;0,005;350,350;347,450;27,00;843,050;263,203;0,000;573,400;582,600;553,700;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,763;27,576;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00520;Infinity;168,2161;24,195385;-0,001079;24,001308;23,802639;-0,0002;-0,0224;7,49;744,84;0,01;0,00;0,14;;315,599;315,729;0,0000000;20,94700;0,04600;0,02800;-0,0000684;;0,08;533,00;;;
;;534;20,94400;0,04700;0,008000;110,575;100,18;-71,1400;0,000;101,052;34,700;0,005;350,150;347,250;27,00;843,083;263,203;0,000;573,400;582,700;553,700;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,793;27,586;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3377;0,00000;0,0000;0,00000000;0,00000000;-0,00057;Infinity;168,2184;24,557426;-0,001529;24,346540;24,144898;-0,0003;-0,0322;7,49;744,84;0,00;0,00;0,17;;315,010;315,729;0,0235007;20,94600;0,04700;0,00100;0,0003211;;0,08;534,00;;;
;;535;20,94500;0,04700;-0,002000;108,550;100,15;-71,1400;0,000;101,052;34,600;0,005;350,050;347,150;27,00;843,150;263,203;0,000;573,400;582,800;553,800;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,786;27,584;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,9592;0,00000;0,0000;0,00000000;0,00000000;-0,00185;Infinity;168,2214;24,334998;-0,001161;24,119132;23,919316;-0,0002;-0,0242;7,49;744,84;0,00;0,00;0,17;;314,427;314,555;0,0297493;20,94600;0,04600;-0,00500;0,0004097;;0,08;535,00;;;
;;536;20,94600;0,04700;0,002000;108,900;100,17;-71,1400;0,000;101,052;34,600;0,005;349,850;347,050;27,00;843,183;263,203;0,000;573,400;582,800;553,900;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,759;27,608;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,1159;0,00000;0,0000;0,00000000;0,00000000;-0,00293;Infinity;168,2235;24,381165;-0,001369;24,151082;23,957791;-0,0003;-0,0286;7,49;744,84;0,00;0,00;0,09;;313,845;314,555;0,0212713;20,94900;0,04600;-0,01000;0,0002918;;0,08;536,00;;;
;;537;20,94600;0,04700;-0,006000;107,400;100,19;-71,1400;0,000;101,052;34,600;0,005;349,650;346,850;27,00;843,150;263,203;0,000;573,100;582,900;554,000;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,809;27,594;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4377;0,00000;0,0000;0,00000000;0,00000000;-0,00035;Infinity;168,2249;24,219592;-0,001577;23,977319;23,785308;-0,0003;-0,0327;7,49;744,84;0,00;0,00;0,11;;313,264;313,391;0,0144529;20,94800;0,04600;0,00200;0,0002004;;0,08;537,00;;;
;;538;20,94600;0,04600;0,000000;108,975;100,20;-71,1400;0,000;101,050;34,600;0,005;349,350;346,650;27,00;843,083;263,203;0,000;572,800;583,000;554,000;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,734;27,581;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4488;0,00000;0,0000;0,00000000;0,00000000;-0,00035;Infinity;168,2264;24,407006;-0,001681;24,142126;23,955541;-0,0004;-0,0351;7,49;744,84;0,00;0,00;0,11;;312,684;313,391;0,0145647;20,94800;0,04600;0,00200;0,0002004;;0,08;538,00;;;
;;539;20,94600;0,04600;0,011000;107,400;100,15;-71,1400;0,000;101,050;34,600;0,005;349,250;346,550;27,00;843,217;263,203;0,000;573,000;583,100;554,100;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,780;27,562;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6576;0,00000;0,0000;-0,00166829;-0,00166829;0,00371;-0,30365;168,2270;24,233457;-0,001194;23,963600;23,778341;-0,0002;-0,0248;7,49;744,84;0,00;0,00;0,17;;312,106;312,232;0,0066109;20,94600;0,04500;0,02100;0,0000933;;0,08;539,00;;;
;;540;20,94700;0,04700;0,024000;107,250;100,19;-71,1400;0,000;101,044;34,600;0,005;349,050;346,350;27,00;843,150;263,203;0,000;572,700;583,100;554,200;313,350;;;;;0,00;0,00;0,00;3,00;3,12;15,803;27,605;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;-27,8452;0,01167806;0,01167806;0,00307;0,07509;168,2270;24,223465;-0,001561;23,940002;23,754819;-0,0003;-0,0323;7,49;744,84;0,00;0,00;0,11;;311,528;312,232;0,0000000;20,94800;0,04600;0,01800;-0,0000022;;0,08;540,00;;;
;;541;20,94700;0,04600;0,018000;107,150;100,20;-71,1600;0,000;101,052;34,600;0,005;348,850;346,150;27,00;843,183;263,203;0,000;572,700;583,200;554,200;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,757;27,589;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2474;0,00000;-27,0768;0,01334635;0,01334635;0,00264;0,03793;168,2273;24,219109;-0,001736;23,921982;23,736833;-0,0004;-0,0359;7,49;744,84;0,00;0,00;0,11;;310,953;311,080;0,0024869;20,94800;0,04500;0,01600;0,0000358;;0,06;541,00;;;
;;542;20,94600;0,04700;0,022000;107,150;100,18;-71,1600;0,000;101,044;34,600;0,005;348,650;345,950;27,00;843,417;263,203;0,000;573,200;583,300;554,300;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,782;27,594;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5221;0,00000;0,0000;-0,01252238;-0,01252238;0,00200;-0,04044;168,2278;24,226054;-0,001442;23,915124;23,729921;-0,0003;-0,0298;7,49;744,84;0,00;0,00;0,11;;310,380;311,080;0,0052487;20,94800;0,04500;0,01300;0,0000738;;0,06;542,00;;;
;;543;20,94700;0,04600;0,017000;107,625;100,20;-71,1400;0,000;101,044;34,600;0,005;348,450;345,850;27,00;843,450;263,203;0,000;573,100;583,400;554,400;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,809;27,608;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,4077;0,00000;0,0000;-0,01826986;-0,01826986;0,00329;-0,02779;168,2282;24,286659;-0,001652;23,961198;23,782408;-0,0003;-0,0343;7,49;744,84;0,00;0,00;0,14;;309,809;309,935;0,0040982;20,94700;0,04500;0,01900;0,0000582;;0,08;543,00;;;
;;544;20,94800;0,04700;0,028000;107,125;100,18;-71,1301;0,000;101,046;34,500;0,005;348,350;345,950;27,00;843,550;263,203;0,000;573,400;583,400;554,400;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,757;27,594;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6284;0,00000;0,0000;0,00166829;0,00166829;-0,00313;0,52583;168,2308;24,233657;-0,001532;23,902043;23,737368;-0,0003;-0,0317;7,49;744,84;0,00;0,00;0,11;;309,242;309,935;0,0264236;20,94800;0,04600;-0,01100;0,0003648;;0,09;544,00;;;
;;545;20,94700;0,04600;0,001000;109,000;100,19;-71,1400;0,000;101,046;34,500;0,005;348,250;345,950;27,00;843,650;263,203;0,000;573,400;583,600;554,500;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,774;27,594;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8357;0,00000;0,0000;0,00824992;0,00824992;-0,00337;0,06195;168,2337;24,448325;-0,001622;24,106852;23,947640;-0,0003;-0,0339;7,49;744,84;0,00;0,00;0,11;;308,680;308,804;0,0285077;20,94800;0,04500;-0,01200;0,0003901;;0,08;545,00;;;
;;546;20,94600;0,04600;-0,005000;111,300;100,19;-71,1400;0,000;101,050;34,500;0,005;348,150;345,850;27,00;843,783;263,203;0,000;573,700;583,600;554,600;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,799;27,594;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8417;0,00000;0,0000;-0,01326497;-0,01326497;-0,00232;-0,03894;168,2365;24,708468;-0,001607;24,356365;24,195459;-0,0003;-0,0339;7,49;744,84;0,00;0,00;0,14;;308,120;308,804;0,0285673;20,94700;0,04500;-0,00700;0,0003873;;0,08;546,00;;;
;;547;20,94600;0,04600;-0,010000;106,875;100,22;-71,1201;0,000;101,050;34,500;0,005;347,950;345,650;27,00;843,483;263,203;0,000;572,700;583,700;554,600;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,757;27,594;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7295;0,00000;0,0000;-0,00742594;-0,00742594;0,00029;-0,11806;168,2372;24,219271;-0,001852;23,860425;23,702704;-0,0004;-0,0383;7,49;744,84;0,00;0,00;0,09;;307,560;307,681;0,0073336;20,94900;0,04600;0,00500;0,0001020;;0,10;547,00;;;
;;548;20,94900;0,04600;0,002000;105,350;100,18;-71,1301;0,000;101,050;34,600;0,005;347,850;345,650;27,00;843,717;263,203;0,000;573,200;583,800;554,700;313,350;;;;;0,00;0,00;0,00;3,00;3,13;15,774;27,600;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7244;0,00000;-15,7329;0,01910400;0,01910400;0,00029;0,04557;168,2379;24,049315;-0,001456;23,686177;23,536373;-0,0003;-0,0299;7,49;744,84;0,00;0,00;0,09;;307,000;307,681;0,0072821;20,94900;0,04600;0,00500;0,0001020;;0,09;548,00;;;
;;549;20,94800;0,04500;0,002000;108,425;100,18;-71,1500;0,000;101,048;34,600;0,005;347,750;345,550;27,00;843,917;263,203;0,000;573,700;583,800;554,800;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,809;27,613;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;-27,5696;0,01160685;0,01160685;0,00288;0,04395;168,2379;24,401279;-0,001528;24,025918;23,873921;-0,0003;-0,0318;7,49;744,84;0,00;0,00;0,09;;306,441;306,562;0,0000000;20,94900;0,04500;0,01700;-0,0000372;;0,07;549,00;;;
;;550;20,94800;0,04600;0,021000;108,925;100,21;-71,1500;0,000;101,050;34,600;0,005;347,550;345,450;27,00;843,850;263,203;0,000;573,400;583,900;554,800;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,788;27,608;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3598;0,00000;0,0000;-0,00749715;-0,00749715;-0,00014;-0,11812;168,2393;24,464513;-0,001756;24,074326;23,928862;-0,0004;-0,0367;7,49;744,84;0,00;0,00;0,11;;305,885;306,562;0,0136699;20,94800;0,04600;0,00300;0,0001877;;0,07;550,00;;;
;;551;20,94600;0,04500;0,018000;103,800;100,15;-71,1400;0,000;101,052;34,600;0,005;347,450;345,350;27,00;843,783;263,203;0,000;573,100;583,900;554,900;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,795;27,626;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0640;0,00000;0,0000;-0,00583903;-0,00583903;0,00282;-0,14808;168,2394;23,885479;-0,001169;23,497765;23,355743;-0,0002;-0,0238;7,49;744,84;0,00;0,00;0,11;;305,332;305,449;0,0006438;20,94800;0,04600;0,01700;0,0000105;;0,08;551,00;;;
;;552;20,94800;0,04500;0,016000;110,625;100,19;-71,1400;0,000;101,050;34,600;0,005;347,350;345,250;27,00;843,817;263,203;0,000;573,100;584,000;554,900;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,772;27,608;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00356;Infinity;168,2394;24,661780;-0,001553;24,254481;24,107844;-0,0003;-0,0327;7,49;744,84;0,00;0,00;0,11;;304,779;305,449;0,0000000;20,94800;0,04600;0,02000;-0,0000275;;0,08;552,00;;;
;;553;20,94800;0,04500;0,013000;105,200;100,19;-71,1400;0,000;101,050;34,600;0,005;347,150;345,150;27,00;843,950;263,203;0,000;573,300;584,100;555,000;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,780;27,613;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00500488;0,00500488;0,00369;0,24751;168,2394;24,056404;-0,001607;23,645481;23,509255;-0,0003;-0,0330;7,49;744,84;0,00;0,00;0,11;;304,227;304,344;0,0000000;20,94800;0,04700;0,02100;-0,0000528;;0,08;553,00;;;
;;554;20,94800;0,04600;0,019000;109,150;100,17;-71,1500;0,000;101,050;34,600;0,005;347,050;345,050;27,00;844,050;263,203;0,000;573,400;584,200;555,100;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,782;27,597;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5530;0,00000;-24,0975;0,01251221;0,01251221;0,00073;0,07090;168,2399;24,507402;-0,001436;24,081836;23,943056;-0,0003;-0,0300;7,49;744,84;0,00;0,00;0,09;;303,679;304,344;0,0055590;20,94900;0,04600;0,00700;0,0000767;;0,07;554,00;;;
;;555;20,94700;0,04500;-0,011000;107,825;100,22;-71,1600;0,000;101,052;34,500;0,005;346,950;344,950;26,90;844,083;263,203;0,000;573,500;584,200;555,100;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,765;27,589;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,6535;0,00000;0,0000;0,00000000;0,00000000;-0,00164;Infinity;168,2416;24,361707;-0,001852;23,931774;23,793818;-0,0004;-0,0385;7,49;744,84;0,00;0,00;0,09;;303,134;303,251;0,0166229;20,94900;0,04500;-0,00400;0,0002286;;0,06;555,00;;;
;;556;20,94800;0,04500;-0,012000;109,800;100,20;-71,1500;0,000;101,050;34,500;0,005;346,750;344,650;26,90;844,117;263,203;0,000;573,400;584,300;555,200;313,350;;;;;0,00;0,00;0,00;3,00;3,14;15,772;27,629;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,6478;0,00000;0,0000;-0,01251221;-0,01251221;0,00051;-0,07114;168,2422;24,590897;-0,001646;24,142993;23,996777;-0,0003;-0,0345;7,49;744,84;0,00;0,00;0,09;;302,590;303,251;0,0065120;20,94900;0,04600;0,00600;0,0000893;;0,07;556,00;;;
;;557;20,94800;0,04600;-0,007000;110,075;100,21;-71,1400;0,000;101,052;34,500;0,005;346,550;344,450;26,90;843,950;263,203;0,000;572,900;584,300;555,200;313,350;;;;;0,00;0,00;0,00;3,00;3,15;15,818;27,616;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00500488;-0,00500488;0,00203;-0,17813;168,2422;24,628776;-0,001751;24,166236;24,019795;-0,0004;-0,0367;7,49;744,84;0,00;0,00;0,09;;302,048;302,165;0,0000000;20,94900;0,04600;0,01300;0,0000007;;0,08;557,00;;;
