General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;286;18,96700;1,73200;0,017000;85,275;89,89;-36,9200;0,000;101,086;31,900;0,000;440,250;475,550;28,70;843,983;263,196;0,000;575,700;579,900;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,34;15,019;28,564;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;566,9517;34,58613;147,2372;0,16415405;0,16415405;0,00210;3,06534;87,6745;19,232804;0,106398;23,974097;25,896380;0,0242;2,4136;3,16;315,82;0,00;0,50;43,04;;305,563;305,049;5,6774540;18,92200;1,75500;0,02100;0,1000645;;34,77;286,00;;;
;;287;18,96100;1,73900;0,019000;86,075;88,78;-37,0900;0,000;101,084;31,900;0,000;440,350;475,350;28,70;843,950;263,196;0,000;575,700;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,34;15,048;28,585;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;567,7763;19,22235;91,6215;0,29578654;0,29578654;-0,00061;1,70596;88,2423;19,320615;0,118808;24,089025;26,003675;0,0271;2,7063;3,19;318,53;0,00;0,50;43,05;;306,475;306,859;5,6857121;18,93100;1,75200;0,00500;0,0997500;;34,60;287,00;;;
;;288;18,95600;1,74700;0,011000;87,250;89,99;-37,4800;0,000;101,084;31,900;0,000;440,850;475,650;28,70;843,417;263,190;0,000;574,100;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,34;14,990;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;572,7179;18,90463;79,6992;0,30337524;0,30337524;-0,00199;1,68051;88,8150;19,441006;0,105277;24,266651;26,182222;0,0242;2,4145;3,21;320,94;0,00;0,51;43,40;;307,391;306,859;5,7351970;18,92700;1,75900;-0,00300;0,0999969;;34,21;288,00;;;
;;289;18,94900;1,75800;0,020000;87,075;90,38;-37,6600;0,000;101,090;31,900;0,000;441,250;476,050;28,70;843,617;263,196;0,000;574,700;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,34;15,017;28,569;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;575,3265;39,48691;158,8009;0,14590454;0,14590454;-0,00062;3,51156;89,3903;19,412694;0,100946;24,253298;26,166079;0,0232;2,3137;3,24;323,26;0,00;0,51;43,64;;308,314;308,691;5,7613199;18,91300;1,77000;0,00500;0,1006059;;34,03;289,00;;;
;;290;18,94000;1,76400;0,004000;88,750;90,51;-37,8401;0,000;101,088;31,900;0,000;441,250;475,550;28,70;843,550;263,196;0,000;574,500;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,036;28,561;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;583,4506;19,75301;77,9076;0,29578654;0,29578654;-0,00166;1,75078;89,9737;19,598519;0,099550;24,485459;26,388804;0,0230;2,3012;3,26;325,56;0,00;0,52;44,21;;309,248;308,691;5,8426744;18,90600;1,77200;-0,00100;0,1010635;;33,85;290,00;;;
;;291;18,93000;1,76700;0,003000;84,700;90,85;-38,2200;0,000;101,088;31,900;0,000;441,650;476,150;28,70;843,917;263,190;0,000;575,700;579,700;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,006;28,590;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;567,1452;18,82864;71,8957;0,30163574;0,30163574;-0,00078;1,66576;90,5409;19,137448;0,095821;23,931093;25,800498;0,0217;2,1656;3,28;327,72;0,00;0,50;42,98;;310,163;310,496;5,6793917;18,91500;1,76100;0,00400;0,1006016;;33,47;291,00;;;
;;292;18,91900;1,76700;0,001000;85,475;91,42;-38,4100;0,000;101,088;31,900;0,000;441,950;476,650;28,70;843,917;263,196;0,000;575,600;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,011;28,577;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;566,0987;36,37577;130,7588;0,15584310;0,15584310;0,00024;3,22073;91,1070;19,218276;0,089567;24,048491;25,936675;0,0204;2,0349;3,30;329,76;0,00;0,50;42,93;;311,041;310,496;5,6689124;18,92600;1,75200;0,01000;0,0999877;;33,28;292,00;;;
;;293;18,91500;1,76500;0,018000;81,625;90,51;-38,6000;0,000;101,088;31,900;0,000;442,750;478,050;28,70;843,917;263,190;0,000;575,600;579,800;556,900;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,008;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;550,0189;17,03576;68,5978;0,32331340;0,32331340;0,00189;1,51750;91,6570;18,763496;0,099552;23,521911;25,397288;0,0222;2,2148;3,32;331,97;0,00;0,49;41,79;;311,884;312,189;5,5078894;18,93200;1,75400;0,02000;0,0994980;;33,09;293,00;;;
;;294;18,91200;1,76800;0,027000;84,625;91,04;-39,0100;0,000;101,084;31,900;0,000;443,050;478,250;28,70;843,917;263,190;0,000;575,600;579,700;557,000;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,049;28,577;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;561,6768;19,73318;74,5552;0,28503418;0,28503418;0,00462;1,76435;92,2187;19,098726;0,093674;23,958378;25,861854;0,0213;2,1221;3,35;334,09;0,00;0,50;42,76;;312,714;312,189;5,6246312;18,92100;1,76600;0,03600;0,0998283;;32,68;294,00;;;
;;295;18,91500;1,76500;0,026000;86,800;91,74;-39,1400;0,000;101,080;31,900;0,000;443,050;477,650;28,70;843,917;263,190;0,000;575,600;579,700;557,000;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,025;28,566;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;575,2966;45,80116;156,9753;0,12578328;0,12578328;0,00195;4,08214;92,7940;19,342604;0,086047;24,264310;26,159232;0,0197;1,9717;3,37;336,07;0,00;0,51;43,72;;313,581;313,887;5,7610199;18,90200;1,78000;0,02000;0,1009703;;32,55;295,00;;;
;;296;18,91500;1,75500;0,040000;86,225;90,88;-39,3099;0,000;101,074;31,900;0,000;443,350;477,950;28,70;843,983;263,190;0,000;575,700;579,800;557,000;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,019;28,569;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;575,4667;35,83394;135,8029;0,16081746;0,16081746;0,00347;3,18485;93,3695;19,271907;0,095464;24,191994;26,079990;0,0218;2,1809;3,39;338,25;0,00;0,51;43,75;;314,465;313,887;5,7627236;18,89300;1,78200;0,02900;0,1013757;;32,38;296,00;;;
;;297;18,91300;1,75200;0,021000;86,725;91,20;-39,4900;0,000;101,074;31,900;0,000;443,550;478,350;28,70;844,217;263,190;0,000;576,400;579,800;557,000;314,050;;;;;0,00;0,00;0,00;3,00;5,35;15,013;28,582;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;577,9472;19,07724;69,5548;0,30337524;0,30337524;-0,00096;1,69375;93,9474;19,323345;0,091914;24,267506;26,171484;0,0211;2,1072;3,41;340,35;0,00;0,51;43,82;;315,348;315,656;5,7875633;18,89500;1,78300;0,00300;0,1015412;;32,20;297,00;;;
;;298;18,92200;1,75900;0,005000;82,075;91,08;-39,8800;0,000;101,074;31,900;0,000;444,050;479,450;28,70;844,417;263,190;0,000;577,000;579,700;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,042;28,582;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;563,4861;18,70275;69,1616;0,30170695;0,30170695;-0,00126;1,66353;94,5109;18,787584;0,093270;23,621261;25,504367;0,0209;2,0837;3,43;342,44;0,00;0,50;42,73;;316,205;315,656;5,6427496;18,88900;1,79100;0,00100;0,1018265;;31,81;298,00;;;
;;299;18,93100;1,77000;-0,003000;83,550;89,70;-40,0601;0,000;101,082;31,900;0,000;444,550;479,850;28,70;844,550;263,190;0,000;577,300;579,800;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,011;28,577;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;572,8763;38,67431;165,2587;0,14833577;0,14833577;-0,00395;3,42946;95,0838;18,944989;0,108571;23,845983;25,739501;0,0245;2,4480;3,45;344,89;0,00;0,51;43,36;;317,048;317,394;5,7367835;18,87600;1,80000;-0,01500;0,1026709;;31,63;299,00;;;
;;300;18,92700;1,77200;0,005000;84,400;89,53;-40,2500;0,000;101,074;31,900;0,000;444,650;479,450;28,70;844,317;263,196;0,000;576,600;579,800;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,046;28,577;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;576,1410;17,53207;76,0543;0,32908122;0,32908122;-0,00229;1,55706;95,6599;19,038973;0,110394;23,969672;25,845630;0,0250;2,4993;3,48;347,39;0,00;0,51;43,66;;317,906;317,394;5,7694762;18,87200;1,80400;-0,00500;0,1027480;;31,44;300,00;;;
;;301;18,91300;1,76100;-0,001000;85,650;89,83;-40,6699;0,000;101,074;31,900;0,000;444,750;479,450;28,70;844,183;263,196;0,000;576,300;579,700;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,036;28,561;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;581,4844;19,85373;83,3930;0,29329427;0,29329427;0,00007;1,76375;96,2414;19,177286;0,107104;24,149235;26,033391;0,0245;2,4425;3,50;349,83;0,00;0,52;44,13;;318,773;319,120;5,8229844;18,86500;1,80800;0,00900;0,1029564;;31,02;301,00;;;
;;302;18,90600;1,75200;0,004000;85,500;90,11;-40,8099;0,000;101,074;31,900;0,000;445,250;479,850;28,70;844,283;263,190;0,000;576,600;579,700;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,057;28,569;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;581,3901;37,74765;153,8288;0,15423584;0,15423584;0,00159;3,34912;96,8228;19,149724;0,103958;24,141638;26,017664;0,0237;2,3693;3,53;352,20;0,00;0,52;44,15;;319,643;319,120;5,8220404;18,86100;1,80800;0,01800;0,1030901;;30,88;302,00;;;
;;303;18,91500;1,75400;0,010000;86,400;90,43;-41,0200;0,000;101,076;31,900;0,000;445,650;480,250;28,70;844,350;263,196;0,000;576,800;579,700;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,029;28,590;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;580,1924;31,54658;125,1028;0,18417358;0,18417358;0,00194;2,79899;97,4030;19,241608;0,100390;24,279265;26,164293;0,0230;2,3008;3,55;354,50;0,00;0,52;44,06;;320,505;320,848;5,8100465;18,87500;1,79600;0,02000;0,1023791;;30,67;303,00;;;
;;304;18,92600;1,76600;0,020000;85,100;91,10;-41,2000;0,000;101,082;31,900;0,000;445,850;480,550;28,70;844,383;263,190;0,000;576,900;579,700;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,019;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;573,1445;19,45897;71,8714;0,29495239;0,29495239;0,00361;1,73316;97,9761;19,092018;0,093030;24,101322;25,977101;0,0212;2,1169;3,57;356,62;0,00;0,51;43,59;;321,347;320,848;5,7394689;18,88100;1,79500;0,03000;0,1019239;;30,49;304,00;;;
;;305;18,93200;1,78000;0,036000;85,325;90,98;-41,5800;0,000;101,082;31,900;0,000;446,150;481,050;28,70;844,317;263,190;0,000;576,800;579,600;557,100;314,050;;;;;0,00;0,00;0,00;3,00;5,36;15,048;28,601;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;575,3005;19,80678;74,0528;0,29086304;0,29086304;0,00277;1,77032;98,5514;19,110812;0,094333;24,141281;26,029728;0,0215;2,1509;3,59;358,77;0,00;0,51;43,76;;322,176;322,532;5,7610590;18,87500;1,80600;0,02500;0,1022092;;30,11;305,00;;;
;;306;18,92100;1,78200;0,020000;83,375;91,54;-41,7500;0,000;101,084;31,900;0,000;446,550;481,350;28,70;844,383;263,190;0,000;576,900;579,600;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,004;28,585;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;573,3698;41,74194;144,7803;0,13755290;0,13755290;0,00207;3,71557;99,1248;18,882710;0,088218;23,874521;25,735082;0,0199;1,9887;3,61;360,75;0,00;0,51;43,57;;323,000;322,532;5,7417250;18,85900;1,81400;0,02100;0,1031060;;29,94;306,00;;;
;;307;18,90200;1,78300;0,029000;86,500;89,89;-41,9301;0,000;101,084;31,900;0,000;446,450;480,750;28,70;844,450;263,190;0,000;577,000;579,700;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,029;28,596;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;587,1058;18,17988;75,5972;0,32339478;0,32339478;0,00024;1,61446;99,7119;19,235482;0,106444;24,315106;26,183195;0,0244;2,4414;3,64;363,20;0,00;0,52;44,56;;323,838;324,217;5,8792777;18,85100;1,81900;0,01000;0,1036447;;29,76;307,00;;;
;;308;18,89300;1,79100;0,003000;81,400;89,37;-42,3501;0,000;101,082;31,900;0,000;446,750;481,250;28,70;844,350;263,190;0,000;576,800;579,600;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,029;28,582;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;569,8597;18,81470;82,4859;0,30330404;0,30330404;0,00056;1,66932;100,2818;18,653544;0,112210;23,595337;25,417473;0,0250;2,4983;3,66;365,69;0,00;0,51;43,25;;324,665;324,217;5,7065753;18,84900;1,81900;0,01200;0,1037398;;29,34;308,00;;;
;;309;18,89500;1,80000;0,001000;82,400;90,38;-42,5000;0,000;101,084;31,900;0,000;447,050;481,750;28,70;844,283;263,196;0,000;576,700;579,500;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,042;28,601;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;572,0847;41,95556;166,0315;0,13654582;0,13654582;-0,00142;3,71474;100,8538;18,761476;0,100991;23,747799;25,591102;0,0227;2,2639;3,68;367,96;0,00;0,51;43,36;;325,462;325,870;5,7288563;18,85600;1,81200;0,00000;0,1035426;;29,19;309,00;;;
;;310;18,88900;1,80400;-0,015000;83,425;90,06;-42,6699;0,000;101,088;31,900;0,000;447,550;482,250;28,70;843,983;263,190;0,000;575,800;579,500;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,051;28,609;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;571,8323;36,34093;149,8829;0,15757243;0,15757243;0,00107;3,22620;101,4257;18,867257;0,104510;23,908405;25,762101;0,0236;2,3584;3,71;370,32;0,00;0,51;43,41;;326,257;325,870;5,7263286;18,86500;1,80600;0,01500;0,1029112;;29,02;310,00;;;
;;311;18,87600;1,80800;-0,005000;82,050;89,70;-42,8501;0,000;101,088;31,900;0,000;447,850;482,650;28,70;843,750;263,190;0,000;575,000;579,600;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,040;28,574;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;566,3822;18,00251;77,2353;0,31505330;0,31505330;0,00007;1,59878;101,9920;18,704859;0,108522;23,718504;25,561541;0,0243;2,4299;3,73;372,75;0,00;0,50;42,98;;327,038;327,435;5,6717516;18,86800;1,80500;0,00900;0,1028138;;28,84;311,00;;;
;;312;18,87200;1,80800;0,009000;86,225;90,66;-43,2600;0,000;101,088;31,900;0,000;448,150;482,850;28,70;843,750;263,190;0,000;575,000;579,500;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,027;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;580,6646;18,60910;72,0080;0,31246948;0,31246948;0,00294;1,65664;102,5727;19,168421;0,097880;24,322601;26,205886;0,0225;2,2469;3,76;374,99;0,00;0,52;44,15;;327,828;327,435;5,8147756;18,86300;1,81000;0,02600;0,1028592;;28,43;312,00;;;
;;313;18,86500;1,79600;0,018000;86,500;90,82;-43,4401;0,000;101,080;31,900;0,000;448,450;482,950;28,70;843,817;263,190;0,000;575,300;579,500;557,200;314,050;;;;;0,00;0,00;0,00;3,00;5,37;15,017;28,577;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;582,6378;38,67814;146,6446;0,15084839;0,15084839;0,00227;3,43591;103,1554;19,192541;0,096090;24,369509;26,244295;0,0221;2,2090;3,78;377,20;0,00;0,52;44,27;;328,639;329,014;5,8345351;18,86000;1,81000;0,02200;0,1030811;;28,25;313,00;;;
;;314;18,86100;1,79500;0,020000;85,375;91,35;-43,6400;0,000;101,080;31,900;0,000;448,450;483,050;28,70;843,950;263,190;0,000;575,500;579,600;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,034;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;576,8189;16,58575;59,3454;0,34826660;0,34826660;0,00411;1,47433;103,7322;19,067325;0,090349;24,210518;26,078471;0,0207;2,0639;3,80;379,27;0,00;0,51;43,87;;329,439;329,014;5,7762644;18,86500;1,80500;0,03300;0,1027188;;28,05;314,00;;;
;;315;18,87500;1,80600;0,030000;83,200;89,62;-44,0800;0,000;101,080;31,900;0,000;448,650;483,450;28,70;843,817;263,190;0,000;575,100;579,600;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,019;28,588;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;569,7487;19,34301;83,8691;0,29496257;0,29496257;0,00239;1,72588;104,3019;18,818685;0,109479;23,905466;25,759718;0,0247;2,4704;3,82;381,74;0,00;0,51;43,32;;330,213;330,583;5,7054639;18,86400;1,81300;0,02300;0,1028004;;27,61;315,00;;;
;;316;18,88100;1,81400;0,025000;82,350;90,30;-44,2000;0,000;101,080;31,900;0,000;449,050;483,450;28,70;843,950;263,190;0,000;575,600;579,500;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,049;28,590;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;570,7995;46,33498;185,5635;0,12336222;0,12336222;0,00320;4,13849;104,8727;18,713969;0,101874;23,793639;25,616379;0,0229;2,2860;3,85;384,02;0,00;0,51;43,43;;330,973;330,583;5,7159865;18,84700;1,82800;0,02800;0,1035750;;27,49;316,00;;;
;;317;18,87500;1,81900;0,021000;85,075;88,89;-44,3800;0,000;101,080;31,900;0,000;449,050;483,150;28,70;843,983;263,196;0,000;575,700;579,500;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,021;28,604;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;586,9078;35,42594;161,8752;0,16590373;0,16590373;0,00141;3,15937;105,4596;19,021076;0,117659;24,184106;26,020601;0,0269;2,6818;3,87;386,70;0,00;0,52;44,61;;331,754;332,146;5,8772948;18,82500;1,84600;0,01700;0,1047907;;27,31;317,00;;;
;;318;18,85900;1,81900;0,010000;84,900;88,38;-44,5601;0,000;101,080;31,900;0,000;448,950;482,650;28,70;844,183;263,196;0,000;576,300;579,500;557,300;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,008;28,582;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;591,6967;18,86195;89,4824;0,31413778;0,31413778;-0,00111;1,67441;106,0513;19,003618;0,123394;24,156530;25,969816;0,0281;2,8071;3,90;389,51;0,00;0,53;44,88;;332,564;332,146;5,9252512;18,81000;1,85400;0,00200;0,1057521;;27,13;318,00;;;
;;319;18,85100;1,81200;0,012000;81,450;89,25;-44,9700;0,000;101,082;31,900;0,000;449,150;483,250;28,70;844,250;263,190;0,000;576,400;579,500;557,400;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,042;28,598;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;581,1258;18,47532;80,5453;0,31498210;0,31498210;-0,00207;1,63438;106,6324;18,609353;0,113587;23,665896;25,462640;0,0254;2,5335;3,93;392,05;0,00;0,51;44,03;;333,360;333,726;5,8193937;18,80600;1,85300;-0,00400;0,1060662;;26,72;319,00;;;
;;320;18,84900;1,80600;0,000000;84,875;89,77;-45,1500;0,000;101,080;31,900;0,000;449,550;483,950;28,70;844,117;263,190;0,000;576,000;579,500;557,400;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,013;28,577;0,58;0,51;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;590,8252;43,82954;182,1167;0,13498942;0,13498942;-0,00044;3,88695;107,2233;18,988136;0,107714;24,169106;26,018550;0,0246;2,4549;3,95;394,50;0,00;0,52;44,83;;334,150;333,726;5,9165240;18,81100;1,85100;0,00600;0,1056820;;26,54;320,00;;;
;;321;18,85600;1,80500;0,015000;84,700;90,58;-45,3199;0,000;101,076;31,900;0,000;450,050;484,950;28,70;844,250;263,190;0,000;576,400;579,500;557,400;314,050;;;;;0,00;0,00;0,00;3,00;5,38;15,057;28,588;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;586,6585;18,50480;71,0501;0,31747437;0,31747437;0,00258;1,64280;107,8099;18,958011;0,098784;24,157600;26,030949;0,0226;2,2525;3,97;396,75;0,00;0,52;44,59;;334,943;335,284;5,8747986;18,81900;1,84300;0,02400;0,1050986;;26,37;321,00;;;
;;322;18,86500;1,81000;0,009000;81,925;91,04;-45,7400;0,000;101,078;31,900;0,000;450,450;485,550;28,70;844,450;263,190;0,000;577,000;579,500;557,400;314,050;;;;;0,00;0,00;0,00;3,00;5,39;15,042;28,580;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;574,7944;19,45393;71,1577;0,29587809;0,29587809;0,00303;1,72993;108,3847;18,636586;0,093678;23,769127;25,621266;0,0211;2,1025;3,99;398,85;0,00;0,51;43,71;;335,706;335,284;5,7559908;18,82500;1,84000;0,02700;0,1047456;;25,95;322,00;;;
