General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;232;20,91400;0,07700;0,016000;89,225;100,16;-71,8301;0,000;100,990;27,300;0,000;428,950;437,250;25,00;1127,750;263,196;0,000;833,200;874,600;856,000;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,595;24,791;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3391;0,00000;0,0000;0,00083415;0,00083415;0,00047;6,44050;171,6529;19,428959;-0,000535;23,596983;24,053575;-0,0001;-0,0112;7,18;713,77;0,00;0,01;0,51;;739,869;744,305;0,0637525;20,93300;0,06600;0,00800;0,0010970;;-0,04;232,00;;;
;;233;20,91800;0,07600;0,004000;91,600;100,22;-71,8301;0,000;100,990;27,300;0,000;427,550;435,550;25,00;1127,883;263,196;0,000;833,300;874,800;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,664;24,799;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,6646;0,00000;0,0000;-0,00083415;-0,00083415;-0,00074;-6,53628;171,6605;19,718046;-0,001145;23,869925;24,316562;-0,0002;-0,0243;7,18;713,77;0,00;0,01;0,56;;736,724;737,978;0,0770830;20,93100;0,06600;0,00100;0,0013062;;-0,04;233,00;;;
;;234;20,91800;0,07400;0,002000;88,825;100,19;-71,8301;0,000;100,990;27,300;0,000;426,250;434,050;25,00;1127,983;263,196;0,000;833,500;874,900;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,673;24,793;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,5040;0,00000;0,0000;0,00500488;0,00500488;-0,00124;1,01491;171,6680;19,446659;-0,000863;23,469815;23,899292;-0,0002;-0,0180;7,18;713,77;0,00;0,01;0,53;;733,608;737,978;0,0754673;20,93200;0,06500;-0,00200;0,0012964;;-0,04;234,00;;;
;;235;20,92000;0,07300;0,003000;91,875;100,23;-71,8401;0,000;100,992;27,300;0,000;424,950;432,550;25,00;1128,150;263,196;0,000;833,800;875,100;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,650;24,807;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,1376;0,00000;-23,9771;0,01167806;0,01167806;-0,00091;0,44304;171,6752;19,807942;-0,001316;23,832931;24,259170;-0,0003;-0,0278;7,18;713,77;0,00;0,01;0,52;;730,518;731,761;0,0717826;20,93300;0,06500;0,00000;0,0012108;;-0,05;235,00;;;
;;236;20,92200;0,07100;-0,015000;91,900;100,23;-71,8501;0,000;100,992;27,300;0,000;423,850;431,150;25,00;1128,217;263,196;0,000;833,900;875,200;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,683;24,804;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2839;0,00000;0,0000;0,00500488;0,00500488;-0,00022;0,91392;171,6815;19,836327;-0,001278;23,805303;24,215304;-0,0003;-0,0270;7,18;713,77;0,00;0,00;0,47;;727,451;731,761;0,0631974;20,93500;0,06300;0,00400;0,0010647;;-0,06;236,00;;;
;;237;20,92300;0,07100;-0,016000;94,050;100,23;-71,8501;0,000;100,986;27,300;0,000;422,650;429,750;25,00;1128,317;263,196;0,000;834,000;875,400;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,709;24,809;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,1770;0,00000;0,0000;0,00000000;0,00000000;-0,00146;Infinity;171,6876;20,095488;-0,001257;24,048041;24,452019;-0,0003;-0,0268;7,18;713,77;0,00;0,00;0,43;;724,407;725,642;0,0621223;20,93700;0,06300;-0,00300;0,0010325;;-0,06;237,00;;;
;;238;20,92400;0,07100;0,005000;91,275;100,12;-71,8501;0,000;100,986;27,300;0,000;421,550;428,350;25,00;1128,417;263,196;0,000;834,200;875,500;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,650;24,809;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4723;0,00000;0,0000;-0,00583903;-0,00583903;0,00101;-0,73085;171,6931;19,822616;-0,000209;23,659760;24,041414;0,0000;-0,0044;7,18;713,77;0,00;0,00;0,45;;721,388;725,642;0,0550353;20,93600;0,06200;0,01100;0,0009285;;-0,06;238,00;;;
;;239;20,92500;0,06900;0,004000;94,850;100,21;-71,8401;0,000;100,986;27,300;0,000;420,450;427,050;25,00;1128,483;263,196;0,000;834,200;875,700;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,39;15,652;24,796;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8925;0,00000;0,0000;-0,00583903;-0,00583903;0,00032;-0,74600;171,6990;20,233504;-0,001046;24,087167;24,465274;-0,0002;-0,0223;7,18;713,77;0,00;0,00;0,46;;718,394;719,620;0,0592604;20,93600;0,06200;0,00700;0,0009791;;-0,05;239,00;;;
;;240;20,92600;0,06800;0,021000;95,450;100,21;-71,8401;0,000;100,986;27,300;0,000;419,350;425,850;25,00;1128,483;263,203;0,000;834,100;875,800;856,100;325,250;;;;;0,00;0,00;0,00;3,00;2,40;15,645;24,809;0,56;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,0895;0,00000;0,0000;0,00000000;0,00000000;0,00390;Infinity;171,7031;20,324003;-0,001108;24,131602;24,505646;-0,0002;-0,0237;7,18;713,77;0,00;0,00;0,44;;715,421;719,620;0,0411282;20,93700;0,06100;0,02700;0,0006784;;-0,05;240,00;;;
;;241;20,92900;0,06700;0,016000;94,300;100,21;-71,8401;0,000;100,988;27,300;0,000;418,250;424,550;25,00;1128,517;263,196;0,000;834,000;875,900;856,200;325,250;;;;;0,00;0,00;0,00;3,00;2,40;15,652;24,796;0,56;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9766;0,00000;0,0000;0,00583903;0,00583903;0,00157;0,69276;171,7071;20,227745;-0,001069;23,954312;24,315129;-0,0002;-0,0227;7,18;713,77;0,00;0,00;0,37;;712,469;713,689;0,0399927;20,94000;0,06100;0,01400;0,0006617;;-0,05;241,00;;;
;;242;20,93000;0,06600;0,010000;93,000;100,22;-71,8501;0,000;100,988;27,300;0,000;417,250;423,250;25,00;1128,683;263,203;0,000;834,300;876,100;856,200;325,250;;;;;0,00;0,00;0,00;3,00;2,40;15,664;24,825;0,56;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2764;0,00000;0,0000;0,00583903;0,00583903;-0,00199;0,63607;171,7134;20,111891;-0,001182;23,760169;24,101837;-0,0002;-0,0248;7,18;713,77;0,00;0,00;0,41;;709,546;713,689;0,0631220;20,93800;0,06000;-0,00600;0,0010481;;-0,06;242,00;;;
;;243;20,93100;0,06600;0,008000;92,575;100,26;-71,8501;0,000;100,988;27,300;0,000;416,350;422,150;25,00;1128,817;263,196;0,000;834,600;876,200;856,200;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,664;24,817;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8883;0,00000;0,0000;-0,00083415;-0,00083415;-0,00111;-4,44710;171,7192;20,087560;-0,001609;23,680235;24,010115;-0,0003;-0,0337;7,18;713,77;0,00;0,00;0,41;;706,651;707,855;0,0592190;20,93800;0,06000;-0,00100;0,0009848;;-0,06;243,00;;;
;;244;20,93300;0,06500;0,001000;95,375;100,28;-71,8501;0,000;100,988;27,300;0,000;415,350;421,050;25,00;1128,483;263,203;0,000;833,500;876,300;856,200;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,666;24,801;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,5337;0,00000;0,0000;0,00000000;0,00000000;0,00158;Infinity;171,7238;20,413608;-0,001806;24,006799;24,336253;-0,0004;-0,0383;7,18;713,77;0,00;0,00;0,40;;703,777;707,855;0,0455950;20,93900;0,05900;0,01400;0,0007474;;-0,06;244,00;;;
;;245;20,93100;0,06500;-0,002000;95,350;100,28;-71,8501;0,000;100,990;27,300;0,000;414,350;419,950;25,00;1128,317;263,203;0,000;833,000;876,400;856,100;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,683;24,796;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4880;0,00000;0,0000;0,00000000;0,00000000;-0,00149;Infinity;171,7293;20,435548;-0,001806;23,974739;24,298762;-0,0004;-0,0383;7,18;713,77;0,00;0,00;0,37;;700,925;702,124;0,0551924;20,94000;0,05900;-0,00300;0,0009020;;-0,06;245,00;;;
;;246;20,93200;0,06300;0,000000;93,975;100,20;-71,8501;0,000;100,986;27,300;0,000;413,450;418,850;25,00;1128,550;263,196;0,000;833,600;876,500;856,100;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,688;24,812;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7045;0,00000;0,0000;-0,00083415;-0,00083415;-0,00058;-4,12361;171,7340;20,309735;-0,000993;23,775384;24,085910;-0,0002;-0,0209;7,18;713,77;0,00;0,00;0,35;;698,096;702,124;0,0473134;20,94100;0,05900;0,00200;0,0007785;;-0,06;246,00;;;
;;247;20,93300;0,06300;0,004000;93,100;100,24;-71,8501;0,000;100,988;27,300;0,000;412,650;417,950;25,00;1128,850;263,196;0,000;834,200;876,700;856,200;325,450;;;;;0,00;0,00;0,00;3,00;2,40;15,713;24,815;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4903;0,00000;0,0000;0,00583903;0,00583903;-0,00058;0,53387;171,7395;20,234548;-0,001385;23,641533;23,945180;-0,0003;-0,0289;7,18;713,77;0,00;0,00;0,39;;695,290;696,483;0,0552156;20,93900;0,05800;0,00200;0,0009118;;-0,06;247,00;;;
;;248;20,93500;0,06200;-0,003000;94,200;100,26;-71,8601;0,000;100,992;27,300;0,000;411,950;417,050;25,00;1128,917;263,203;0,000;834,300;876,800;856,200;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,671;24,807;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,1772;0,00000;0,0000;0,00667318;0,00667318;0,00104;0,42357;171,7436;20,371021;-0,001580;23,760610;24,054769;-0,0003;-0,0331;7,18;713,77;0,00;0,00;0,35;;692,506;696,483;0,0420103;20,94100;0,05700;0,01100;0,0006899;;-0,07;248,00;;;
;;249;20,93700;0,06200;0,011000;92,500;100,25;-71,8601;0,000;100,990;27,300;0,000;411,150;416,050;25,00;1128,950;263,203;0,000;834,300;876,900;856,200;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,723;24,780;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,0101;0,00000;0,0000;-0,00667318;-0,00667318;0,00049;-0,42013;171,7476;20,205999;-0,001466;23,522359;23,802694;-0,0003;-0,0304;7,18;713,77;0,00;0,00;0,33;;689,742;690,927;0,0403297;20,94200;0,05700;0,00800;0,0006675;;-0,07;249,00;;;
;;250;20,93600;0,06100;0,007000;91,250;100,22;-71,8501;0,000;100,994;27,300;0,000;410,250;415,050;25,00;1128,917;263,203;0,000;834,100;877,000;856,200;325,350;;;;;0,00;0,00;0,00;3,00;2,40;15,688;24,823;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6360;0,00000;0,0000;-0,00583903;-0,00583903;0,00280;-0,47742;171,7503;20,091009;-0,001214;23,337300;23,610350;-0,0003;-0,0250;7,18;713,77;0,00;0,00;0,30;;686,996;690,927;0,0265105;20,94300;0,05700;0,02100;0,0004426;;-0,06;250,00;;;
;;251;20,93600;0,06100;0,027000;97,975;100,20;-71,8501;0,000;100,990;27,300;0,000;409,450;414,150;25,00;1128,983;263,203;0,000;834,200;877,100;856,200;325,450;;;;;0,00;0,00;0,00;3,00;2,40;15,683;24,807;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,4180;0,00000;0,0000;0,00083415;0,00083415;0,00364;3,46626;171,7527;20,838517;-0,001028;24,158388;24,435697;-0,0002;-0,0219;7,18;713,77;0,00;0,00;0,31;;684,269;685,447;0,0243177;20,94300;0,05700;0,02500;0,0003920;;-0,06;251,00;;;
;;252;20,93700;0,06000;0,014000;97,475;100,26;-71,8501;0,000;100,990;27,300;0,000;408,750;413,250;25,00;1128,917;263,203;0,000;833,800;877,200;856,300;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,709;24,817;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7926;0,00000;0,0000;-0,00083415;-0,00083415;0,00216;-3,46035;171,7565;20,803065;-0,001569;24,076057;24,341115;-0,0003;-0,0333;7,18;713,77;0,00;0,00;0,36;;681,566;685,447;0,0381426;20,94100;0,05700;0,01700;0,0006140;;-0,06;252,00;;;
;;253;20,94000;0,06000;-0,006000;94,475;100,25;-71,8501;0,000;100,990;27,200;0,000;408,050;412,450;25,00;1129,150;263,203;0,000;834,400;877,300;856,300;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,725;24,820;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6993;0,00000;0,0000;0,00583903;0,00583903;0,00068;0,43336;171,7602;20,497994;-0,001441;23,682362;23,937729;-0,0003;-0,0301;7,18;713,77;0,00;0,00;0,31;;678,887;680,052;0,0372034;20,94300;0,05600;0,00900;0,0006071;;-0,06;253,00;;;
;;254;20,93800;0,05900;-0,001000;99,400;100,29;-71,8601;0,000;100,990;27,200;0,000;407,250;411,650;25,10;1129,483;263,203;0,000;835,200;877,500;856,300;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,702;24,825;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7392;0,00000;0,0000;0,00667318;0,00667318;-0,00004;0,38933;171,7639;21,046130;-0,001838;24,267979;24,530174;-0,0004;-0,0393;7,18;713,77;0,00;0,00;0,29;;676,229;680,052;0,0376047;20,94400;0,05600;0,00500;0,0005973;;-0,07;254,00;;;
;;255;20,93800;0,05900;0,014000;97,875;100,29;-71,8601;0,000;100,984;27,200;0,000;406,550;410,750;25,00;1129,450;263,203;0,000;835,000;877,500;856,400;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,711;24,801;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9805;0,00000;0,0000;-0,00667318;-0,00667318;-0,00281;-0,33873;171,7689;20,902032;-0,001900;24,060394;24,308958;-0,0004;-0,0403;7,18;713,77;0,00;0,00;0,29;;673,594;674,753;0,0500889;20,94400;0,05500;-0,01000;0,0007997;;-0,07;255,00;;;
;;256;20,93900;0,05900;-0,003000;98,400;100,25;-71,8501;0,000;100,984;27,200;0,000;405,950;409,950;25,00;1129,417;263,203;0,000;834,700;877,700;856,400;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,694;24,809;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9175;0,00000;0,0000;-0,00583903;-0,00583903;-0,00245;-0,33347;171,7738;20,973498;-0,001531;24,107029;24,344566;-0,0003;-0,0325;7,18;713,77;0,00;0,00;0,29;;670,982;674,753;0,0494555;20,94400;0,05400;-0,00800;0,0007871;;-0,06;256,00;;;
;;257;20,94000;0,05800;0,002000;94,925;100,29;-71,8501;0,000;100,982;27,200;0,000;405,250;409,150;25,10;1129,517;263,203;0,000;834,900;877,800;856,400;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,694;24,820;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7762;0,00000;0,0000;0,00083415;0,00083415;-0,00314;2,29469;171,7786;20,617613;-0,001930;23,657110;23,884778;-0,0004;-0,0402;7,18;713,77;0,00;0,00;0,26;;668,390;669,540;0,0480347;20,94500;0,05400;-0,01200;0,0007773;;-0,06;257,00;;;
;;258;20,94100;0,05700;0,002000;95,875;100,30;-71,8501;0,000;100,986;27,200;0,000;404,650;408,350;25,10;1129,517;263,203;0,000;834,900;877,800;856,400;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,696;24,809;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6239;0,00000;0,0000;0,00000000;0,00000000;0,00087;Infinity;171,7812;20,735882;-0,001997;23,757587;23,974819;-0,0004;-0,0418;7,18;713,77;0,00;0,00;0,24;;665,814;669,540;0,0263883;20,94600;0,05500;0,01000;0,0004260;;-0,06;258,00;;;
;;259;20,93900;0,05700;0,011000;96,750;100,29;-71,8501;0,000;100,986;27,200;0,000;404,050;407,750;25,10;1129,617;263,203;0,000;834,900;878,000;856,500;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,748;24,823;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,8811;0,00000;0,0000;0,00000000;0,00000000;-0,00096;Infinity;171,7851;20,845751;-0,001832;23,848052;24,066436;-0,0004;-0,0385;7,18;713,77;0,00;0,00;0,27;;663,255;664,403;0,0390322;20,94500;0,05400;0,00000;0,0006255;;-0,06;259,00;;;
;;260;20,94100;0,05700;0,008000;98,950;100,31;-71,8501;0,000;100,984;27,200;0,000;403,450;406,950;25,10;1129,750;263,203;0,000;835,300;878,000;856,500;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,688;24,831;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6690;0,00000;0,0000;0,00000000;0,00000000;0,00107;Infinity;171,7878;21,097094;-0,002090;24,099755;24,308824;-0,0004;-0,0443;7,18;713,77;0,00;0,00;0,25;;660,717;664,403;0,0268426;20,94600;0,05400;0,01100;0,0004260;;-0,06;260,00;;;
;;261;20,94200;0,05700;0,021000;97,700;100,25;-71,8501;0,000;100,986;27,100;0,000;402,750;406,250;25,10;1129,817;263,203;0,000;835,400;878,100;856,500;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,713;24,823;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,5749;0,00000;0,0000;0,00000000;0,00000000;0,00125;Infinity;171,7904;20,981624;-0,001507;23,926266;24,134191;-0,0003;-0,0317;7,18;713,77;0,00;0,00;0,25;;658,196;659,337;0,0258955;20,94600;0,05400;0,01200;0,0004133;;-0,06;261,00;;;
;;262;20,94300;0,05700;0,025000;97,925;100,27;-71,8501;0,000;100,986;27,100;0,000;402,250;405,550;25,10;1130,083;263,203;0,000;836,100;878,200;856,500;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,730;24,809;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8982;0,00000;0,0000;0,00000000;0,00000000;0,00051;Infinity;171,7933;21,018821;-0,001677;23,938928;24,135318;-0,0004;-0,0353;7,18;713,77;0,00;0,00;0,25;;655,694;659,337;0,0291475;20,94600;0,05400;0,00800;0,0004640;;-0,06;262,00;;;
;;263;20,94300;0,05600;0,017000;98,475;100,28;-71,8501;0,000;100,986;27,100;0,000;401,650;404,950;25,10;1130,017;263,203;0,000;835,700;878,300;856,600;325,450;;;;;0,00;0,00;0,00;3,00;2,41;15,713;24,812;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0893;0,00000;0,0000;0,00000000;0,00000000;-0,00079;Infinity;171,7963;21,093503;-0,001829;23,988150;24,185239;-0,0004;-0,0386;7,18;713,77;0,00;0,00;0,22;;653,212;654,344;0,0310694;20,94700;0,05400;0,00100;0,0004922;;-0,06;263,00;;;
;;264;20,94100;0,05600;0,009000;99,050;100,37;-71,8501;0,000;100,986;27,100;0,000;401,150;404,450;25,10;1129,583;263,203;0,000;834,300;878,400;856,600;325,450;;;;;0,00;0,00;0,00;3,00;2,42;15,706;24,823;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4610;0,00000;0,0000;0,00083415;0,00083415;-0,00042;2,35591;171,8008;21,168176;-0,002724;24,043103;24,240890;-0,0006;-0,0576;7,18;713,77;0,00;0,00;0,32;;650,752;654,344;0,0448644;20,94300;0,05400;0,00300;0,0007083;;-0,06;264,00;;;
;;265;20,94300;0,05500;0,005000;98,450;100,34;-71,8501;0,000;100,990;27,100;0,000;400,650;403,850;25,10;1129,183;263,203;0,000;833,100;878,400;856,600;325,450;;;;;0,00;0,00;0,00;3,00;2,42;15,723;24,817;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6910;0,00000;0,0000;-0,00583903;-0,00583903;-0,00023;-0,28040;171,8045;21,117129;-0,002427;23,955227;24,146558;-0,0005;-0,0511;7,18;713,77;0,00;0,00;0,27;;648,312;649,431;0,0371199;20,94500;0,05300;0,00400;0,0005876;;-0,06;265,00;;;
;;266;20,94400;0,05400;-0,010000;99,075;100,33;-71,8401;0,000;100,992;27,100;0,000;400,250;403,350;25,10;1129,617;263,203;0,000;834,300;878,500;856,600;325,450;;;;;0,00;0,00;0,00;3,00;2,42;15,709;24,823;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0832;0,00000;0,0000;-0,00583903;-0,00583903;0,00014;-0,33698;171,8076;21,194636;-0,002293;24,019147;24,205179;-0,0005;-0,0484;7,18;713,77;0,00;0,00;0,25;;645,887;649,431;0,0310076;20,94600;0,05400;0,00600;0,0004893;;-0,05;266,00;;;
;;267;20,94400;0,05400;-0,008000;99,150;100,31;-71,8401;0,000;100,988;27,100;0,000;399,750;402,750;25,10;1129,917;263,203;0,000;835,100;878,600;856,600;325,450;;;;;0,00;0,00;0,00;3,00;2,42;15,727;24,836;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2711;0,00000;0,0000;0,00083415;0,00083415;-0,00154;1,97200;171,8118;21,215912;-0,002123;24,013223;24,193435;-0,0005;-0,0448;7,18;713,77;0,00;0,00;0,27;;643,482;644,596;0,0429547;20,94500;0,05300;-0,00300;0,0006761;;-0,05;267,00;;;
