General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;238;19,40100;1,37300;0,013000;93,400;92,22;-25,8999;0,000;101,018;33,700;0,005;415,650;444,750;28,40;844,850;263,203;0,000;577,700;583,200;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,04;15,286;27,840;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;486,5180;17,80930;67,7914;0,27334595;0,27334595;-0,00080;1,59717;60,8942;20,715288;0,080981;24,379177;26,085984;0,0185;1,8519;2,21;220,44;0,00;0,44;36,89;;254,836;253,881;4,8680988;19,32700;1,42500;0,00500;0,0795900;;45,48;238,00;;;
;;239;19,39200;1,38000;0,001000;93,850;93,07;-26,2500;0,000;101,018;33,700;0,005;415,850;444,950;28,40;844,850;263,203;0,000;577,700;583,200;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,04;15,334;27,837;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;493,1358;19,16336;64,0311;0,25748698;0,25748698;0,00012;1,71526;61,3873;20,760137;0,071864;24,443714;26,154216;0,0165;1,6477;2,22;222,09;0,00;0,44;37,41;;255,819;255,813;4,9343167;19,30800;1,43800;0,01000;0,0805065;;45,13;239,00;;;
;;240;19,38100;1,38500;0,011000;90,050;92,44;-26,3899;0,000;101,014;33,700;0,005;416,150;445,150;28,40;844,583;263,196;0,000;577,000;583,100;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,04;15,284;27,835;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;484,9560;33,26480;121,0863;0,14587402;0,14587402;0,00514;2,98172;61,8723;20,328173;0,078591;23,952371;25,621526;0,0177;1,7653;2,24;223,85;0,01;0,43;36,92;;256,791;255,813;4,8524695;19,29500;1,44600;0,03800;0,0808588;;44,99;240,00;;;
;;241;19,37400;1,39600;0,009000;90,950;92,00;-26,5701;0,000;101,018;33,700;0,005;416,650;446,050;28,40;844,450;263,196;0,000;576,600;583,100;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,04;15,305;27,808;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;488,7119;33,33183;128,5291;0,14670817;0,14670817;0,00498;2,98416;62,3610;20,417243;0,083364;24,086226;25,785817;0,0189;1,8845;2,26;225,74;0,00;0,44;37,20;;257,745;257,764;4,8900516;19,29000;1,44900;0,03700;0,0811318;;44,81;241,00;;;
;;242;19,36500;1,40100;0,022000;91,150;92,08;-26,7100;0,000;101,018;33,700;0,005;417,150;446,750;28,40;844,617;263,196;0,000;577,200;583,000;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,284;27,829;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;488,3112;19,41618;74,3487;0,25164795;0,25164795;0,00444;1,73688;62,8493;20,427426;0,082545;24,127158;25,839166;0,0187;1,8698;2,28;227,61;0,00;0,44;37,15;;258,699;257,764;4,8860418;19,29300;1,44600;0,03400;0,0810236;;44,67;242,00;;;
;;243;19,35900;1,40100;0,009000;89,300;90,61;-27,0500;0,000;101,018;33,700;0,005;417,350;446,950;28,40;844,650;263,196;0,000;577,300;583,000;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,315;27,835;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;483,4007;18,13799;82,9755;0,26667277;0,26667277;0,00101;1,61728;63,3327;20,214219;0,098609;23,886782;25,580921;0,0221;2,2114;2,30;229,82;0,00;0,43;36,67;;259,634;259,643;4,8369077;19,29700;1,44200;0,01500;0,0810535;;44,33;243,00;;;
;;244;19,34700;1,39900;0,021000;92,125;92,48;-27,2100;0,000;101,020;33,700;0,000;417,750;447,750;28,40;844,683;263,196;0,000;577,400;583,000;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,311;27,829;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;491,0430;38,80178;140,9141;0,12662760;0,12662760;0,00193;3,46021;63,8238;20,521635;0,078188;24,273292;26,016437;0,0178;1,7833;2,32;231,60;0,00;0,44;37,28;;260,567;259,643;4,9133762;19,29500;1,44300;0,02000;0,0811024;;44,17;244,00;;;
;;245;19,34600;1,39700;0,010000;92,150;92,66;-27,3700;0,000;101,016;33,600;0,000;418,250;448,150;28,40;844,583;263,196;0,000;577,300;582,900;554,100;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,334;27,832;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;492,7206;16,99827;60,0543;0,29003906;0,29003906;-0,00206;1,51540;64,3165;20,512148;0,076291;24,291110;26,027641;0,0174;1,7408;2,33;233,34;0,00;0,44;37,30;;261,511;261,507;4,9301619;19,29300;1,44800;-0,00200;0,0814179;;44,01;245,00;;;
;;246;19,34700;1,39600;-0,001000;90,450;93,48;-27,7500;0,000;101,016;33,600;0,000;418,350;448,150;28,40;844,683;263,196;0,000;577,600;582,900;554,100;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,303;27,837;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;489,6599;17,66075;55,0171;0,27742513;0,27742513;-0,00060;1,57504;64,8061;20,319632;0,067485;24,068880;25,783360;0,0153;1,5254;2,35;234,87;0,00;0,44;37,11;;262,444;261,507;4,8995369;19,28600;1,45300;0,00600;0,0816816;;43,63;246,00;;;
;;247;19,34900;1,40600;-0,008000;88,025;92,81;-27,8899;0,000;101,018;33,600;0,000;418,750;448,650;28,40;844,683;263,196;0,000;577,700;582,800;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,05;15,297;27,835;0,58;0,54;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;485,3315;39,10120;134,1699;0,12419637;0,12419637;-0,00042;3,48888;65,2915;20,035817;0,074637;23,755389;25,451594;0,0167;1,6653;2,37;236,53;0,00;0,43;36,79;;263,355;263,349;4,8562272;19,27700;1,46100;0,00700;0,0821102;;43,49;247,00;;;
;;248;19,34900;1,42500;-0,005000;87,600;91,57;-28,0400;0,000;101,020;33,600;0,000;419,150;449,050;28,40;844,517;263,196;0,000;577,200;582,800;554,100;309,350;;;;;0,00;0,00;0,00;3,00;4,05;15,297;27,843;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;487,6742;35,26620;141,8506;0,13836670;0,13836670;-0,00130;3,14683;65,7791;19,977850;0,088089;23,709287;25,400585;0,0196;1,9616;2,39;238,49;0,00;0,44;36,95;;264,255;263,349;4,8796682;19,26500;1,47200;0,00200;0,0827510;;43,34;248,00;;;
;;249;19,34200;1,43800;0,005000;90,350;91,45;-28,2000;0,000;101,016;33,600;0,000;419,250;448,950;28,40;844,583;263,196;0,000;577,300;582,800;554,200;309,350;;;;;0,00;0,00;0,00;3,00;4,06;15,311;27,827;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;499,6674;17,54186;70,9938;0,28501383;0,28501383;-0,00060;1,57092;66,2788;20,286587;0,089451;24,081433;25,787380;0,0202;2,0222;2,41;240,52;0,00;0,45;37,90;;265,177;265,190;4,9996716;19,24800;1,49000;0,00600;0,0835026;;43,18;249,00;;;
;;250;19,32700;1,44600;0,010000;88,275;92,08;-28,5701;0,000;101,018;33,600;0,000;419,650;449,450;28,40;844,717;263,196;0,000;577,900;582,700;554,100;309,350;;;;;0,00;0,00;0,00;3,00;4,06;15,282;27,837;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;498,6168;18,53429;68,5970;0,26918538;0,26918538;0,00188;1,65470;66,7774;20,042722;0,082532;23,814649;25,505765;0,0185;1,8454;2,43;242,36;0,00;0,45;37,87;;266,112;265,190;4,9891598;19,22900;1,50000;0,02000;0,0843495;;42,81;250,00;;;
;;251;19,30800;1,44900;0,038000;92,775;91,76;-28,7100;0,000;101,020;33,600;0,000;420,050;449,850;28,40;844,717;263,196;0,000;577,900;582,700;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,322;27,824;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;512,9342;36,04868;138,5859;0,14237467;0,14237467;0,00193;3,23223;67,2904;20,537445;0,085989;24,425737;26,158595;0,0197;1,9719;2,44;244,33;0,00;0,46;38,99;;267,067;267,111;5,1324198;19,22100;1,51200;0,02000;0,0846843;;42,67;251,00;;;
;;252;19,29500;1,44600;0,037000;92,600;91,69;-28,8899;0,000;101,018;33,600;0,000;420,350;450,350;28,40;844,750;263,196;0,000;578,100;582,600;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,290;27,843;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;516,3383;32,78797;126,3818;0,15757243;0,15757243;0,00337;2,93661;67,8067;20,510743;0,086804;24,411402;26,153622;0,0199;1,9902;2,46;246,32;0,00;0,46;39,27;;268,050;267,111;5,1664806;19,20600;1,52200;0,02800;0,0853639;;42,49;252,00;;;
;;253;19,29000;1,44200;0,034000;88,925;92,21;-29,0500;0,000;101,014;33,700;0,000;420,950;451,350;28,50;844,717;263,196;0,000;578,000;582,600;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,286;27,851;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;509,9292;18,89766;67,6898;0,26999919;0,26999919;0,00064;1,68738;68,3166;20,085291;0,081171;23,939160;25,667989;0,0183;1,8265;2,48;248,15;0,00;0,46;38,70;;269,018;269,043;5,1023519;19,19500;1,53000;0,01300;0,0860954;;42,33;253,00;;;
;;254;19,29300;1,44300;0,015000;84,250;91,79;-29,3999;0,000;101,014;33,700;0,000;421,150;451,750;28,40;844,717;263,196;0,000;578,000;582,600;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,307;27,837;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;497,1800;18,83245;71,1793;0,26416016;0,26416016;0,00149;1,67947;68,8138;19,545554;0,085739;23,306930;25,000370;0,0188;1,8791;2,50;250,03;0,00;0,44;37,75;;269,942;269,043;4,9747829;19,19100;1,53100;0,01800;0,0862628;;41,98;254,00;;;
;;255;19,29700;1,44800;0,020000;84,250;91,79;-29,5500;0,000;101,014;33,700;0,000;421,150;451,750;28,40;844,417;263,196;0,000;577,200;582,500;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,320;27,835;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;498,8800;34,61089;130,3699;0,14422607;0,14422607;0,00063;3,09681;69,3127;19,545554;0,085739;23,306930;25,000370;0,0188;1,8791;2,52;251,91;0,00;0,45;37,88;;270,836;270,889;4,9917931;19,18500;1,54100;0,01300;0,0865600;;41,83;255,00;;;
;;256;19,29500;1,45300;-0,002000;86,450;91,43;-29,7200;0,000;101,018;33,700;0,000;421,650;452,550;28,40;844,650;263,196;0,000;577,900;582,500;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,06;15,307;27,851;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;512,2596;34,38942;133,7405;0,14904785;0,14904785;-0,00024;3,07435;69,8249;19,787361;0,089627;23,623283;25,354480;0,0199;1,9922;2,54;253,90;0,00;0,46;38,87;;271,753;270,889;5,1256698;19,16100;1,56100;0,00800;0,0878062;;41,66;256,00;;;
;;257;19,29300;1,46100;0,006000;89,725;91,55;-29,8799;0,000;101,018;33,700;0,000;422,250;453,250;28,40;844,717;263,196;0,000;578,100;582,500;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,320;27,824;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;528,6864;18,83490;71,3268;0,28086344;0,28086344;-0,00291;1,68508;70,3536;20,144354;0,088341;24,083703;25,851838;0,0200;2,0021;2,56;255,90;0,00;0,47;40,07;;272,721;272,779;5,2900357;19,13900;1,58300;-0,00700;0,0890260;;41,50;257,00;;;
;;258;19,28600;1,47200;0,007000;90,675;91,00;-30,2500;0,000;101,014;33,700;0,000;422,650;453,450;28,50;844,450;263,196;0,000;577,400;582,400;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,299;27,845;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;535,3743;18,57728;74,5519;0,28836060;0,28836060;-0,00132;1,65667;70,8890;20,241131;0,094305;24,222331;25,987498;0,0215;2,1485;2,58;258,05;0,00;0,48;40,59;;273,726;272,779;5,3569557;19,12400;1,59000;0,00200;0,0897285;;41,13;258,00;;;
;;259;19,27700;1,49000;0,002000;90,475;91,57;-30,4199;0,000;101,018;33,700;0,000;422,750;453,850;28,40;844,550;263,203;0,000;577,700;582,400;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,303;27,848;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;534,3189;41,94509;157,4328;0,12746175;0,12746175;0,00029;3,74822;71,4233;20,216404;0,088057;24,198465;25,978647;0,0201;2,0055;2,60;260,06;0,00;0,48;40,57;;274,734;274,777;5,3463947;19,12300;1,59200;0,01100;0,0896612;;40,96;259,00;;;
;;260;19,26500;1,50000;0,006000;87,375;90,61;-30,5800;0,000;101,018;33,700;0,000;423,350;454,950;28,50;844,583;263,196;0,000;577,900;582,300;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,297;27,840;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;526,2916;17,16945;72,1589;0,30671183;0,30671183;0,00064;1,52967;71,9496;19,852959;0,098659;23,797158;25,573443;0,0221;2,2119;2,62;262,27;0,00;0,47;39,95;;275,717;274,777;5,2660741;19,11800;1,59200;0,01300;0,0899337;;40,80;260,00;;;
;;261;19,24800;1,51200;0,020000;90,500;92,31;-30,9900;0,000;101,014;33,700;0,000;424,250;456,350;28,50;844,417;263,203;0,000;577,500;582,300;554,000;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,286;27,861;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;535,4521;18,31508;62,5959;0,29253133;0,29253133;-0,00078;1,62736;72,4851;20,183422;0,080044;24,244706;26,079132;0,0183;1,8300;2,64;264,10;0,00;0,48;40,59;;276,695;276,770;5,3577333;19,11900;1,58900;0,00500;0,0900009;;40,39;261,00;;;
;;262;19,22900;1,52200;0,020000;87,575;91,92;-31,1300;0,000;101,016;33,700;0,000;424,850;457,150;28,50;844,483;263,196;0,000;577,700;582,300;554,000;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,317;27,856;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;523,5043;37,87675;137,2067;0,13829549;0,13829549;0,00239;3,38163;73,0086;19,840550;0,084232;23,866547;25,681045;0,0190;1,8964;2,66;265,99;0,00;0,47;39,79;;277,660;276,770;5,2381840;19,12400;1,58800;0,02300;0,0895103;;40,25;262,00;;;
;;263;19,22100;1,53000;0,028000;86,275;90,22;-31,3099;0,000;101,016;33,700;0,000;425,150;457,350;28,50;845,083;263,196;0,000;579,500;582,200;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,255;27,856;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;522,7494;32,02690;140,9583;0,16331991;0,16331991;-0,00024;2,86144;73,5313;19,685789;0,102952;23,697104;25,491875;0,0230;2,3007;2,68;268,30;0,00;0,47;39,68;;278,593;278,689;5,2306305;19,11500;1,59900;0,00800;0,0900880;;40,07;263,00;;;
;;264;19,20600;1,53100;0,013000;87,850;89,91;-31,4800;0,000;101,020;33,700;0,000;425,650;458,150;28,40;844,817;263,203;0,000;578,700;582,200;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,07;15,282;27,840;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;532,6889;19,44009;87,6749;0,27418009;0,27418009;-0,00059;1,73225;74,0640;19,852993;0,106410;23,926485;25,753363;0,0240;2,4024;2,71;270,70;0,00;0,47;40,41;;279,537;278,689;5,3300847;19,09700;1,61100;0,00600;0,0910365;;39,90;264,00;;;
;;265;19,19500;1,54100;0,018000;91,150;90,89;-31,8300;0,000;101,020;33,700;0,000;426,050;458,250;28,50;844,783;263,203;0,000;578,600;582,200;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,276;27,875;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;546,0656;19,86855;79,8964;0,27500407;0,27500407;-0,00060;1,77187;74,6101;20,212941;0,095508;24,383179;26,226012;0,0220;2,1959;2,73;272,89;0,00;0,49;41,43;;280,517;280,619;5,4639322;19,08400;1,62300;0,00600;0,0916668;;39,55;265,00;;;
;;266;19,19100;1,56100;0,013000;85,750;91,37;-32,0000;0,000;101,016;33,700;0,000;426,450;458,950;28,50;844,817;263,196;0,000;578,800;582,100;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,299;27,859;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;531,1517;39,11189;148,3268;0,13588460;0,13588460;-0,00145;3,48529;75,1412;19,595865;0,090233;23,660986;25,464203;0,0202;2,0143;2,75;274,91;0,00;0,47;40,28;;281,487;280,619;5,3147036;19,07900;1,62700;0,00100;0,0919735;;39,38;266,00;;;
;;267;19,18500;1,58300;0,008000;87,300;89,90;-32,1700;0,000;101,016;33,700;0,000;426,950;459,950;28,50;844,917;263,203;0,000;579,100;582,100;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,294;27,835;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;536,3821;17,54636;78,6280;0,30587769;0,30587769;-0,00059;1,56530;75,6776;19,760597;0,106541;23,887865;25,734216;0,0241;2,4036;2,77;277,31;0,00;0,48;40,70;;282,432;282,571;5,3670393;19,07500;1,63100;0,00600;0,0921066;;39,21;267,00;;;
;;268;19,16100;1,59000;-0,007000;89,925;91,14;-32,5701;0,000;101,018;33,700;0,000;427,650;460,950;28,50;845,117;263,196;0,000;579,700;582,100;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,292;27,864;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;545,2653;18,65528;72,7621;0,29246012;0,29246012;-0,00042;1,66543;76,2229;20,039064;0,092757;24,264211;26,153603;0,0213;2,1267;2,80;279,44;0,00;0,49;41,39;;283,396;282,571;5,4559244;19,07000;1,63600;0,00700;0,0923331;;38,81;268,00;;;
;;269;19,13900;1,59200;0,002000;85,425;91,00;-32,7200;0,000;101,020;33,700;0,000;428,150;461,550;28,50;845,383;263,196;0,000;580,500;582,100;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,305;27,875;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;533,0033;38,35526;151,7436;0,13904826;0,13904826;0,00235;3,43793;76,7559;19,519827;0,094294;23,663129;25,509091;0,0211;2,1087;2,82;281,55;0,00;0,48;40,55;;284,347;284,445;5,3332315;19,05900;1,64800;0,02300;0,0926621;;38,66;269,00;;;
;;270;19,12400;1,59200;0,011000;87,325;90,46;-32,8899;0,000;101,016;33,700;0,000;428,550;461,950;28,50;845,617;263,203;0,000;581,400;581,900;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,305;27,869;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;544,6483;35,33388;147,0947;0,15423584;0,15423584;0,00063;3,16549;77,3005;19,726498;0,100240;23,936010;25,801516;0,0227;2,2674;2,84;283,81;0,00;0,49;41,40;;285,290;284,445;5,4497510;19,04000;1,66500;0,01300;0,0937039;;38,49;270,00;;;
;;271;19,12300;1,58900;0,013000;92,800;90,54;-33,0601;0,000;101,020;33,700;0,000;428,850;461,850;28,50;845,583;263,196;0,000;581,300;581,900;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,284;27,851;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;566,4906;19,43215;79,4498;0,29169718;0,29169718;0,00209;1,73870;77,8670;20,328378;0,099386;24,683595;26,582997;0,0232;2,3161;2,86;286,13;0,00;0,51;43,09;;286,287;286,403;5,6683046;19,02100;1,67800;0,02100;0,0945854;;38,32;271,00;;;
;;272;19,11800;1,58800;0,005000;88,100;91,11;-33,4399;0,000;101,018;33,700;0,000;429,150;462,450;28,50;845,317;263,196;0,000;580,500;581,900;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,08;15,309;27,891;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;552,0560;18,67520;71,5765;0,29578654;0,29578654;0,00448;1,66702;78,4191;19,799983;0,093094;24,058814;25,925664;0,0212;2,1159;2,88;288,25;0,00;0,49;42,03;;287,291;286,403;5,5238722;19,01800;1,67500;0,03500;0,0946369;;37,94;272,00;;;
;;273;19,11900;1,59900;0,023000;88,100;91,51;-33,6200;0,000;101,022;33,700;0,000;429,750;463,350;28,50;845,150;263,196;0,000;580,100;581,800;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,09;15,299;27,872;0,58;0,53;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;550,8395;35,36698;129,6560;0,15584310;0,15584310;0,00291;3,16371;78,9699;19,786156;0,088739;24,075627;25,957979;0,0202;2,0194;2,90;290,27;0,00;0,49;41,92;;288,258;288,398;5,5117002;19,02200;1,67600;0,02600;0,0944921;;37,76;273,00;;;
;;274;19,12400;1,61100;0,008000;86,250;90,49;-33,8199;0,000;101,022;33,700;0,000;430,250;464,250;28,50;844,917;263,196;0,000;579,400;581,800;554,100;309,450;;;;;0,00;0,00;0,00;3,00;4,09;15,305;27,848;0,58;0,52;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;548,2225;16,66557;68,5117;0,32915243;0,32915243;0,00149;1,49126;79,5181;19,565932;0,099957;23,835359;25,718920;0,0226;2,2537;2,93;292,52;0,00;0,49;41,69;;289,212;288,398;5,4855140;19,01100;1,68700;0,01800;0,0951071;;37,56;274,00;;;
